romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Valeria	ヴァレリア	くっ……！	Valeria	Urk!	瓦莱莉娅	唔……！	瓦萊莉婭	唔……！
Heidi	ハイディ	やっぱ硬いね！	Heidi	Man, that's one tough monster!	海蒂	果然很坚硬啊！	海蒂	果然很堅硬！
Flocke	フロッケ	それでも……見てください！	Flocke	But, look!	芙洛可	就算如此，我们也得……快看啊！	芙洛可	不過……各位看！
Flocke	フロッケ	上手く引き付けられてますよ！	Flocke	It's been following us this whole time!	芙洛可	成功拖住它了！	芙洛可	誘導進行得很順利！
Izana	イザナ	あの石像たちのおかげだね！	Izana	Thanks to those stone statues, yeah!	伊札娜	多亏了那些石像！	伊札娜	多虧了那些石像呢！
Juna	ユナ	砦まであと少しだ！　気を抜くなよ！	Juna	It's only a little farther to the fortress! Stay sharp, everyone!	尤娜	马上就到要塞了！不要松懈！	尤娜	再撐一下就到要塞了！別大意了！
Roman	ロマン	なんとかここまで来たか……！　総員、迎撃準備だ！	Roman	They did it! Troops, prepare to intercept!	罗曼	总算来到这里了……！全体人员，准备迎击！	羅曼	總算來到這裡了……！所有人，準備迎擊！
	熱血漢な騎士	了解しました！	Enthusiastic Knight	Yes, sir!	热血的骑士	收到！	熱血的騎士	收到！
Resna	レスナ	あっ！　あの石像たちも一緒に来てる！？	Resna	Oh! Those stone statues followed them?!	蕾斯娜	啊！那些石像也一起过来了？！	蕾斯娜	啊！那群石像也一起來了！？
Roman	ロマン	いや、だが様子が変だ	Roman	Hm, something about them's not quite right.	罗曼	不对，跟之前有点不一样。	羅曼	不，它們看起來不太對勁。
Roman	ロマン	まるでウェルテックスを追い立てているような……	Roman	If anything, they look like they're herding Weltex.	罗曼	现在它们仿佛在驱赶威尔特克斯……	羅曼	它們就像在追趕威爾特庫斯一樣……
Resna	レスナ	師匠……？　そっか、あの石像たちは師匠が！	Resna	Is that...Miss Saskia? Oh! Those statues must be hers!	蕾斯娜	师父……？我明白了，是师父在控制那些石像！	蕾斯娜	師父……？原來如此，那些石像是師父在操控！
Roman	ロマン	今だ！　防壁展開！	Roman	Raise the barrier! Now!	罗曼	就是现在！展开防御墙！	羅曼	就是現在！展開防壁！
Resna	レスナ	やった！　閉じ込めた！	Resna	We did it! It's trapped!	蕾斯娜	成功了！把它关起来了！	蕾斯娜	成功了！把牠關進去了！
Roman	ロマン	誘導部隊はいったん退避！	Roman	Diversion squad, take cover!	罗曼	诱导部队先疏散开！	羅曼	誘導部隊暫時撤退！
Resna	レスナ	ヴァレリア！	Resna	Valeria!	蕾斯娜	瓦莱莉娅！	蕾斯娜	瓦萊莉婭！
	生真面目な騎士	迎撃準備、完了！　いつでもいけます！	Earnest Knight	Preparations are complete! We're ready whenever you are!	一本正经的骑士	迎击准备已完成！随时可以开始！	一板一眼的騎士	迎擊準備，完成！隨時都能行動！
Roman	ロマン	よし、攻撃開始！	Roman	All right! Everyone, fire at will!	罗曼	好了，开始攻击！	羅曼	好，開始攻擊！
	熱血漢な騎士	よし、効いてるぞ！	Enthusiastic Knight	Yes! It's working!	热血的骑士	很好，有效果！	熱血的騎士	很好，很有效！
Valeria	ヴァレリア	――！　これは！	Valeria	There it is!	瓦莱莉娅	这是——！	瓦萊莉婭	──！這是！
Resna	レスナ	この力の流れ――ロマンさん！　来ます！	Resna	That mana flow... Roman! This is it!	蕾斯娜	这股力场——罗曼先生！要来了！	蕾斯娜	這股力量的流動──羅曼先生！要來了！
Roman	ロマン	まさか例の攻撃か……！	Roman	So that's the attack everyone was talking about...	罗曼	是之前那种攻击吗……！	羅曼	難道說是那個攻擊……！
Roman	ロマン	総員警戒！　砦の内部へ避難しろ！	Roman	Look alive, troops! Head deeper into the fortress if you can!	罗曼	所有人警戒！快去要塞里避难！	羅曼	所有人提高警戒！到要塞內部避難！
	生真面目な騎士	りょ、了解！	Earnest Knight	Y-Yes, sir!	一本正经的骑士	遵、遵命！	一板一眼的騎士	收、收到！
Resna	レスナ	でも、あの攻撃が来るってことは……	Resna	But this means...	蕾斯娜	不过，它要发动那一招的话，也就意味着……	蕾斯娜	但是，那個攻擊要來了就表示……
Roman	ロマン	ああ。秘密兵器の出番だ	Roman	Yes. It's time to roll out our secret weapon.	罗曼	嗯，轮到秘密武器上场了。	羅曼	對，秘密武器該出場了。
Resna	レスナ	ううぅっ……！	Resna	Nnngh...!	蕾斯娜	唔唔……！	蕾斯娜	唔唔唔……！
Roman	ロマン	くうぅっ……！	Roman	Khhh...!	罗曼	唔唔……！	羅曼	唔唔唔……！
Valeria	ヴァレリア	みんな、大丈夫！？	Valeria	Hey! Are you guys all right?!	瓦莱莉娅	大家没事吧？！	瓦萊莉婭	大家還好嗎！？
Lydie	リディー	な、なんとか！	Lydie	Y-Yeah, we're hanging in there!	莉迪	还、还算好！	莉迪	還、還過得去！
Suelle	スール	二度も同じ手は食わないもんね！	Suelle	We're not going to get sucked up a second time!	苏瑞	我可不会被同一招打败两次！	蘇瑞	我們才不會吃兩次同樣的虧呢！
Firis	フィリス	それに、そろそろあれが来るはず！	Firis	Besides, we don't have to hold out for too much longer!	菲利丝	而且，那个应该快要发动了！	菲莉絲	而且，那個應該也差不多要來了！
Roman	ロマン	撃て――！	Roman	Fire!	罗曼	发射——！	羅曼	發射──！
	熱血漢な騎士	攻撃を阻止した！	Enthusiastic Knight	We stopped the attack!	热血的骑士	阻止它的攻击了！	熱血的騎士	阻止牠的攻擊了！
Resna	レスナ	やった！　効いてる！	Resna	Hurray! It worked!	蕾斯娜	太好了！有效果！	蕾斯娜	太好了！奏效了！
Roman	ロマン	よし、もう１本行くぞ！　撃て！	Roman	All right, hit it with one more!	罗曼	很好，再来一发！发射！	羅曼	很好，再來一擊！發射！
Roman	ロマン	これなら行けるぞ！　――ん！？	Roman	Great, we've got this! ...Huh?!	罗曼	看来应该有希望——什么？！	羅曼	這樣應該行得通！──嗯！？
Resna	レスナ	と、飛んでる！？	Resna	I-It flew up higher?!	蕾斯娜	飞、飞起来了？！	蕾斯娜	飛、飛起來了！？
Roman	ロマン	まずい、このままでは砦の外に！	Roman	Dammit! It's almost out of the fortress!	罗曼	不妙，这样它会飞出要塞的！	羅曼	不妙，這樣下去牠要離開要塞了！
Roman	ロマン	もう１本のくさびを撃ち込め！	Roman	Fire the other stake!	罗曼	再往它身上打一根楔子！	羅曼	再打一個楔子進去！
Roman	ロマン	くっ！　間に合わないか！	Roman	No! We're not going to make it!	罗曼	可恶！来不及了！	羅曼	唔！來不及嗎！
Roman	ロマン	止まった……？	Roman	It...stopped?	罗曼	停下了……？	羅曼	停下來了……？
Roman	ロマン	何をする気だ！？	Roman	What's it doing now?!	罗曼	它想做什么？！	羅曼	牠想做什麼！？
Resna	レスナ	（――！　とてつもない力の奔流……！）	Resna	(It's readying a terrifying torrent of power...!)	蕾斯娜	（啊——！无比汹涌的力场洪流……！）	蕾斯娜	（──！好驚人的力量奔流……！）
Resna	レスナ	（あれを放たれたら私たちは――）	Resna	(If it unleashes that, then we'll all...)	蕾斯娜	（如果它放出这招，我们会被——）	蕾斯娜	（要是牠釋放出那股力量，我們就──）
