romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Sophie	ソフィー	"ロマンさんが準備したものって、
この制服だったんですね！"	Sophie	So this is what you were preparing—uniforms!	苏菲	罗曼先生原来是在为我们准备制服啊！	蘇菲	原來羅曼先生準備的是這身制服啊！
Roman	ロマン	制服ってほど、堅苦しいものじゃないけどね	Roman	They're official, but they shouldn't be too stiff or formal.	罗曼	也没有制服那么一本正经啦。	羅曼	倒也不是制服那種太過拘謹的東西啦。
Roman	ロマン	"少しでも仕事をしやすいように、
こちらで用意させてもらったんだ。どうかな？"	Roman	I was hoping they'd help make your work a little easier. But what do you think?	罗曼	"我想让你们工作起来更方便些，
就准备了这个。怎么样？"	羅曼	"只是想讓妳們工作起來更方便才準備的，
穿起來感覺如何呢？"
Ayesha	アーシャ	とっても着心地がいいです。ありがとうございます！	Ayesha	They're a perfect fit! Thank you very much!	爱夏	穿着非常舒服！谢谢你！	愛夏	我覺得非常舒適，謝謝您！
Sophie	ソフィー	"お似合いですよ、アーシャさん！
なんだか妖精さんみたいでかわいいですね"	Sophie	It really suits you, Ayesha! You look just like a pretty fairy.	苏菲	"好适合你啊，爱夏小姐！
像妖精一样可爱。"	蘇菲	"愛夏小姐穿起來非常漂亮哦！
看上去好像可愛的妖精一樣。"
Ayesha	アーシャ	"えへへ、ありがとう。ソフィーちゃんは、
なんだかいつもより大人っぽい感じでいいね"	Ayesha	Hee hee! Thank you, Sophie. You're giving off even more of a mature aura than usual, too!	爱夏	"嘻嘻，谢谢。
苏菲穿上这身衣服倒是显得比平时更成熟。"	愛夏	"嘿嘿，謝謝妳。
蘇菲妳看起來也比平常更成熟，很好看哦。"
Sophie	ソフィー	ふふっ、ありがとうございます	Sophie	Aw, shucks. That's so nice of you to say!	苏菲	呵呵，谢谢你。	蘇菲	呵呵，謝謝妳。
Roman	ロマン	"仕上げの時は
弟にもちょっと助言をもらったんだ"	Roman	My younger brother helped with the finishing touches, I should mention.	罗曼	制作收尾的时候还让弟弟给了点意见。	羅曼	"製作衣服時，
我弟弟也給了一些建議。"
Sophie	ソフィー	そういえば、ランターナ王家は４兄弟でしたっけ？	Sophie	Oh, right! There are four of you, you said?	苏菲	说起来兰塔纳的王子王女应该是兄妹四人吧？	蘇菲	這麼說來，我記得蘭塔納王家有4個兄弟姊妹對吧？
Roman	ロマン	"ああ。兄上は政治に、弟は芸術に、妹は武芸にそれぞれ
秀でていると評される、自慢の兄弟たちさ"	Roman	Yep, and they're all capable in their own right. My older brother in politics, my younger brother in the arts, and my older sister in warfare.	罗曼	"是的。哥哥擅于政治，弟弟优于艺术，
妹妹勤于武艺，他们都是我引以为豪的手足。"	羅曼	"沒錯。大家都評價兄長大人有政治手腕、弟弟擅長藝術，
妹妹則精通武藝，是我引以為傲的兄弟姊妹。"
Roman	ロマン	"とにかく、その服を気に入ってくれたようで何よりだよ。
私から見ても、可憐だと思うよ"	Roman	Anyway, I'm glad that you like the outfits. Personally, I think they look wonderful on you both.	罗曼	"总之你们喜欢这身衣服就好。
我也觉得你们穿着非常可爱。"	羅曼	"總之，很高興妳們喜歡那套衣服。
我也覺得兩位穿上去很可愛哦。"
Ayesha	アーシャ	"それじゃわたしたち、
早速、仕事に取り掛かりますね！"	Ayesha	All right! We're going to get straight to work!	爱夏	那我们就赶快开始工作吧！	愛夏	那我們就趕緊開始工作吧！
Roman	ロマン	ああ。頼んだよ、二人とも	Roman	Sure thing. I'll be counting on you.	罗曼	嗯，就拜托你们两个了。	羅曼	嗯，拜託妳們了。
Ayesha	アーシャ	まずは採取からだね。行こ、ソフィーちゃん！	Ayesha	We'll start by gathering our materials. Let's go, Sophie!	爱夏	先要去采集对吧。我们走吧，苏菲。	愛夏	先從採集素材開始吧。蘇菲，我們走！
Sophie	ソフィー	はい！	Sophie	Yup!	苏菲	好的！	蘇菲	好！
