romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Valeria	ヴァレリア	二人とも、ちょっといい？	Valeria	Mind if I ask you both a quick question?	瓦莱莉娅	二位，可以问你们点事吗？	瓦萊莉婭	兩位有空嗎？
Totori	トトリ	あ、どうも。何かご用ですか？	Totori	Uh, sure. What is it?	托托莉	啊，你们好。有什么事？	托托莉	啊，妳們好。有什麼事嗎？
Heidi	ハイディ	錬金術士って、人から依頼を受けたりすることもある？	Heidi	Do alchemists ever take on requests from people?	海蒂	炼金术士会接受别人的委托吗？	海蒂	鍊金術士也會接別人的委託嗎？
Ayesha	アーシャ	"はい、あります。
何かを作ってほしいとか、探してきてほしいとか"	Ayesha	Sure, from time to time. Like when someone wants something made or something found, for example.	爱夏	"嗯，会哦。
比如制作东西啦，或者找东西之类的。"	愛夏	"會接喔。
比方說希望製作或尋找某種東西之類的。"
Valeria	ヴァレリア	"最近、依頼主と錬金術士の間で
いざこざがあった、なんて話は聞いてない？"	Valeria	Have you heard any rumors of, say, things going bad between an alchemist and their client?	瓦莱莉娅	"最近你们有没有听说
委托人和炼金术士之间产生矛盾之类的传闻？"	瓦萊莉婭	"妳們最近有沒有聽說過諸如
委託人和鍊金術士間產生衝突之類的傳聞？"
Valeria	ヴァレリア	"もしくはこんな仕事困る～って愚痴ってた人が
いたとか、ささいなことでもいいんだけど"	Valeria	Maybe someone complaining about the quality of what they got, or, I don't know, any trivial thing like that?	瓦莱莉娅	"或者有没有人抱怨工作之类的？
多小的事情都可以。"	瓦萊莉婭	"或是聽到有人在抱怨工作的內容？
多小的事情都可以。"
Ayesha	アーシャ	"んー。わたしは特には聞いてないかも。
トトリちゃんは？"	Ayesha	Hm... I don't think I've heard anything like that. How about you, Totori?	爱夏	"嗯……我好像没有听说过。
托托莉你呢？"	愛夏	"嗯～我應該沒聽說。
托托莉妳呢？"
Totori	トトリ	わたしも特には。何かあったんですか？	Totori	Nothing particular comes to mind. Did something happen?	托托莉	我也没有。出什么事了吗？	托托莉	我也沒有。怎麼了嗎？
Heidi	ハイディ	"いやいや！　ごめんごめん！
忙しい時に変なこと聞いちゃってさ！"	Heidi	Oh, no, no. Nothing to worry about! Sorry to bother you with such a weird question while you're so busy!	海蒂	"不不不！抱歉抱歉！
在你们正忙的时候问这种奇怪的问题！"	海蒂	"沒事沒事！抱歉抱歉！
問了奇怪的問題打擾妳們了！"
Heidi	ハイディ	"ささっ、二人は仕事の続きをどうぞ！
私たち、もう行くからさ"	Heidi	We'll just head out and let you two get back to work!	海蒂	"好了好了，二位请继续工作吧！
我们也要走了。"	海蒂	"好啦，兩位請繼續工作吧！
我們要走了。"
Totori	トトリ	そ、そうですか。じゃあまた	Totori	Oh, okay. Well, see you later then.	托托莉	这、这样哦。那，再见。	托托莉	這、這樣啊。那再見了。
