romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Lila	リラ	ここが「楽園」か	Lila	So, this is Paradise?	莉拉	这里就是“乐园”啊。	莉拉	這裡就是「樂園」啊。
Lent	レント	腕が鳴るな！	Lent	I can't wait to check it out!	兰托	我迫不及待想开始探索了！	蘭托	我簡直等不及了！
Empel	アンペル	"「楽園」というには、いささか寂しい雰囲気だな。
なぜそう呼ばれているんだ？"	Empel	There's something rather lonesome about a name like that. I do wonder why it's called that.	安佩尔	"说是“乐园”，但感觉气氛还挺寂寥的。
为什么会这么叫它呢？"	安佩爾	"雖然被稱為「樂園」，氣氛卻有些寂寥呢。
有人知道這地名的由來嗎？"
Ryza	ライザ	それはですね！　えーと、うーんと……なんだっけ？	Ryza	Well! I'll have you know that...uh... Ummm...	莱莎	那是因为……！唔，是因为……什么来着？	萊莎	讓我來告訴你吧！呃，我想想……是為什麼呀？
Lent	レント	頼りにならねえ先生だな……	Lent	Yeesh, some professor we've got.	兰托	真是个靠不住的老师啊……	蘭托	這老師真靠不住……
Ryza	ライザ	あはは……タオは何か知ってる？	Ryza	Ahaha... Do you know, Tao?	莱莎	哈哈……塔奥你知道些什么吗？	萊莎	啊哈哈……塔奧知道嗎？
Tao	タオ	"一応調べてみたけど、冒険者の間でそう
呼ばれていた、ってことくらいしか分からなかったよ"	Tao	I did some brief research before, but all I can tell you is that adventurers were the ones who gave it that name.	塔奥	"我也调查了一下这件事，
但只知道冒险者们都是这么叫它的，具体就不清楚了。"	塔奧	"我曾試圖調查過這件事，
但最後只知道冒險者們都是這樣稱呼。"
Tao	タオ	ただ、１つ気がかりなことがあって……	Tao	There is one thing that bothers me about the ruins, though.	塔奥	不过，有一个让我在意的地方……	塔奧	不過有件事讓我很在意……
Klaudia	クラウディア	気がかりなこと？	Klaudia	What's that?	科洛蒂娅	是什么？	科洛蒂婭	什麼事？
Tao	タオ	"「楽園」に足を踏み入れた冒険者たちが、
何人か行方不明になっているらしいんだ"	Tao	Among those who have set foot in Paradise, quite a few were never seen again.	塔奥	据说有好几名冒险者进入“乐园”后失踪了。	塔奧	"踏進「樂園」的冒險者們，
似乎有幾個人失蹤了。"
Lent	レント	"なんだかきな臭い話だな……っていうか、
もう俺たち中に入っちまったけど大丈夫か？"	Lent	That does sound pretty suspicious. Wait, should we have even come here?	兰托	"好可疑啊……
可我们都已经进来了，没问题吗？"	蘭托	"聽起來很不對勁耶……話說，
我們已經踏進來了，不會有事吧？"
Tao	タオ	あ、あくまで噂だから……	Tao	Th-That's just a rumor, ultimately.	塔奥	这、这充其量只是传闻……	塔奧	畢、畢竟只是傳聞而已……
Ryza	ライザ	気を付けて進めば大丈夫だよ。さ、行こ！	Ryza	We just need to keep our guard up and we'll be fine! Come on, let's go!	莱莎	小心前进就没问题，出发吧！	萊莎	小心點就行了。好，我們走吧！
Ryza	ライザ	"これは……「門」？
向こうは光ってて、よく見えないや"	Ryza	It's a...gate? There's something shining beyond it, but I can't see what.	莱莎	"这是……“门”？
门的里面在发光，看不太清楚。"	萊莎	"這是……「門」？
另一側在發光，看不太清楚。"
Lent	レント	いかにも怪しそうな雰囲気だな……	Lent	Either way, the atmosphere here is weird.	兰托	看起来也太可疑了……	蘭托	總覺得相當可疑……
Lila	リラ	よりによって「門」か……	Lila	A gate, of all things...	莉拉	偏偏是“门”啊……	莉拉	為何偏偏是「門」呢……
Empel	アンペル	それがどうかしたのか？	Empel	Is something wrong?	安佩尔	是门又怎么了？	安佩爾	怎麼了嗎？
Lila	リラ	"……お前の旅の目的の１つは、
異界に通じる「門」を探すことだった"	Lila	Part of the reason you set off on your journey was to find gates that lead to Underworld.	莉拉	"……你的旅行目的之一，
就是寻找通往异界的“门”。"	莉拉	"……你踏上旅途的其中一個目的，
就是尋找通往異界的「門」。"
Lila	リラ	これが同じものかどうかは分からないがな	Lila	I don't know if this is the same as one of those, though.	莉拉	不知道是不是你要找的那种。	莉拉	但我不曉得是不是同一種東西就是了。
Klaudia	クラウディア	"そっか。もしかしたら、アンペルさんの
記憶を取り戻す手掛かりになるかも？"	Klaudia	I see. Perhaps it might serve as some sort of lead to regaining Empel's lost memories.	科洛蒂娅	"这样啊。
那说不定这个能帮助安佩尔先生找回记忆？"	科洛蒂婭	"這樣啊。說不定這是
協助安佩爾先生恢復記憶的線索喔？"
Tao	タオ	この先に進むってことだよね……ちょっと怖いかも	Tao	It's a little scary, but I suppose we'll be going through it.	塔奥	也就是要进入这道门吗……我有点害怕。	塔奧	所以要繼續往前走是吧……我有點害怕。
Ryza	ライザ	でも、行ってみようよ！　ねえ、アンペルさん	Ryza	We sure are! Right, Empel?	莱莎	但还是进去看看吧！怎么样，安佩尔先生？	萊莎	不過還是得去看看，對吧？安佩爾先生。
Empel	アンペル	"ああ、そうだな。記憶を取り戻すためには
躊躇しているわけにもいかん"	Empel	Oh, yes. If it means regaining my memories, it wouldn't do to hesitate.	安佩尔	"嗯，好吧。
为了找回记忆可不能犹豫。"	安佩爾	"嗯，說得沒錯。想恢復記憶的話，
就不能在這裡躊躇不前。"
Empel	アンペル	"……それに、この先に何があるのか
純粋に興味がある"	Empel	And to be honest, I'm genuinely curious as to what lies beyond here.	安佩尔	……而且我对门的另一边有什么也非常感兴趣。	安佩爾	"而且……我也對前方會出現什麼
感到很好奇。"
Ryza	ライザ	"そうだね！　この先に「楽園」って名前に
関係するものがあるのかな？"	Ryza	Exactly! Maybe that's where we'll figure out why this place is called Paradise.	莱莎	"是啊！不知门的另一边
会不会有跟“乐园”这个名字相关的东西呢？"	萊莎	"對呀！
會出現和「樂園」這個名字有關的東西嗎？"
Empel	アンペル	それは行って確かめるのしかないだろう？	Empel	Well, there's only one way to know for sure.	安佩尔	那就只能亲自过去看看了吧？	安佩爾	只能親自過去確認了！
Ryza	ライザ	うん、行こう！	Ryza	Yeah! Let's go!	莱莎	嗯，我们走吧！	萊莎	嗯，走吧！
