romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Lilie	リリー	"あ、山道が……！　整備されてるみたいだし、
近くに人里がありそうね"	Lilie	Oh, a mountain pass! It seems well-maintained. Perhaps there are people living nearby.	莉莉	"啊，有条山路……似乎被好好养护过，
看来附近应该有人居住。"	莉莉	"啊，是山路……！這看上去好像有人在整頓，
附近應該有村落。"
Lilie	リリー	わぁ！	Lilie	Whoa!	莉莉	哇！	莉莉	哇！
Lilie	リリー	"山の中にこんな村があるなんて。
素敵そうな所……"	Lilie	A village out in the middle of the mountains. And so very pretty...	莉莉	"深山里居然还有这么个村子。
这地方可真不错啊……"	莉莉	"山裡居然有這樣的村莊。
好漂亮的地方……"
	老人	おや？　見かけない顔だね？	Senior Citizen	Oh? Not a familiar face, are we?	老人	嗯？没见过你呢。	老人	哦？妳好像是生面孔？
Lilie	リリー	"こんにちは！　そうなんです、旅をしていて……。
綺麗な村ですね"	Lilie	Hello! Yes, I'm on a journey, actually... This is such a beautiful village.	莉莉	"你好！是这样的，我正在四处旅行……
这村子真漂亮啊。"	莉莉	"你好！是的，我是一個旅行者……
這個村子真是漂亮呢。"
	老人	"ほほ、それはどうも。ここはフリーゲンっていってね。
ご覧の通り、豊かな自然が自慢の村さ"	Senior Citizen	Why, thank you. This is the village of Friegen. As you can tell, we pride ourselves on the nature around us.	老人	"呵呵，多谢夸奖。这里叫作弗里根。
如你所见，是个山明水秀的小村庄。"	老人	"哦，謝謝妳的誇獎，這裡叫做弗里岡。
如妳所見，我們村莊最以豐富的自然環境為傲呢。"
	老人	"美味しいものもいっぱいあるよ。
もし旅で疲れているならゆっくりしていきな"	Senior Citizen	We have plenty of delicious food as well. You must be tired from your journey. Go on, rest up.	老人	"这里还有不少好吃的。
要是旅途劳累，就好好在这里放松放松吧。"	老人	"我們還有很多美食喔。
如果妳旅途累了，就在這裡好好休息一下吧。"
Lilie	リリー	はい！　ありがとうございます！	Lilie	Thank you very much!	莉莉	好的！谢谢！	莉莉	好的！謝謝你！
	少女	……うう。ぐすっ……	Girl	Urgh. *Sniffle*	少女	呜呜……嘤……	少女	……嗚嗚……
	少女	ぐすっ……お母さん……	Girl	*Sniffle* Mommy...	少女	嘤……妈妈……	少女	嗚嗚……媽媽……
Lilie	リリー	ねえ、どうしたの？	Lilie	Hey, what's wrong?	莉莉	嗯？你怎么了？	莉莉	那個，妳怎麼了呢？
	少女	"ぐすっ……。お母さんが……。
お母さんが、死んじゃう"	Girl	*Sniffle* My mommy... She's gonna die.	少女	"嘤……妈妈她……
妈妈她要不行了。"	少女	"嗚嗚……我媽媽……
我媽媽要死掉了。"
Lilie	リリー	ええっ！？　ど、どうして！？	Lilie	What?! Wh-Why?!	莉莉	什么？！为、为什么？！	莉莉	咦！？為、為什麼！？
	少女	"病気になって、倒れちゃったの……！
ぐすっ……"	Girl	She got sick and fell over! *Sniffle*	少女	"妈妈得了病，一病不起了……！
嘤……"	少女	"媽媽生病倒下了……！
嗚嗚……"
Lilie	リリー	"そ、それは……。
それで、あなたは何を……？"	Lilie	Wh-What? So, why are you here...?	莉莉	"天、天啊……
那你又在这里做什么……？"	莉莉	"有、有這種事……
那妳在做什麼呢……？"
	少女	"お母さんを診てくれた人が、もしかしたら効くかもって
教えてくれたから、この草を……"	Girl	The person looking after Mommy said these leaves might help her get better...	少女	"给妈妈看病的人说，
这种草或许对妈妈的病有效，所以我就……"	少女	"幫媽媽看病的人跟我說，
這種草也許能治媽媽的病……"
Lilie	リリー	"（見たことない草だけど、
　この辺りの薬草……ってことかしら）"	Lilie	(I haven't seen these before. Maybe it's a local medicinal herb...?)	莉莉	"（没见过的品种，
　是这附近特有的药草吗……）"	莉莉	"（我沒看過這種草，
　是生長在這一帶的藥草嗎……？）"
	少女	"あんまり見つからなかったけど……
おうちに戻らなきゃ……。ぐすっ"	Girl	I didn't find a lot... But I need to go back home... *Sniffle*	少女	"虽然没找到多少……
但我得快点回家了……嘤……"	少女	"雖然沒找到多少……
但我得回家了……嗚嗚。"
Lilie	リリー	"（なんだか放っておけないわ。
　少し様子を見に行ってみよう）"	Lilie	(That's just too much for her to do. I should check on her later.)	莉莉	"（有点放心不下。
　跟过去看看吧。）"	莉莉	"（總覺得不能放著不管，
　去她家看看情況好了。）"
Lilie	リリー	"（あたしも、錬金術士として少しは
　役に立てるかもしれないし）"	Lilie	(As an alchemist, I might be able to help her in some way.)	莉莉	"（我毕竟也是炼金术士，
　或许能帮上一点忙。）"	莉莉	"（我身為鍊金術士，
　說不定也能幫上一點忙。）"
