romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Wilbell	ウィルベル	"シャルロッテが教えてくれたここのお菓子、
結構美味しいじゃない"	Wilbell	Shallotte, these sweets you told me about are pretty tasty!	薇尔贝儿	"夏露罗蒂推荐给我的这个点心
真的好好吃啊。"	薇爾貝兒	"夏露羅蒂推薦的當地點心，
還挺美味的嘛。"
Regina	レジナ	こっちの串焼き肉もなかなかだよ！	Regina	These meat skewers aren't bad either!	瑞吉娜	这边的烤串也好吃！	瑞吉娜	這邊的烤肉串也很不錯！
Shallotte	シャルロッテ	でしょ～！	Shallotte	Right?!	夏露罗蒂	对吧！	夏露羅蒂	對吧～？
Wilbell	ウィルベル	で、相談って何よ？	Wilbell	So, what did you need advice on?	薇尔贝儿	说正事吧，你要找我商量什么？	薇爾貝兒	所以妳們想商量什麼？
Shallotte	シャルロッテ	"実はステラと一緒に母さんにお礼がしたいんだけど、
何がいいかなーって思って"	Shallotte	Well, you see, Stera and I want to do something for my mom to say thanks. But I'm not sure what would be good.	夏露罗蒂	"是这样的，我想跟丝堤拉一起做点什么感谢妈妈，
但是不知道做什么好。"	夏露羅蒂	"我和絲堤菈在思考
要如何向媽媽表達感謝。"
Shallistera	シャリステラ	"贈り物をしようって話になったんですけど、
何を贈ればいいか、分からなくなっちゃいまして"	Shallistera	We were talking about maybe giving her a gift, but then we couldn't decide on what to get her.	夏莉丝堤拉	"我们在考虑送她礼物，
就是不知道该送点什么。"	夏莉絲堤菈	"我們打算送她一份禮物，
卻不知道該送什麼才好。"
Nio	ニオ	"贈り物をするなら、相手が喜んでくれるものが
一番だと思うよ"	Nio	If you want to give someone a gift, you should give them something that'll make them happy!	妮欧	"要送礼物的话，
送能让对方开心的东西是最好的。"	妮歐	"如果要送禮，
我覺得送對方喜歡的東西最適合。"
Wilbell	ウィルベル	そうよね。ナディは何か欲しいものってないの？	Wilbell	Yeah, that's right. Is there anything that Nady wants?	薇尔贝儿	是啊，娜蒂有什么想要的东西吗？	薇爾貝兒	說得對。娜蒂有什麼想要的東西嗎？
Shallotte	シャルロッテ	"欲しいもの……欲しいものかぁ……。
母さん、そういえば何が欲しいんだろ……？"	Shallotte	Something that she wants? Hmmm. Now that you mention it, I can't think of anything my mom might want.	夏露罗蒂	"想要的东西……想要的东西啊……
这么一说，妈妈到底有什么想要的东西呢……？"	夏露羅蒂	"想要的東西啊……想要的東西……
對耶，媽媽想要得到什麼呢……？"
Shallistera	シャリステラ	"う……わたしたち、ナディさんのこと
ぜんぜん知らなかったんだなあ……"	Shallistera	*Sigh* Oh no, we don't know anything about Ms. Nady.	夏莉丝堤拉	呜……我们一点都不了解娜蒂阿姨……	夏莉絲堤菈	"嗚……
我們根本一點都不了解娜蒂小姐……"
