file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
LegendEvent_08_001ID	0	Roman	ロマン	君たち錬金術士のおかげで国のみんなが助かっている。\nいつも本当にありがとう						
LegendEvent_08_001ID	1	Firis	フィリス	そんなそんな！\nわたしたちはちょっとお手伝いしてるだけですよ！						
LegendEvent_08_001ID	2	Ryza	ライザ	そうです！　そんな恐れ多いですよ！						
LegendEvent_08_001ID	3	Juna	ユナ	何も謙遜することはない。\n殿下の言葉は本心から来ているものだ						
LegendEvent_08_001ID	4	Juna	ユナ	事実、これまでの窮地において\n錬金術の力で助かったことも多いからな						
LegendEvent_08_001ID	5	Roman	ロマン	ユナの言う通り、本当に感謝しているんだよ。\n錬金術は普通ではできないことができるからね						
LegendEvent_08_001ID	6	Ayesha	アーシャ	わたしはただ薬草を集めて、お薬を作ってるだけです。\nそんな特別なことではありませんよ						
LegendEvent_08_001ID	7	Sophie	ソフィー	そうそう！\nある意味当たり前のことをしたまでですから！						
LegendEvent_08_001ID	8	Roman	ロマン	君たちは謙虚だね。\nいや、だからこそ、みんなからの評判もいいんだろう						
LegendEvent_08_001ID	9	Lanze	ランツェ	まっ、大したことはしてねぇがよ。\nもし何かお礼をしたいってんなら、やぶさかでも……						
LegendEvent_08_001ID	10	Heidi	ハイディ	なんでおっさんがでしゃばるのさ						
LegendEvent_08_001ID	11	Lanze	ランツェ	バカお前。こういう時、\nもらえるもんはしっかりもらっとくんだよ						
LegendEvent_08_001ID	12	Ryza	ライザ	でも、本当にあたしは大したことしてないよ。\nオスカーさんやフィリスは大活躍してるけど						
LegendEvent_08_001ID	13	Sophie	ソフィー	そうだよね！　オスカーは植物の声が聞き分けられるし\nフィリスちゃんは誰よりも鉱石に詳しいもん						
LegendEvent_08_001ID	14	Sophie	ソフィー	二人のおかげで素材集めがすっごく捗ったよね！						
LegendEvent_08_001ID	15	Firis	フィリス	いえいえ、そんなことは。\nもう、照れちゃうなぁ～						
LegendEvent_08_001ID	16	Roman	ロマン	君の持つその才能は誇るべきものだよ。\n何物にも代えがたい、素晴らしい能力だ						
LegendEvent_08_001ID	17	Roman	ロマン	一部ではフィリスのことを\n「天才」と呼んでいるらしいからね						
LegendEvent_08_001ID	18	Firis	フィリス	そんな天才だなんて！\n恥ずかしいですよ、えへへ……						
LegendEvent_08_001ID	19	Plachta	プラフタ	天才、ですか……。\nそういえば、天才錬金術士を自称する方もいましたね						
LegendEvent_08_001ID	20	Ilmeria	イルメリア	は……は……はっくしょい！						
LegendEvent_08_001ID	21	Ilmeria	イルメリア	ずずっ……。\nどこかで誰かがアタシの噂話をしてるようね						
LegendEvent_08_001ID	22	Ilmeria	イルメリア	ふふん。どうやらアタシの名前も\nこの世界にだいぶ広がってきたみたいね！						
LegendEvent_08_001ID	23	Ilmeria	イルメリア	それもこれも、困ってる人を見かけては錬金術で\n助けてきたおかげ！　天才はどこにいても天才なのね！						
LegendEvent_08_001ID	24	Ilmeria	イルメリア	……そうだわ。\nこの世界でどれだけの知名度か確かめてみようかしら						
LegendEvent_08_001ID	25	Ilmeria	イルメリア	ねえ、そこのあなた。\n「イ」から始まる天才錬金術士といえば？						
LegendEvent_08_001ID	26		通行人	は、はい？　「イ」から始まる錬金術士？\nさあ、聞いたこともないなぁ						
LegendEvent_08_001ID	27		通行人	けどレスナとフィリスって錬金術士なら知ってるよ。\n特にフィリスってのは、天才らしいとも聞く						
LegendEvent_08_001ID	28	Ilmeria	イルメリア	はっ？　な、なんですってぇ？　フィリスが、天才！？\nこのアタシを差し置いて……！？						
LegendEvent_08_001ID	29	Ilmeria	イルメリア	……ふ、ふふっ。\nそれでこそアタシのライバルだわ！　さすがね！						
LegendEvent_08_001ID	30	Ilmeria	イルメリア	……でもおかしいわね。フィリスが知られていて、\nアタシが知られてないなんて……？						
LegendEvent_08_001ID	31	Ilmeria	イルメリア	フィリスがどんな活躍をしたのか、\n直接会って話を聞かないと！						
LegendEvent_08_001ID	32		通行人	……いったい誰だったんだ、あの子は						
LegendEvent_08_001ID	33	Firis Mistlud	フィリス・ミストルート	錬金術士の少女。\n好奇心旺盛で、旅をこよなく愛している						
LegendEvent_08_001ID	34	Sophie Neuenmuller	ソフィー・ノイエンミュラー	朗らかな性格の錬金術士。\nフィリスに錬金術を教えた先生でもある						
LegendEvent_08_001ID	35	Plachta	プラフタ	人形の身体を持つ錬金術士。ソフィーの錬金術の師匠\nであり、家族のような存在でもある						
LegendEvent_08_001ID	36	Ilmeria Von Leinweber	イルメリア・フォン・ラインウェバー	超一流の天才錬金術士を自称する少女。フィリスとは\n親友同士にして、切磋琢磨し合うライバル関係						
LegendEvent_08_001ID	37	Plachta	プラフタ	はい。ソフィーの言う通りです。\n私たちは錬金術士ですから						
LegendEvent_08_002ID	0	Sophie	ソフィー	あれ？　誰だろう？						
LegendEvent_08_002ID	1	Liane	リアーネ	すみません。ここにフィリスちゃんはいませんか？						
LegendEvent_08_002ID	2	Firis	フィリス	あ！　リア姉だ！						
LegendEvent_08_002ID	3	Liane	リアーネ	あー！　フィリスちゃーん！　会いたかったわ！\n元気？　ちゃんとご飯食べてる？						
LegendEvent_08_002ID	4	Firis	フィリス	あはは。そんな心配しなくても大丈夫だよ！						
LegendEvent_08_002ID	5	Liane	リアーネ	本当？　それならいいのだけど。\n会えない間ずっとフィリスちゃんのことを考えてたのよ						
LegendEvent_08_002ID	6	Sophie	ソフィー	あはは……相変わらずリアーネさんの\nフィリスちゃん愛はすごいですね……						
LegendEvent_08_002ID	7	Plachta	プラフタ	これが段々と増していきますからね。\n止まることを知らないようで末恐ろしいですが						
LegendEvent_08_002ID	8	Liane	リアーネ	フィリスちゃんは私のかわいいかわいい妹ですから						
LegendEvent_08_002ID	9	Ryza	ライザ	えっと、リアーネさん？……は、\nフィリスちゃんのお姉さんなの？						
LegendEvent_08_002ID	10	Firis	フィリス	あ、そっか！\nライザさんとははじめましてだもんね！						
LegendEvent_08_002ID	11	Firis	フィリス	こちら、わたしのお姉ちゃんです！						
LegendEvent_08_002ID	12	Liane	リアーネ	はじめまして。フィリスの姉のリアーネです。\nいつも妹がお世話になってます						
LegendEvent_08_002ID	13	Ryza	ライザ	お世話になってるのはあたしのほうですよ！\nフィリスちゃんは鉱石集めの達人ですから！						
LegendEvent_08_002ID	14	Liane	リアーネ	うふふ。さすがはフィリスちゃん。\nお姉ちゃんも鼻が高いわ						
LegendEvent_08_002ID	15	Firis	フィリス	もー恥ずかしいよ、リア姉						
LegendEvent_08_002ID	16	Firis	フィリス	あ、それより。リア姉、その荷物は？						
LegendEvent_08_002ID	17	Liane	リアーネ	そうだった！　フィリスちゃんにおみやげがあるのよ！\nちょっとこれを着てみてちょうだい						
LegendEvent_08_002ID	18	Firis	フィリス	これって……服？\n分かった。ちょっと待っててね						
LegendEvent_08_002ID	19	Firis	フィリス	じゃじゃーん！　どうかな、似合ってる？						
LegendEvent_08_002ID	20	Liane	リアーネ	かわいい！　かわいいわよ、フィリスちゃん！						
LegendEvent_08_002ID	21	Liane	リアーネ	前からイルちゃんの服がかわいいと思っててね。\nきっとフィリスちゃんにも似合うんじゃないかって！						
LegendEvent_08_002ID	22	Liane	リアーネ	思った通りだったわ！\n他の誰よりも似合ってるわよ！						
LegendEvent_08_002ID	23	Sophie	ソフィー	他の誰よりって……誰と比べてるんだろう？						
LegendEvent_08_002ID	24	Plachta	プラフタ	文脈から推測するに恐らく――						
