romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Lila	リラ	はぁっ！	Lila	Haaah!	莉拉	喝！	莉拉	喝啊！
Ryza	ライザ	これで、とどめーーっ！	Ryza	Let's finish this!	莱莎	最后一击——！	萊莎	用這一擊做個了結──！
Ryza	ライザ	はぁ、はぁ……やった！	Ryza	*Huff* *Huff* We did it!	莱莎	呼、呼……成功了！	萊莎	呼、呼……太好了！
Klaudia	クラウディア	あの、大丈夫ですか？	Klaudia	Are you all right?	科洛蒂娅	你好，你没事吧？	科洛蒂婭	那個，你沒事吧？
	冒険者	あ、ありがとう。助かったよ……はぁ……	Adventurer	Y-Yeah. Thank you for saving me... *Huff*	冒险者	谢、谢谢你们。得救了……呼……	冒險者	謝、謝謝你們，得救了……呼……
Empel	アンペル	"疲れているところを悪いが、
何があったのか聞かせてもらえないだろうか？"	Empel	I know you must be exhausted, but would you mind telling us what happened?	安佩尔	"不好意思，我知道现在应该让你好好休息，
但我还是想问问到底发生了什么？"	安佩爾	"抱歉，雖然你現在應該很累，
可以告訴我們發生什麼事了嗎？"
	冒険者	"ああ……。俺は「楽園」の噂を聞いて
ここに入ってきたんだ"	Adventurer	Sure... I heard the rumors about Paradise, so I decided to check it out.	冒险者	"嗯……我听说了“乐园”的传闻，
所以进到了这里。"	冒險者	"嗯……我聽說了「樂園」的傳聞，
所以跑進來這裡。"
	冒険者	"特に何もない場所だったんで、そろそろ帰ろうと
した時、さっきのやつに襲われたんだよ"	Adventurer	But it turns out there's not all that much here. I was just about to head back when that thing attacked me.	冒险者	"这地方也没有什么特别的，就在我准备回去的时候，
突然被刚才那家伙攻击了。"	冒險者	"當我覺得這裡沒什麼特別的，打算離開時，
就被剛才那傢伙襲擊了。"
	冒険者	"それで逃げたり隠れたりしてやり過ごしてたんだが、
どうやっても逃げきれなくてな……"	Adventurer	I was doing well enough at running and hiding from it, but it wouldn't stop chasing me no matter what I did.	冒险者	"然后我一路连逃带躲的，
可怎么也甩不掉它……"	冒險者	"儘管我勉勉強強逃過一劫，
但無論如何就是甩不掉牠……"
Ryza	ライザ	そんなにしつこかったんだね	Ryza	Wow, that sounds really persistent.	莱莎	真的是穷追猛打呢。	萊莎	竟然這麼難纏啊。
Lent	レント	俺たちがたまたま間に合ってよかったよな	Lent	It's good that we got here just at the right time.	兰托	还好我们碰巧路过。	蘭托	幸好你及時遇見我們。
	冒険者	ともかく、助かったよ。それじゃあな	Adventurer	Either way, I'm grateful. I'm going to get out of here now.	冒险者	总之谢谢你们，我先告辞了。	冒險者	無論如何，感謝各位伸出援手。我先告辭了。
Ryza	ライザ	気を付けてね	Ryza	Take care!	莱莎	路上小心。	萊莎	請務必小心。
Klaudia	クラウディア	"ねえ、タオ君がさっき言ってた
冒険者が行方不明になるって話……"	Klaudia	Say, Tao? You mentioned earlier that adventurers often go missing here...	科洛蒂娅	塔奥刚才提到过，有冒险者失踪……	科洛蒂婭	"話說，塔奧剛才提過
冒險者失蹤的事情……"
Lent	レント	ああ。あいつらに襲われたんだろうな……	Lent	Yeah. They were probably attacked.	兰托	嗯，估计就是被那些家伙攻击了……	蘭托	嗯，應該是被那些傢伙襲擊了吧……
Tao	タオ	"この世界が人工的に創られたのだとしたら、
あの魔物も同じ人の手で創られたってことかな"	Tao	So, if we continue to assume that this world was manufactured, then that monster likely was as well.	塔奥	"如果这个世界是人为制造的，
那些魔物也是出自那个制造者之手吧。"	塔奧	"如果這世界是被人創造出來的，
那……那種魔物也是出自同一人之手嗎？"
Empel	アンペル	"目的は恐らく、侵入者からこの場所を守るため……
いわば「楽園の門番」といったところか"	Empel	They were probably placed here to guard against intruders. A gatekeeper of Paradise, if you will.	安佩尔	"那些家伙的职责应该是保护这个地方不被入侵……
也就是“乐园的守卫”。"	安佩爾	"大概是為了阻止入侵者並守護這裡……
可說是「樂園的守衛」吧。"
Ryza	ライザ	"ねえ。もしかしたら、他にもこの世界に取り残された
人がいるかも。もう少し調べてみようよ！"	Ryza	Then doesn't that mean there might be other people who got stuck here? We should keep looking around!	莱莎	"我想可能还有别人被困在这个世界，
我们再多调查一下吧！"	萊莎	"搞不好還有人留在這個世界，
我們再稍微調查一下吧！"
Empel	アンペル	ああ、そうだな	Empel	Yes, that's a good idea.	安佩尔	嗯，好的。	安佩爾	嗯，妳說得對。
Klaudia	クラウディア	あ。また門が……	Klaudia	Oh. It's another gate.	科洛蒂娅	啊，又是一道门……	科洛蒂婭	啊，門又……
Tao	タオ	出口……じゃないよね？	Tao	This couldn't be the exit, could it?	塔奥	这……应该不是出口吧？	塔奧	這應該……不是出口吧？
Empel	アンペル	"出口じゃないとすれば、
また別の世界の入口ということか？"	Empel	If not, then perhaps it leads to yet another world?	安佩尔	"如果不是出口，
那就是其他世界的入口？"	安佩爾	"既然不是出口的話，
難道又是通往其他世界的入口？"
Lent	レント	"どうする？　って……聞くまでもねえか。
行くんだろ？"	Lent	So, what should we do? ...Not that I even need to ask. We're going through, aren't we?	兰托	怎么办？啊……不用说，肯定要进去吧？	蘭托	"那要怎麼辦？嗯……應該不用問。
我們會去吧？"
Ryza	ライザ	もちろん！　それじゃ、突入！	Ryza	Obviously! Let's dive right in!	莱莎	那当然了！前进！	萊莎	當然！衝啊！
