romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ryza	ライザ	みんな、お疲れさま！	Ryza	Thanks for all your hard work, everyone!	莱莎	各位辛苦了！	萊莎	各位，辛苦了！
Klaudia	クラウディア	今回の冒険で、また思い出が増えたね！	Klaudia	We made so many new memories on this adventure!	科洛蒂娅	经过这次冒险，又留下了许多新的回忆！	科洛蒂婭	這次的冒險結束後，我們的回憶又增加了呢！
Empel	アンペル	ああ。色々と収穫もあった	Empel	Indeed. It was rather beneficial.	安佩尔	是啊，也有了许多新收获。	安佩爾	嗯，也取得了各式各樣的收穫。
Tao	タオ	アンペルさんも元通りになったしね	Tao	Yep, Empel's gone right back to normal.	塔奥	安佩尔先生的记忆也恢复了。	塔奧	而且安佩爾先生也恢復記憶了。
Empel	アンペル	"それもあるが……何より、教え子の成長を
確認できたことが大きい"	Empel	Which is all well and good, but more importantly... This allowed me to witness the significant growth of my student.	安佩尔	"这也是收获之一……
不过最大的收获莫过于见证了学生的成长。"	安佩爾	"沒錯……但最重要的是，
我親眼見識了學生的成長。"
Ryza	ライザ	え！？　あたし！？	Ryza	Huh? I've gotten that much better?!	莱莎	咦？！是说我吗？！	萊莎	咦！？我嗎！？
Empel	アンペル	"私に頼らずとも、お前はあの場所のことを理解し、
門を閉じてみせた。成長したな、ライザ"	Empel	You worked out a solution and closed the gate without needing my assistance. I would consider that to be notable development.	安佩尔	"你不依靠我也能理解那个地方的构造并关上门，
莱莎，你成长了不少啊。"	安佩爾	"妳靠自己理解了那些東西的運作原理，
並成功關上門。萊莎，妳成長了呢。"
Ryza	ライザ	あ、ありがとうございます！	Ryza	Th-Thank you very much!	莱莎	谢、谢谢夸奖！	萊莎	謝、謝謝你！
Empel	アンペル	"私自身も学ぶべきことが多かった。
たまにはああやって、純粋に冒険を楽しむのも悪くない"	Empel	Well, I could stand to keep learning myself. I suppose there's no harm in the occasional adventure for the joy of it.	安佩尔	"我也仍有许多需要学习的事。
偶尔像那样单纯享受冒险也不坏。"	安佩爾	"我也有很多需要學習的事。
偶爾像這樣單純享受冒險的樂趣也不賴。"
Empel	アンペル	"たとえ遠回りに見えたとしても――
案外、それが錬金術を極める近道なのかもしれんな"	Empel	For example, taking the scenic route simply because you can. Perhaps that roundabout method is actually the shortcut to mastering alchemy.	安佩尔	"也许看起来像是绕了远路——
但其实那说不定是一条精进炼金术的近路。"	安佩爾	"就算繞點遠路也無妨。因為，
說不定這將成為精通鍊金術的捷徑。"
