romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	最後にこうやって……	Resna	And finally, here...	蕾斯娜	最后再这样……	蕾斯娜	最後再像這樣……
Lilie	リリー	こう、かな？　本当に今までとは感覚が違うわ……	Lilie	Like this? This is so different from what I'm used to...	莉莉	这样吗？真的和以往的调合都不太一样……	莉莉	像這樣嗎？真的和我以前做的感覺不一樣呢……
Resna	レスナ	よし、これで完成です	Resna	Great. That's everything finished.	蕾斯娜	好了，这样就完成了。	蕾斯娜	好，這樣就完成了。
Lilie	リリー	"初めての調合だったけど、なんとか手伝えたわね。
これであの子のお母さんが良くなるといいんだけど"	Lilie	It was my first synthesis here, but I'm glad I helped out. Now I just hope the child and mother will get better.	莉莉	"这还是我在这里第一次调合，不过应该帮上忙了吧。
希望那孩子的妈妈状况能有所好转。"	莉莉	"雖然是第一次調合，但勉強有幫上忙呢。
希望那女孩的媽媽服藥後能夠好轉。"
Resna	レスナ	"集めた薬草の成分を高濃度で抽出しました。
解熱鎮痛の効果が見込めるはずです"	Resna	We've extracted a potent concentrate of the gathered herbs. This should prove effective as an anti-inflammatory and pain reliever.	蕾斯娜	"已经从采集到的药草里提取了高浓度的有效成分。
应该会有不错的退烧镇痛效果。"	蕾斯娜	"我們將採集來的藥草以高濃度成分萃取出來。
應該可以期待它退燒止痛的效果。"
Resna	レスナ	"でも、今回の病そのものに効くかは
まだなんとも言えません"	Resna	But, it's still unclear whether it will work on this illness in particular.	蕾斯娜	只是对这种病是否有效就不好说了。	蕾斯娜	"只不過，對這次的疾病本身
是否有效還不好說。"
Resna	レスナ	"とにかく、私はこの薬を届けてきます。
一刻も早いほうがいいので"	Resna	For now, I should go deliver this medicine. It's better if they take it as soon as possible.	蕾斯娜	"总之我先把药送过去吧。
治病的事可容不得拖延。"	蕾斯娜	"總之我先去送藥，
感覺盡早給她們比較好。"
Lilie	リリー	"分かったわ。大人数で押し掛けるわけには
いかないからあたしは残るけど……お願いね"	Lilie	Right. We shouldn't bother them with too many people, so I'll stay behind. Thank you, though.	莉莉	"好。一窝蜂涌去病人家里也不太合适……
我就留在这里等你的好消息啦。"	莉莉	"我知道了。一次跑去太多人也不太好，
我就留在這裡……拜託妳了。"
Resna	レスナ	"はいっ。あ、リリー先輩がよければ、今夜はここで
休んでください。それじゃあ、いってきます！"	Resna	Not a problem! Oh, you can stay here for the night if you'd like, Miss Lilie. I'll be going now!	蕾斯娜	"好。对了，莉莉前辈要是不介意，
今晚就在这好好休息吧。那我就出发啦！"	蕾斯娜	"好的。啊，莉莉前輩不嫌棄的話，
今晚就請妳在這裡休息吧。那我出發了！"
Lilie	リリー	"（あの薬が効くのかどうか、結果がはっきりするのは
　多分、明日になるわよね）"	Lilie	(We probably won't know whether or not that medicine works until tomorrow.)	莉莉	"（这药是否能奏效，
　可能要等到明天才能见分晓了。）"	莉莉	"（那個藥有沒有效，
　大概要到明天才能知道結果了吧。）"
