romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Lent	レント	よし、倒したぞ！	Lent	There, that's that!	兰托	好，打倒它了！	蘭托	成功打倒牠了！
Klaudia	クラウディア	あの、ケガはありませんか？	Klaudia	Excuse me, but were you injured?	科洛蒂娅	你好，你有受伤吗？	科洛蒂婭	那個，你沒受傷吧？
	冒険者Ｂ	あ、ああ。大丈夫だ	Adventurer B	N-No, I'm fine.	冒险者B	没、没有，我没事。	冒險者B	啊，嗯，我沒事。
Ryza	ライザ	よかったあ……	Ryza	That's a relief.	莱莎	那就好……	萊莎	太好了……
	冒険者Ｂ	じゃ、じゃあ俺は急ぐから……	Adventurer B	Um, if you don't mind, I'm just going to go now.	冒险者B	我、我赶时间，先走一步……	冒險者B	我、我在趕時間，先走了……
Lent	レント	"ええっ。今の奴、助けたのに
礼も言わなかったぞ？"	Lent	Aw, seriously? We saved their butt and we didn't even get a thanks?	兰托	"不是吧？我们救了他，
他居然连一句谢谢都不说？"	蘭托	"咦？明明剛才那傢伙被我們救了，
卻一句謝謝也沒說耶？"
Tao	タオ	"散々な目にあって、
それどころじゃなかったんじゃないかな……"	Tao	I can't imagine they were thinking straight after an ordeal like that.	塔奥	可能是好不容易劫后余生，根本顾不上道谢吧……	塔奧	"他大概吃盡了苦頭，
顧不上這麼多了……"
Lila	リラ	"やはり、「楽園」の噂を聞いて
ここを訪れる冒険者は多いようだ"	Lila	Seems like those rumors really do bring a lot of adventurers here.	莉拉	被“乐园”的传闻吸引来此冒险的冒险者果然很多啊。	莉拉	"看來循「樂園」傳聞前來的冒險者
果然很多。"
Klaudia	クラウディア	このままじゃ、また被害者が出そうだね……	Klaudia	Which means there will be more casualties...	科洛蒂娅	再这样下去，还会继续出现受害者……	科洛蒂婭	再這樣下去，受害者可能會繼續增加……
Ryza	ライザ	"そうだね。元の世界の門と同じように、
ここも閉じたほうがいいのかな……"	Ryza	Right. We should probably close the gate like we did with the ones in our own world.	莱莎	"是啊，就跟原来世界的门一样，
关上这扇门会更妥当吧……"	萊莎	"是啊。這裡的門或許跟原本的世界那扇一樣，
封印起來比較好……？"
Tao	タオ	"ライザ！
見て、また何かの記録を見つけたよ"	Tao	Ryza, look! I found a book of old records!	塔奥	"莱莎！
快看，我又找到了类似记录的东西。"	塔奧	"萊莎！
妳看，又發現新的紀錄了。"
Ryza	ライザ	"ホントだ！　これまたボロボロだね……
なんて書いてあるの？"	Ryza	Oh, wow! It's practically falling apart, though. What does it say?	莱莎	"太好了！这本也破破烂烂的……
上面写了什么？"	萊莎	"真的耶！一樣破破爛爛的……
上面寫了什麼？"
Tao	タオ	ええと……ええっ！？　これって……	Tao	Um, well... Huh?! That means...	塔奥	我看看……咦？！这是……	塔奧	我看看……咦！？這是……
Lent	レント	何が書いてあったんだよ？	Lent	So? What's in it?	兰托	到底写了什么啊？	蘭托	到底寫了什麼？
