file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
LegendEvent_03_001ID	0		ふたり	シャリー、久しぶり！	Both	Shallie! It's been so long!	二人	夏莉，好久不见！	兩人	夏莉，好久不見！
LegendEvent_03_001ID	1	Shallistera	シャリステラ	ふふ。元気そうだね、ロッテ	Shallistera	Hehe. You're looking good, Lotte.	夏莉丝堤拉	呵呵。罗蒂，看来你过得不错。	夏莉絲堤菈	呵呵。羅蒂，妳看起來真有精神呢。
LegendEvent_03_001ID	2	Shallotte	シャルロッテ	ステラこそ！\nやっぱこっちの世界に来てたんだね！	Shallotte	You too, Stera! So you were here in this world after all.	夏露罗蒂	丝堤拉你也是！\n你果然来到这个世界了啊！	夏露羅蒂	妳也是！\n妳果然也來到這個世界了呀！
LegendEvent_03_001ID	3	Shallistera	シャリステラ	（わたしたちは二人とも、元の世界で「シャリー」と\n　呼ばれてたことがきっかけで知り合って……）	Shallistera	"(Back in our home world, we met because both of us go by the name ""Shallie."")"	夏莉丝堤拉	（我们两个在原来的世界有着相同的爱称——“夏莉”，\n　也正是因此而相识……）	夏莉絲堤菈	（我們是因為在原本的世界都被人叫做「夏莉」，\n　才會互相認識的……）
LegendEvent_03_001ID	4	Shallistera	シャリステラ	（色んなことを乗り越えて、わたしたちだけの呼び名、\n　「ステラ」と「ロッテ」と呼び合う親友になれた）	Shallistera	"(We went through a lot together and became best friends, calling each other ""Stera"" and ""Lotte."")"	夏莉丝堤拉	（我们共同经历了重重冒险，渐渐成为挚友，\n　以两人之间专有的爱称“丝堤拉”和“罗蒂”相称。）	夏莉絲堤菈	（克服了重重難關之後，我們成了摯友，互相以\n　專屬的暱稱──「絲堤菈」和「羅蒂」稱呼對方。）
LegendEvent_03_001ID	5	Shallistera	シャリステラ	（そして「黄昏」に立ち向かう、大切な戦友……）	Shallistera	(We're also now inseparable comrades taking on the Dusk.)	夏莉丝堤拉	（并且我们还是共同对抗“黄昏”的重要战友……）	夏莉絲堤菈	（並且也是一起對抗「黃昏」的重要戰友……）
LegendEvent_03_001ID	6	Shallistera	シャリステラ	ロッテもこの世界に来てるって情報を掴んでから、\nわたし、一生懸命探したんだよ	Shallistera	I've been searching all over for you ever since I heard that you were here in this world.	夏莉丝堤拉	自从得知你也来到了这个世界，\n我就拼了命地在找你。	夏莉絲堤菈	自從我得知妳來到這個世界之後，\n我就拚了全力在找妳。
LegendEvent_03_001ID	7	Shallotte	シャルロッテ	あたしだって！　\nもー最初はさ、何がなんだかって感じだったよ～！	Shallotte	Same here! You know, I was pretty clueless about everything at first!	夏露罗蒂	我也是呀！\n哎呀，刚来到这里的时候真是不知所措～！	夏露羅蒂	我也是啊！\n真是的，一開始完全搞不清楚是什麼狀況～！
LegendEvent_03_001ID	8	Shallistera	シャリステラ	わたしも。他の異邦人と会えなかったら\nすごく心細かっただろうな……	Shallistera	Yeah, me too. I would've been so lost if I hadn't come across another wanderer.	夏莉丝堤拉	我也是。要是没遇到其他异邦人，\n我心里肯定会很没底的……	夏莉絲堤菈	我也是。要不是遇到了其他異邦人，\n我肯定會很不安……
LegendEvent_03_001ID	9	Shallotte	シャルロッテ	で！　あれが海、なんだよね！？	Shallotte	So that's the ocean, right?	夏露罗蒂	对了！那是海吧？！	夏露羅蒂	然後！那個是大海對吧！？
LegendEvent_03_001ID	10	Shallistera	シャリステラ	うん。本物の海。初めて見た時は、びっくりしたよ	Shallistera	Yep, a real ocean. I was amazed the first time I saw it.	夏莉丝堤拉	嗯，是真的大海。我第一次见的时候都惊呆了。	夏莉絲堤菈	對，真正的大海。我第一次看到的時候，也嚇了一跳。
LegendEvent_03_001ID	11	Shallotte	シャルロッテ	すっごい！　黄昏の海ぜーんぶに水が戻ってきたら\nこんな感じなのかなぁ……	Shallotte	Wow, it's incredible! So this is what the Dusk Sea would look like if all the water came back.	夏露罗蒂	太壮观了！等黄昏之海里的水全都回来了，\n应该也会这么壮观吧……	夏露羅蒂	好厲害！黃昏之海的水完全恢復之後，\n也會是這種感覺嗎……
LegendEvent_03_001ID	12	Shallistera	シャリステラ	ふふ。いつか絶対に叶えたいなあ……そういえば	Shallistera	Hehe. We'll make it happen someday, just you wait. That reminds me!	夏莉丝堤拉	呵呵。总有一天会让它成为现实的……	夏莉絲堤菈	呵呵。我總有一天一定要讓它恢復原狀……對了。
LegendEvent_03_001ID	13	Shallistera	シャリステラ	この世界でもマナの枯渇が起こってるって話なんだけど\nそれって、わたしたちの世界の黄昏と似てるかも	Shallistera	You know how there's a mana drought here in this world? I think it might be like the Dusk in our world.	夏莉丝堤拉	对了，这个世界里似乎也有玛那枯竭问题，\n这一点或许有点像我们世界的黄昏。	夏莉絲堤菈	聽說這個世界也出現了瑪那枯渴的情況，\n這說不定和我們世界的黃昏很像。
LegendEvent_03_001ID	14	Shallistera	シャリステラ	（わたしたちの世界での大地の力、水の緩やかな枯渇。\n　わたしたちはそれを「黄昏」と呼んでいる）	Shallistera	(The Dusk is what we call the drought that's slowly consuming the power from our world and robbing us of our water sources.)	夏莉丝堤拉	（在我们的世界里，大地之力与水都在缓慢枯竭。\n　我们将这种现象称为“黄昏”。）	夏莉絲堤菈	（我們世界的大地之力及水源正在慢慢枯竭。\n　我們把這個情況稱為「黃昏」。）
LegendEvent_03_001ID	15	Shallistera	シャリステラ	だから……その原因を調べれば、黄昏の解決のための\n手掛かりが掴めるかもしれないって思うんだ	Shallistera	So if we look into what's causing the mana drought, we might find clues for getting rid of the Dusk.	夏莉丝堤拉	所以……只要调查它的原因，\n说不定能找到根除黄昏的线索。	夏莉絲堤菈	所以，我在想……調查問題的原因，\n也許就能夠找到解決黃昏的線索。
