romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Totori	トトリ	ロロナ先生、寒くないですか？	Totori	Teacher, aren't you cold?	托托莉	萝乐娜老师，你不冷吗？	托托莉	蘿樂娜老師，妳不冷嗎？
Rorona	ロロナ	"あったかい格好だから大丈夫！
トトリちゃんは平気？"	Rorona	I'm dressed for the weather, so I feel fine! Are you all right?	萝乐娜	"不用担心，我穿得很暖！
托托莉你呢？"	蘿樂娜	"我這一身很暖和，不用擔心！
倒是托托莉妳沒問題嗎？"
Totori	トトリ	"わたしも暖かいので大丈夫ですよ。
えへへ、オシャレしてきて正解ですね"	Totori	I'm okay, I feel nice and warm. Hehe, we were right to dress for the occasion!	托托莉	"我也很暖和。
嘿嘿，出来前精心穿搭过真是太对了。"	托托莉	"我也很暖和，不用擔心喔。
嘿嘿，打扮後再過來是正確的決定呢。"
Rorona	ロロナ	"うん、そうだね。
トトリちゃん、すっごく似合ってるもん！"	Rorona	Yeah, I'm so glad we did. Plus, those clothes look great on you, Totori!	萝乐娜	"是啊是啊。
托托莉穿这身真好看！"	蘿樂娜	"嗯，對呀。
這身打扮超適合托托莉的！"
Totori	トトリ	"ありがとうございます。
ロロナ先生だって、とても似合っててかわいいですよ！"	Totori	Oh, thank you! You look downright adorable yourself!	托托莉	"谢谢夸奖！
萝乐娜老师也是，这身衣服超级可爱，非常合适你！"	托托莉	"謝謝讚美。
蘿樂娜老師也穿起來非常適合，很可愛喔！"
Rorona	ロロナ	やったぁ。今日は目いっぱい楽しもうね！	Rorona	Woohoo! Let's make the most of this snow day!	萝乐娜	那就太好了。今天要好好开心一下哦！	蘿樂娜	太好了～今天要好好玩個痛快喔！
Totori	トトリ	はい！　……それにしても	Totori	Yay! But still...	托托莉	好！不过……	托托莉	好！話說回來……
Totori	トトリ	話に聞いていた通り、見事な雪景色ですね……	Totori	It's just as gorgeous as I'd heard.	托托莉	真是和听说的一样，这雪景太漂亮了……	托托莉	這雪景跟傳聞中一樣，好漂亮喔……
Rorona	ロロナ	うん、ほんと素敵だね。あ、トトリちゃん、見て！	Rorona	It really is beautiful... Oh, Totori! Look!	萝乐娜	嗯，真棒啊。哎呀，托托莉你看！	蘿樂娜	嗯，真的很美呢。啊，托托莉，妳看！
	男の子Ａ	それー！	Boy A	Take that!	男孩A	嘿！	男孩A	看招～！
	女の子Ａ	きゃぁっ！	Girl A	Eeek!	女孩A	呀！	女孩A	呀啊！
	男の子Ｂ	へへっ、当たらないぞー！　えーいっ！	Boy B	Heheh, you won't get me! Yaaah!	男孩B	嘻嘻，你打不到我！接招！	男孩B	嘿嘿，你打不中的～！喝啊～！
	おじさん	うわっ、こら！　こっちに飛んできたぞ！	Old Man	Whoa, watch it! You almost hit me!	叔叔	哇，当心点！差点打到我了！	叔叔	哇啊，小鬼們！丟到我這邊來囉！
	男の子Ａ	わぁ！　ごめんなさーいっ！	Boy A	Uh-oh! Sorryyy!	男孩A	哇啊！对不起！	男孩A	哇！對不起～！
Totori	トトリ	ふふ、子どもたちが雪合戦してる	Totori	Hehe, those kids are having a snowball fight.	托托莉	呵呵，孩子们在打雪仗呢。	托托莉	嘻嘻，孩子們在打雪仗呢。
	おじさん	"はぁ……それにしても積もったなぁ……
お前ら、転ばないように気を付けろよ～"	Old Man	My, my. The snow really piled up. Careful, now! Don't slip and fall!	叔叔	"真是的……不过这雪积得还真厚……
你们小心别滑倒了啊。"	叔叔	"唉……不過這積雪還真是厚啊……
你們幾個要小心點，可別摔跤了啊～"
	男の子Ｂ	はーい！　みんな、あっちで投げよーぜ！	Boy B	C'mon, everyone! Ready, aim, fire!	男孩B	知道啦！我们去那边打吧！	男孩B	知道了～！我們去那邊丟吧～！
	男の子Ａ	よーし！	Boy A	Let's gooo!	男孩A	好！	男孩A	好～！
Rorona	ロロナ	"なんだか楽しそうだなぁ。
それじゃあ、わたしも……"	Rorona	That looks like a lot of fun. I can't help myself...	萝乐娜	"他们玩得好开心啊。
好，我也来……"	蘿樂娜	"他們看起來好開心喔。
那我也要……"
Rorona	ロロナ	トトリちゃん、覚悟ーっ！	Rorona	I've got you now, Totori!	萝乐娜	托托莉，接招！	蘿樂娜	托托莉，準備接招吧～！
Totori	トトリ	わっ……やりましたねー！	Totori	Oh... Now you're really in for it!	托托莉	哇……你扔我～！	托托莉	哇……妳竟然丟我～！
Rorona	ロロナ	ひゃぁっ！　やったなー！？	Rorona	Ahhh! Now you've done it!	萝乐娜	呀！你也来？！	蘿樂娜	呀啊！妳很會嘛～！？
Rorona	ロロナ	あはははっ！　楽しーい！	Rorona	Ahaha, this is so much fun!	萝乐娜	哈哈哈！好有意思！	蘿樂娜	啊哈哈哈！真好玩～！
Totori	トトリ	あはは！　もっと行きますよー！	Totori	Haha! It's not over yet!	托托莉	哈哈哈！再来再来！	托托莉	啊哈哈！我要繼續丟囉～！
Totori	トトリ	えへへ、こんなにはしゃいだの、久しぶりです	Totori	Heheh. It's been a long time since I've let loose like this.	托托莉	嘿嘿，好久都没有这样疯闹了。	托托莉	嘿嘿，好久沒這樣大肆玩鬧了。
Rorona	ロロナ	よーし！　他の場所も見て回ろうよ！	Rorona	There's more fun to be had! Let's check out some other places too!	萝乐娜	好了！我们再去别的地方转转吧！	蘿樂娜	好～！我們也去其他地方逛逛吧！
Totori	トトリ	はい！　きっと綺麗ですよ！	Totori	Okay! Everything's bound to be beautiful.	托托莉	好的！哪里应该都很漂亮！	托托莉	好的！一定會很漂亮！
