file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
LegendEvent_00_001ID	0	???	？？？	……やっぱりここ、持ってる地図に載ってない場所だわ	???	I knew it. This place is not shown anywhere on our map.	？？？	……果然，我的地图上没有这个地方。	？？？	……這裡果然是我手中地圖上沒記載的地方。
LegendEvent_00_001ID	1	???	？？？	こんなことってあるのかしら……。\nうーん、どうしようかな	???	What is this place...? Oh, what to do?	？？？	怎么会……\n唔，这下该怎么办。	？？？	居然還會有這種事嗎……\n嗯～該怎麼辦呢？
LegendEvent_00_001ID	2	Lilie	リリー	（――あたしの名前はリリー。\nついこの間までザールブルグという街にいた、錬金術士）	Lilie	(—My name is Lilie.\nI am an alchemist who, up until recently, lived in the town of Salburg.)	莉莉	（——我叫莉莉。\n　是一名炼金术士，不久前还生活在萨尔布鲁克镇。	莉莉	（──我的名字是莉莉，是個鍊金術士。\n　不久前還待在一個名為薩爾布魯克的城鎮中。）
LegendEvent_00_001ID	3	Lilie	リリー	（ザールブルグでは、錬金術を街に広め、\n錬金術の学校を作るという大きな目標を達成した）	Lilie	(In Salburg, I popularized alchemy enough to even start my own school, achieving one of my biggest goals.)	莉莉	（我在萨尔布鲁克不仅成功普及了炼金术，\n　还达成了创办炼金术学校这一伟大目标。）	莉莉	（而我在薩爾布魯克實現了一個遠大的目標，\n　就是在城鎮中推廣鍊金術，並創立一所鍊金術學校。）
LegendEvent_00_001ID	4	Lilie	リリー	（そのまま街に留まることもできたけど……\nあたしは新しい目標のために、街を出ることにした）	Lilie	(I could have stayed longer... However, I decided to leave the town to pursue a new goal.)	莉莉	（我其实可以一直生活在那里……\n　但为了实现新目标，我还是离开了。）	莉莉	（雖然我也可以直接留在城鎮裡……\n　但為了新目標，我決定離開。）
LegendEvent_00_001ID	5	Lilie	リリー	（新しい目標、それはいまだ錬金術の存在が知られて\nいない土地で、再び錬金術を教え広めること！）	Lilie	(That new goal? To spread alchemy to lands yet unknown!)	莉莉	（而我的新目标，就是去一个无人知晓炼金术的地方，\n　传授与普及炼金术的知识！）	莉莉	（我的新目標，就是在至今對鍊金術仍一無所知的\n　土地上，再次推廣並傳授人們鍊金術！）
LegendEvent_00_001ID	6	Lilie	リリー	（そうして自由な旅に出たまではよかったんだけど……）	Lilie	(At least, that was what I had hoped...)	莉莉	（能像这样自由自在地旅行倒是不错，可是……）	莉莉	（然後一開始踏上自由旅途的感覺確實很好啦……）
LegendEvent_00_001ID	7	Lilie	リリー	（どこなんだろう、ここ。目が覚めたら\n　突然知らない場所にいたなんて……）	Lilie	(Where is this? I woke up only to find myself in an unknown place.)	莉莉	（这是哪里啊。一觉醒来竟然发现\n　自己身在一个陌生的地方……）	莉莉	（不過這裡是哪裡啊？\n　一覺醒來，突然發現自己在一個陌生的地方……）
LegendEvent_00_001ID	8	Lilie	リリー	（……まあ、いっか！\n　元々、なんのあてもない旅路だったんだし）	Lilie	(Well, no matter! I was not traveling anywhere in particular, anyway.)	莉莉	（不过也好……！\n　这本来就是一场没有目的地的旅行。）	莉莉	（……不過算了！\n　反正我原本就沒有決定旅途的目的地。）
LegendEvent_00_001ID	9	Lilie	リリー	（これもきっと何かの機会よ。なんとかなるわ！）	Lilie	(This must be some chance of fate. I'll be fine!)	莉莉	（这可能也是个好机会，船到桥头自然直嘛！）	莉莉	（這肯定也是一個機會，船到橋頭自然直！）
LegendEvent_00_001ID	10	Lilie	リリー	まずは人のいる場所を探さなくっちゃ！\nよーし、行くわよー！	Lilie	First, I must find somewhere with people!\nAll right, let's go!	莉莉	首先得去找找哪里有人！\n好——出发！	莉莉	首先得找到有人的地方才行！\n好～出發吧！
LegendEvent_00_001ID	11	Lilie	リリー	旅の錬金術士。熱中しやすい性格で、\n錬金術を独学で覚えた経緯を持つ	Lilie	A traveling alchemist who tends to get carried away. Her alchemy is self-taught.	莉莉	正在旅行的炼金术士。容易热衷于某事而忘我，\n自学炼金术成才。	莉莉	旅行中的鍊金術士，性格容易熱衷於某些事物，\n因此過去是透過自學習得鍊金術的。
LegendEvent_00_002ID	0	Lilie	リリー	あ、山道が……！　整備されてるみたいだし、\n近くに人里がありそうね	Lilie	Oh, a mountain pass! It seems well-maintained. Perhaps there are people living nearby.	莉莉	啊，有条山路……似乎被好好养护过，\n看来附近应该有人居住。	莉莉	啊，是山路……！這看上去好像有人在整頓，\n附近應該有村落。
LegendEvent_00_002ID	1	Lilie	リリー	わぁ！	Lilie	Whoa!	莉莉	哇！	莉莉	哇！
LegendEvent_00_002ID	2	Lilie	リリー	山の中にこんな村があるなんて。\n素敵そうな所……	Lilie	A village out in the middle of the mountains. And so very pretty...	莉莉	深山里居然还有这么个村子。\n这地方可真不错啊……	莉莉	山裡居然有這樣的村莊。\n好漂亮的地方……
LegendEvent_00_002ID	3		老人	おや？　見かけない顔だね？	Senior Citizen	Oh? Not a familiar face, are we?	老人	嗯？没见过你呢。	老人	哦？妳好像是生面孔？
LegendEvent_00_002ID	4	Lilie	リリー	こんにちは！　そうなんです、旅をしていて……。\n綺麗な村ですね	Lilie	Hello! Yes, I'm on a journey, actually... This is such a beautiful village.	莉莉	你好！是这样的，我正在四处旅行……\n这村子真漂亮啊。	莉莉	你好！是的，我是一個旅行者……\n這個村子真是漂亮呢。
LegendEvent_00_002ID	5		老人	ほほ、それはどうも。ここはフリーゲンっていってね。\nご覧の通り、豊かな自然が自慢の村さ	Senior Citizen	Why, thank you. This is the village of Friegen. As you can tell, we pride ourselves on the nature around us.	老人	呵呵，多谢夸奖。这里叫作弗里根。\n如你所见，是个山明水秀的小村庄。	老人	哦，謝謝妳的誇獎，這裡叫做弗里岡。\n如妳所見，我們村莊最以豐富的自然環境為傲呢。
LegendEvent_00_002ID	6		老人	美味しいものもいっぱいあるよ。\nもし旅で疲れているならゆっくりしていきな	Senior Citizen	We have plenty of delicious food as well. You must be tired from your journey. Go on, rest up.	老人	这里还有不少好吃的。\n要是旅途劳累，就好好在这里放松放松吧。	老人	我們還有很多美食喔。\n如果妳旅途累了，就在這裡好好休息一下吧。
LegendEvent_00_002ID	7	Lilie	リリー	はい！　ありがとうございます！	Lilie	Thank you very much!	莉莉	好的！谢谢！	莉莉	好的！謝謝你！
LegendEvent_00_002ID	8		少女	……うう。ぐすっ……	Girl	Urgh. *Sniffle*	少女	呜呜……嘤……	少女	……嗚嗚……
LegendEvent_00_002ID	9		少女	ぐすっ……お母さん……	Girl	*Sniffle* Mommy...	少女	嘤……妈妈……	少女	嗚嗚……媽媽……
LegendEvent_00_002ID	10	Lilie	リリー	ねえ、どうしたの？	Lilie	Hey, what's wrong?	莉莉	嗯？你怎么了？	莉莉	那個，妳怎麼了呢？
LegendEvent_00_002ID	11		少女	ぐすっ……。お母さんが……。\nお母さんが、死んじゃう	Girl	*Sniffle* My mommy... She's gonna die.	少女	嘤……妈妈她……\n妈妈她要不行了。	少女	嗚嗚……我媽媽……\n我媽媽要死掉了。
LegendEvent_00_002ID	12	Lilie	リリー	ええっ！？　ど、どうして！？	Lilie	What?! Wh-Why?!	莉莉	什么？！为、为什么？！	莉莉	咦！？為、為什麼！？
LegendEvent_00_002ID	13		少女	病気になって、倒れちゃったの……！\nぐすっ……	Girl	She got sick and fell over! *Sniffle*	少女	妈妈得了病，一病不起了……！\n嘤……	少女	媽媽生病倒下了……！\n嗚嗚……
