file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
Date_NPC10_01ID	0	Roman	ロマン	（今日は王都で食事をとろうかな。\n　おや？　あそこにいるのは……）	Roman	(I think I might go grab somethin' to eat in the capital today... Oh? That looks like...)	罗曼	（今天在王都吃饭吧。\n　咦？那边那位是……）	羅曼	（今天在王都吃飯好了。哎呀？在那邊的是……）
Date_NPC10_01ID	1	Roman	ロマン	やあ、ブラッド！	Roman	Brad! Hey!	罗曼	你好啊，布莱德！	羅曼	嗨，布萊德！
Date_NPC10_01ID	2	Brad	ブラッド	リヒャルトか。\n見ての通り、私は今仕事中だ。\n用があるのならまた後でにしてくれ	Brad	Richard. I presume you can tell that I'm currently in the middle of something. Whatever you're here for will have to wait.	布莱德	是理查德啊。如你所见，我正在工作。\n你有事找我的话晚点再来。	布萊德	是理查德啊。如你所見，我正在工作。\n有事的話晚點再說。
Date_NPC10_01ID	3	Roman	ロマン	（まあ、ブラッドもそろそろ\n　休憩をとるだろう。少し待つとするかな）	Roman	(Well, that probably shouldn't take him too much longer. I'll hang around here for a bit.)	罗曼	（估计布莱德也快休息了。\n　我等他一会儿吧。）	羅曼	（反正他也差不多要休息了吧。稍微等他一下好了。）
Date_NPC10_01ID	4	Roman	ロマン	ブラッド、仕事は一段落したかい？	Roman	All finished for now?	罗曼	布莱德，你工作做得差不多了吗？	羅曼	布萊德，你工作告一段落了嗎？
Date_NPC10_01ID	5	Brad	ブラッド	リヒャルト、\nわざわざ私を待っていたのか？	Brad	You actually bothered to wait for me?	布莱德	理查德，你是特意在等我？	布萊德	理查德，你是特地在等我嗎？
Date_NPC10_01ID	6	Roman	ロマン	もうすぐ休憩時間だと思ったからね。\nそれに……	Roman	Well, I figured you'd be taking a break soon enough. Besides...	罗曼	因为我猜你快到休息时间了。而且……	羅曼	因為我想說馬上就到你的休息時間了。而且……
Date_NPC10_01ID	7		選択肢	私たちの仲じゃないか	Selection	We're friends, aren't we?	选项	我们俩谁跟谁啊	選項	我們交情這麼好
Date_NPC10_01ID	8	Roman	ロマン	私たちの仲じゃないか	Roman	We're friends, aren't we?	罗曼	我们俩谁跟谁啊。	羅曼	我們交情這麼好。
Date_NPC10_01ID	9	Brad	ブラッド	……私たちの仲、か。\nお前は誰にでも、そういうことを言う奴だ	Brad	I suppose. Though, you do seem to grant everyone you meet that title.	布莱德	……不管对谁你都能说这种话吧。	布萊德	……我們交情算好嗎？\n你這種人對誰都說得出這種話。
Date_NPC10_01ID	10		選択肢	君と一緒に食事でもと思ってね	Selection	I thought we could go grab a bite together.	选项	我想和你一起吃饭	選項	我想跟你一起吃頓飯
Date_NPC10_01ID	11	Roman	ロマン	君と一緒に食事でもと思ってね	Roman	I thought we could go grab a bite to eat together.	罗曼	我想和你一起吃饭。	羅曼	我想跟你一起吃頓飯。
Date_NPC10_01ID	12	Brad	ブラッド	仮にも一国の王子の振る舞いとは\n思えないな。ま、昔からではあるが	Brad	How is that casual behavior befitting a prince of this nation? Not that you've ever been inclined to act like one.	布莱德	你这样子，谁能想得到你是一国的王子呢。\n虽然你从以前开始就没变过。	布萊德	你的行為半點都不像一國王子。\n不過你從以前就是這樣了。
Date_NPC10_01ID	13		選択肢	友を待つ時間は嫌いじゃないのさ	Selection	What, can't I hang around for a pal?	选项	我不讨厌等待朋友	選項	我並不討厭等待朋友的時間
Date_NPC10_01ID	14	Roman	ロマン	友を待つ時間は嫌いじゃないのさ	Roman	What, can't I hang around for a pal?	罗曼	我不讨厌等待朋友。	羅曼	我並不討厭等待朋友的時間。
