romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Lara	ララ	イザナ、今日は助かりましたわ						
Lara	ララ	"あなたがお父様との有意義な時間を
設けてくださったおかげで……"						
Lara	ララ	"世界にはまだ見ぬ優秀な技術者が
いるのだと確信できましたもの"						
Lara	ララ	"ララ・キングダムの発展のため、
各地を巡り、教えを請うて回る所存ですわ"						
Izana	イザナ	おおっ！　武者修行みたいでかっこいい！						
Lara	ララ	"ただ、キングダムには問題が山積みで……
気後れせず、手を貸していただけるかどうか"						
Izana	イザナ	今日みたいな感じなら、大丈夫じゃない？						
Izana	イザナ	ララの文章には、力があるからね！						
Lara	ララ	……嬉しいことを仰いますのね						
Izana	イザナ	"さっきみたいな資料が出てきたら、
誰だってイチコロだよ！"						
Lara	ララ	その言葉、本気にしてもよろしくて？						
Izana	イザナ	え？						
Lara	ララ	"技術者に協力を仰ぐには、
どのような方向性で攻めるべきでしょう？"						
	選択肢	情熱的な言葉で攻める						
Izana	イザナ	情熱的な言葉で攻めてみようよ！						
Izana	イザナ	"聞いた話だけど、ミーケとディオーナを
勧誘したときみたいに！"						
Lara	ララ	"ですが、同様にお誘いしたあなたには
振られてしまいましたわね"						
Izana	イザナ	あっ……						
Lara	ララ	"いくら情熱を傾けようとも、相手に
受け取る用意がなければ響きませんのよ"						
	選択肢	美味しいもので攻める						
Izana	イザナ	"美味しいもので攻めたらどう？
あのお菓子さえあれば、みんな喜ぶよ！"						
Lara	ララ	"美味しいものといっても、
好みは人それぞれでしてよ"						
Lara	ララ	"現に、一番喜んでいらしたのは、
お母様と弟さんでしたもの。ふふふ……"						
Izana	イザナ	"珍しいお菓子なんだから、当然でしょ。
思い出し笑いしないでよー"						
	選択肢	詳細な調査資料で攻める						
Izana	イザナ	今日みたいにすごい資料で攻めてみよう！						
Lara	ララ	"ですが、あれは勢いだけの、
未完成品ですわ……"						
Izana	イザナ	"ララ！　お父さんが一番感激したのは、
あの資料なんだよ！"						
Lara	ララ	"そう……でしたわね。
完璧ではなくとも、喜んでくださいました"						
Lara	ララ	"わたくしの理解が及ばぬ範囲のことも、
ご親切に教えてくださって……"						
Lara	ララ	"錬金術と重なる箇所や、異なる箇所が
見つかるたび、熱気が高まりました"						
Lara	ララ	"わたくしとて、立場が違っても
同じ思いになるでしょう"						
Lara	ララ	"たとえ言葉や理解がおぼつかなくとも、
熱い思いをまっすぐにぶつければ……"						
Lara	ララ	"ありがとう、イザナ。
参考にさせていただきますわ"						
Lara	ララ	"キングダムに戻り次第、
技術者の調査を始めましょう"						
Lara	ララ	"今の情勢では心もとないこともあれど、
招聘できれば、豊かな未来が見えるはず"						
Lara	ララ	"報われぬ思いと共に移住した民たちにも、
心置きなく暮らせる地を提供できますわ"						
Izana	イザナ	"……そういう考えだって知ってたら、
違う受け止め方もできたのかな"						
Lara	ララ	あなたをお誘いしたときのことですの？						
Izana	イザナ	"前のララは良くないやり方だったから、
危険な国だって誤解してる人がいるかも……"						
Lara	ララ	"……確かに、明確な理念を
伝える必要がありますわね"						
Lara	ララ	では、簡潔な標語を作って……						
Izana	イザナ	"待った！　色んな人に伝えたいのに、
ちょっと硬い気がするな～"						
Lara	ララ	あら。では、どんな言葉で？						
	選択肢	背中を押す言葉						
Izana	イザナ	背中を押す言葉だよ！						
Izana	イザナ	"さっき言ってたよね。レスナちゃんのように
愛してくれる人に出会えるなら……"						
Lara	ララ	"ええ……次は、読者の背中を押せるような
作品にしたいと"						
Lara	ララ	"ただそれは、本を書くならば……ですわ。
技術者をお招きする件ではありません"						
Izana	イザナ	"ううん、同じだと思う。アタシは騎士団の
試験に落ちて、家業を継ぐか迷ってた……"						
Izana	イザナ	"だけどレスナちゃんが背中を押してくれて、
こうして夢を追い続けていられるの"						
Lara	ララ	"……つまり、わたくしが後押しすることで、
誰かの夢が続くかもしれないと？"						
Lara	ララ	だとすれば……とても魅力的ですわ						
	選択肢	現状を伝える言葉						
Izana	イザナ	"頑張ってるけど大変だよっていう
現状を伝えて、助けを求めてみるとか"						
Lara	ララ	"包み隠さず伝えることには、
賛成いたしますわ。ただ……"						
Lara	ララ	"「歓迎している」ことは
伝わりそうにありませんわね"						
	選択肢	一言で刺さる言葉						
Izana	イザナ	一言でどかーんと刺さるものはどうかな！						
Izana	イザナ	ビーッグ！！　みたいな！						
Lara	ララ	確かに堅苦しくはなさそうですが……						
Lara	ララ	さすがに、噛み砕きすぎではありませんの？						
Izana	イザナ	"あとは……ララがみんなに寄り添ってるって
分かれば、移住者が増えるかも！"						
Lara	ララ	そうなると、伝える人手が欲しいところ――						
Lara	ララ	……いえ。わたくし自身が赴かなくては						
Izana	イザナ	だけど、あちこち行くの大変そうだよ？						
Lara	ララ	"わたくしは王ですわ。
民のために、誠意を尽くす必要がありますの"						
Izana	イザナ	だからって……あっ！						
Izana	イザナ	"思いついた！　これならララの想いを、
技術者にも移住者にも一度に伝えられる！"						
Lara	ララ	なんですの、その方法とは……？						
	選択肢	本を書く						
Izana	イザナ	本を書くんだよ！						
