file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
Date_NPC2_02_01ID	0	Juna	ユナ	……というわけで、騎士団の訓練に\n参加するべく、私はしばらく王都から\n離れます	Juna	...In other words, I'll be leaving the capital for a while to join the knights for their training.	尤娜	……以上，为了参加骑士团的训练，\n我会暂时离开王都。	尤娜	……事情就是這樣，\n我必須暫時離開王都\n去參加騎士團的訓練。
Date_NPC2_02_01ID	1	Roman	ロマン	あぁ、重要な訓練だ、頼んだよ	Roman	Right. The training is very important. I leave it in your capable hands.	罗曼	嗯，这次的训练很重要，拜托你了。	羅曼	嗯，是很重要的訓練，萬事拜託了。
Date_NPC2_02_01ID	2	Juna	ユナ	はい、騎士たちを仕上げてみせます	Juna	I'll ensure the knights are in top form.	尤娜	是，我会让好好锻炼骑士们的。	尤娜	是，我會帶領騎士們訓練出成果的。
Date_NPC2_02_01ID	3	Roman	ロマン	いやぁとても残念だよユナと離れるのは	Roman	But it is indeed such a shame that you have to leave, Juna...	罗曼	唉，要和尤娜分开可太让人遗憾了。	羅曼	哎呀～和尤娜分開可是讓我備感遺憾呢。
Date_NPC2_02_01ID	4	Juna	ユナ	その間、代わりにステルク殿が\n殿下の警護につくことになりました	Juna	During that time, Sir Sterk will be taking over your protection.	尤娜	我不在的期间，会由史特尔克阁下\n负责殿下的警卫工作。	尤娜	這段期間，史特爾克先生會代替我保護殿下的安全。
Date_NPC2_02_01ID	5	Roman	ロマン	えっ、ステルクが？	Roman	Wait, Sterk?	罗曼	什么，史特尔克？	羅曼	咦，史特爾克嗎？
Date_NPC2_02_01ID	6	Juna	ユナ	彼は外部の人間ですが、剣の腕は確かで、\n元の世界で王族の警護をした経験もあります	Juna	Although he's not part of our kingdom, he's skilled with the sword and has experience guarding royalty in his own world.	尤娜	他虽然不是骑士团的人，但剑术高超，\n在原本的世界也担任过王族的警卫。	尤娜	雖然他是個外部人員，但是劍術十分了得。\n在原本的世界也曾經擔任過王族護衛。
Date_NPC2_02_01ID	7	Juna	ユナ	直接彼と話して、彼の腕を見た私が\n国王陛下に進言させていただきました。\n特例中の特例です	Juna	I have spoken with him directly and seen his skills firsthand, which led me to recommend him to His Majesty. A very rare exception.	尤娜	我在和他当面对谈，\n并亲眼确认过他的实力之后\n向国王陛下举荐了他，属于特例中的特例。	尤娜	我直接當面領教過他的談吐與實力，\n最後決定特別破例，將他舉薦給國王陛下。
Date_NPC2_02_01ID	8	Roman	ロマン	なるほど、それでここにいるのか。\nよろしくね、ステルク	Roman	I see, so that's why he's here. I look forward to working with you, Sterk.	罗曼	原来如此，怪不得史特尔克会在这儿。\n那就麻烦你了，史特尔克。	羅曼	原來如此，所以你才會在這裡啊。\n請多指教了，史特爾克。
Date_NPC2_02_01ID	9	Sterk	ステルク	誠心誠意務めさせていただきます。\nよろしくお願いいたします	Sterk	It is a pleasure to serve you. I shall protect you with all my strength.	史特尔克	鄙人愿为殿下鞠躬尽瘁。	史特爾克	我將全心全意守護您的安全，還請您多多指教。
