romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Valeria	ヴァレリア	"さて、レスナに言われた本は
どこに売ってるのかしらね"						
Antje	アンチュ	"……本屋の位置も分からずにレスナのお願いを
引き受けたの？"						
Valeria	ヴァレリア	アンチュも来るって言うからなんとかなるかなって						
Antje	アンチュ	"貴方となんて行くつもりなかったのに、
レスナが着いて行けって言うから……"						
Valeria	ヴァレリア	頼りにしてるわよ						
Antje	アンチュ	はあ……面倒くさい						
Antje	アンチュ	"まあいいわ。探してるのは専門的なものだから、
普通の本屋にはない可能性がある"						
Antje	アンチュ	"心当たりがいくつかあるから、
回ってみるわよ"						
Valeria	ヴァレリア	"ふう、なんとか見つけられたわね。ありがとアンチュ！
あんたがいなかったら見つからなかったわ！"						
Valeria	ヴァレリア	さ、お礼におごるわよ。好きなだけ食べてちょうだい！						
Valeria	ヴァレリア	"……って、一度言ってみたかったのよね、この言葉。
どう？　かっちょいい？"						
Antje	アンチュ	"……別に。それに礼を言われるほどのこともしてない。
ただ私の本好きが役立っただけ"						
Valeria	ヴァレリア	"本が好きで羨ましい。私は文章を読むのが
ちょっと苦手で、あんまり読まないから"						
Valeria	ヴァレリア	"ねえねえ、どうやったら
本が好きになれるの？"						
Antje	アンチュ	"別に、嫌いなものは嫌いでいいじゃない。
無理に好きになる必要なんて、ない"						
Valeria	ヴァレリア	"そう？　好きなものは増やしたいじゃない？
きっとたくさんあったほうがいいわ"						
Antje	アンチュ	"レスナの博愛主義みたいなことを言うのね。
そんな調子だといつか痛い目を見るわよ"						
Valeria	ヴァレリア	でも、あんたもそういうレスナのことが好きでしょ？						
Antje	アンチュ	まぁ、気に入りは、したけど						
Valeria	ヴァレリア	"好きなことは多いに越したことないわ。
だってそのほうが楽しいじゃない"						
Antje	アンチュ	……						
Antje	アンチュ	"（……そっか。どうしてヴァレリアが
　苦手なのか分かったかもしれない）"						
Antje	アンチュ	（自分にないものをたくさん持っているからだ）						
Antje	アンチュ	"（明るくて、人懐っこくて、サバサバしている。
　私とは正反対の人間）"						
Valeria	ヴァレリア	……どうかしたの？						
Antje	アンチュ	ううん、なんでもないわ						
Valeria	ヴァレリア	さあほら、冷めないうちに食べちゃうわよ！						
Antje	アンチュ	（私はそれが……羨ましいのかもしれない）						
