romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Totori	トトリ	"（マクダさんいるかな？
　いたら、少しお話したいな……）"						
Magda	マクダ	おっ、トトリ！						
Magda	マクダ	いいところに来たな！						
Totori	トトリ	"こんにちはマクダさん。
どうしたんですか？
なんだかとても機嫌が良さそうですけど"						
Magda	マクダ	"トトリ、この後時間平気か？
なら少しついてこいよ"						
Totori	トトリ	"カフェに連れてこられたと思ったら……
このたくさんのごちそうはいったい？"						
Totori	トトリ	"こんなにたくさん、お金はあるんですか？
この間の依頼では、特に報酬も
もらえなかったはずじゃ……"						
Magda	マクダ	実はな、そのことで臨時収入があってよ						
Magda	マクダ	"逆恨みの標的にされてた元従業員の奴が、
マクダ様の噂を聞いて礼を言いに来てよお"						
Magda	マクダ	"感謝料みてえなやつもらったから、
今日は奮発してごちそうだぜ！"						
Magda	マクダ	ほら、トトリも食えよ！						
Magda	マクダ	いーただっきまーっす！						
Magda	マクダ	んーっ！　まーじでうんめえ！						
Magda	マクダ	おら、トトリもたくさん食えよ！						
Magda	マクダ	食わねえと大きくなれねえぞー						
Totori	トトリ	"む。わたしはまだまだ成長期ですから。
すぐマクダさんに追いつきますよ！"						
Magda	マクダ	ひゃっひゃっひゃ。そいつぁ楽しみだ！						
Magda	マクダ	"これからもし、力が必要になったら、
この喧嘩屋マクダ様に頼みな！"						
Totori	トトリ	でも、お高いんですよね？						
Magda	マクダ	友達価格で受けてやるよ						
Totori	トトリ	"（強くて優しくて、
　ちょっとお母さんに似ているマクダさん）"						
Totori	トトリ	（信念があって、自由で、素敵な人だな）						
