romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Sterk	ステルク	"えっ、騎士団の訓練を
視察したいですって！？"	Sterk	Wait, you wish to inspect the knights' training?!	史特尔克	咦，您想去骑士团视察训练情况？！	史特爾克	咦，您想去視察騎士團的訓練情況！？
Roman	ロマン	彼らの頑張りを見守るのも、王族の役目だよ	Roman	Observing their efforts is part of my duties as royalty.	罗曼	默默守护奋斗的骑士们也是王族的职责哦。	羅曼	見證他們的努力也是王族的職責啊。
Sterk	ステルク	"彼らが訓練しているのは王都の外ですよ？
もし魔物にでも襲われたら……"	Sterk	But they're training outside the capital! What if monsters attack?	史特尔克	"他们的训练场地可是在王都外面啊。
万一有魔物袭击……"	史特爾克	"他們可是在王都外接受訓練喔？
要是您被魔物襲擊了……"
Roman	ロマン	"魔物の扱いは、冒険者としてそれなりに
慣れているよ"	Roman	I've defeated my fair share of monsters as an adventurer.	罗曼	身为冒险者，我已经习惯如何应对魔物了。	羅曼	身為冒險者，我應付魔物還算是得心應手。
Roman	ロマン	"それに、騎士たちが集まっている場所なら
むしろ安全だろう？"	Roman	Besides, where could possibly be safer than an area filled with knights?	罗曼	而且有那么多骑士在，那里反而安全不是吗？	羅曼	而且那裡聚集了很多騎士，反而更安全吧？
Sterk	ステルク	（くっ……何も言えない……）	Sterk	(Darn. He's got a point.)	史特尔克	（呃……无法反驳……）	史特爾克	（唔……完全無法反駁……）
Roman	ロマン	"やぁやぁ！
みんな精が出るね！"	Roman	Hi hi! Looks like everyone's really going at it!	罗曼	"嗨！
大家训练得很认真啊！"	羅曼	嗨，各位！你們都很有精神呢！
Juna	ユナ	"殿下！？
なぜこんなところへ？"	Juna	Your Highness?! Why are you here?	尤娜	"殿下？！
您怎么来了？"	尤娜	殿下！？您怎麼會來這裡？
Roman	ロマン	"みんながここで頑張ってると聞いてね。
遊びに来たんだ"	Roman	I heard everyone was training hard out here, so I came by to see for myself.	罗曼	"我听说大家在这里努力训练，
就过来玩了。"	羅曼	聽說大家都在這裡刻苦訓練，所以我就來玩了。
Roman	ロマン	"もちろん、手ぶらじゃないよ。
ほら、差し入れだってある"	Roman	Of course, I didn't come empty-handed! Look, I've brought some snacks.	罗曼	"当然我不是空手来的。
给，这是慰问品。"	羅曼	當然不是空手而來。你們看，我還有帶慰勞品。
	騎士	"もしかしてこれって、
宮廷料理人お手製の……？"	Knight	Are these handmade by the royal chef?	骑士	难道，这是御用厨师亲手做的……？	騎士	難道說這個是宮廷御廚的自製點心……？
Roman	ロマン	"訓練中はお腹が空くだろう？
いっぱい食べてくれ"	Roman	Training hard always leaves you with an empty stomach! Time to fill it up!	罗曼	"训练之后肯定饿了吧？
大家敞开肚皮吃吧。"	羅曼	訓練時應該會肚子餓吧？多吃一點。
	騎士	ありがとうございます！！	Knight	Thank you, Your Highness!	骑士	多谢殿下！！	騎士	感激不盡！！
Juna	ユナ	…………	Juna	...	尤娜	……	尤娜	…………
Sterk	ステルク	すまない、止めたのだが……	Sterk	I apologize. I tried to stop him, but...	史特尔克	抱歉，我尝试过阻止过殿下……	史特爾克	抱歉，我阻止過了……
Juna	ユナ	"分かってる。
上手く丸め込まれたんだろう？"	Juna	I know. He talked his way past you, didn't he?	尤娜	"我明白。
你被他的诡辩绕进去了对吧？"	尤娜	我明白，你被他的話術給騙了吧？
Juna	ユナ	"私もよく餌食にされている。
貴殿を責めるつもりはない"	Juna	I've been caught in his schemes far too many times. I won't hold it against you.	尤娜	"我也经常被他拿来当借口。
所以我不会责怪你。"	尤娜	我也經常上當受騙，所以不會責備你的。
Sterk	ステルク	（ユナ殿も苦労しているのだな……）	Sterk	(So even Lady Juna has her share of troubles...)	史特尔克	（尤娜阁下也不容易啊……）	史特爾克	（尤娜小姐也很辛苦呢……）
Roman	ロマン	"ユナ、ステルク！　君たちの分もあるよ！
ぜひ食べてみてくれ"	Roman	Juna, Sterk! There's enough for you two as well. Please, help yourselves!	罗曼	"尤娜，史特尔克！也有你们的份哦！
你们一定要尝尝。"	羅曼	"尤娜、史特爾克！也有你們的份喔！
一定要來嚐嚐看。"
Juna	ユナ	"ありがとうございます。
……んっ、美味しい！！"	Juna	"Thank you, Your Highness.
Mmm, this is delicious!"	尤娜	"多谢殿下。
唔……好吃！！"	尤娜	非常感謝……嗯，真好吃！！
	騎士	"騎士団の食堂の料理も美味しいですけど、
やっぱり違いますね！"	Knight	The food at the knights' mess hall is good, but this is on another level!	骑士	"虽说骑士团食堂的料理也很好吃，
但果然比不上御用料理啊！"	騎士	"雖然騎士團的食堂料理也很美味，
但果然還是不一樣！"
Roman	ロマン	そうかそうか、どの辺が違うかい？	Roman	Oh? What's different about it?	罗曼	是吗，有哪里不同呢？	羅曼	這樣啊，哪裡不一樣呢？
Juna	ユナ	"味付けが繊細というか……
丁寧に作られている感じがします"	Juna	The flavors are more refined. You can tell it was prepared with care.	尤娜	"该说调味很细腻吗……
给人感觉做得特别用心。"	尤娜	該說是調味更細膩嗎……能感覺到廚師的用心。
	騎士	"食事なんて栄養さえ摂れれば充分と思っていましたが、
たまにはこういうものを食べると気分が上がりますね"	Knight	I used to think food was just about getting nutrients, but sometimes indulging in something like this really lifts the spirit.	骑士	"我一直觉得吃饭只要能保证摄入营养就足够了，
不过偶尔像这样吃一顿好的能让人心情振奋呢。"	騎士	"我原本以為吃飯只要補充營養就夠了，
但偶爾吃點這樣的東西，心情也會變好呢。"
Roman	ロマン	"ほう……。食堂の人員や予算の見直しに
ついて、提言してみるか"	Roman	Interesting... Perhaps I should recommend a review of the mess hall's staff and budget.	罗曼	哦……那我会提议改进食堂人员和预算的。	羅曼	"哦……來提議看看關於重新調整
食堂人手和預算的方案吧。"
Roman	ロマン	"野営地の寝心地はどうかな？
何か足りないものがあったりしないかい？"	Roman	How is the comfort of the training camp? Is there anything else you need?	罗曼	"野营地睡起来如何？
缺不缺东西？"	羅曼	"營地睡起來舒服嗎？
有沒有缺什麼東西呢？"
Sterk	ステルク	"（なるほど。
　ただ遊びに行きたかったわけではないようだな）"	Sterk	(I see. So he didn't come just to play around after all.)	史特尔克	"（我明白了。
　看来殿下似乎不是单纯来玩的。）"	史特爾克	"（原來如此。
　看來他並不只是單純來玩而已。）"
Sterk	ステルク	（もしかして……）	Sterk	(Could it be...)	史特尔克	（难道说……）	史特爾克	（莫非……）
Roman	ロマン	"それに、こうしてみんなと触れ合ううちに
答えが見つかるかもしれないしね"	Roman	Besides, spending time with everyone like this might help me find an answer.	罗曼	"而且通过和国民的近距离接触，
说不定能找到答案。"	羅曼	"而且，像這樣與大家接觸的過程中，
　說不定就能找到我想要的答案。"
