romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Johanna	ヨハナ	（あーあ、レスナがいなくて、暇）	Johanna	(*Sigh* It's so boring when Resna isn't around.)	约翰娜	（唉，蕾斯娜不在真是闲得发慌。）	約翰娜	（唉──蕾斯娜不在，好閒喔。）
Johanna	ヨハナ	（もうすぐこの本も読み終わっちゃう）	Johanna	(I'm almost done with this book, too.)	约翰娜	（这本书也快要看完了。）	約翰娜	（這本書也很快就要看完了。）
Izana	イザナ	おっじゃましまーす！ ハーンーマー！	Izana	Hellooo! Hammer time!	伊札娜	我来打扰了！锤～子～！	伊札娜	打擾了！錘──子──！
Izana	イザナ	レスナちゃん、いるー？	Izana	Resna? Are you here?	伊札娜	蕾斯娜，你在吗？	伊札娜	蕾斯娜在嗎──？
Johanna	ヨハナ	（……うるさいのが来たわね）	Johanna	(Here comes the noisy one...)	约翰娜	（……怎么来了个烦人的家伙。）　	約翰娜	（……吵死人的傢伙來了。）
	選択肢	素直に答える	Selection	Answer truthfully	选项	老实回答	選項	老實回答
Johanna	ヨハナ	レスナならいないわよ	Johanna	Resna's not here.	约翰娜	蕾斯娜她不在哦。	約翰娜	蕾斯娜她不在喔。
Izana	イザナ	"あ、ヨハナ！　おはよう！
レスナちゃんいないのかー、残念"	Izana	Oh, Johanna! Good morning! No Resna, huh? Darn...	伊札娜	"啊，是约翰娜呀！早上好！
蕾斯娜不在呀，好可惜。"	伊札娜	"啊，約翰娜！早安！
蕾斯娜不在喔～？真可惜。"
Izana	イザナ	ヨハナは何してるの？	Izana	What are you up to?	伊札娜	约翰娜你在做什么？	伊札娜	約翰娜妳在做什麼？
Johanna	ヨハナ	本を読んでるのよ、ふふん、知的でしょ	Johanna	Reading a book. Heh, pretty intellectual, right?	约翰娜	我在看书哦，嘿嘿，是不是很聪明。	約翰娜	我在看書啊，哼哼，很知性吧？
Johanna	ヨハナ	"もうこの程度なら一人でも
楽の勝なんだから！"	Johanna	A simple book like this is a cakewalk for me now!	约翰娜	这种程度的书我一个人也能轻松看懂！	約翰娜	"這種程度的書，
我現在一個人也看得輕輕鬆鬆！"
Izana	イザナ	"すごい！　成長したね、ヨハナ！
レスナちゃんも喜ぶよ！"	Izana	Wow! You're really making progress, Johanna! Resna must be so proud!	伊札娜	"好厉害！约翰娜有进步了呢！
蕾斯娜也会高兴的！"	伊札娜	"好厲害！約翰娜妳進步了呢！
蕾斯娜也會很高興的！"
	選択肢	隠れて驚かす	Selection	Hide and surprise Izana	选项	藏起来吓她一跳	選項	躲起來嚇她。
Johanna	ヨハナ	"（あいつ、まだ私に気づいてないみたい。
　そうだ！　こっそり後ろから……）"	Johanna	(She hasn't noticed me yet. Time to sneak up from behind!)	约翰娜	"（她好像还没注意到我。
　对了！悄悄绕到她身后……）"	約翰娜	"（那傢伙好像還沒注意到我。
　對了！我偷偷從後面……）"
Izana	イザナ	あれ、誰もいないのかな？	Izana	Huh? No one's here?	伊札娜	咦，谁都不在吗？	伊札娜	奇怪，沒人在嗎？
Johanna	ヨハナ	わあっ！！	Johanna	Boo!!	约翰娜	哇呀！！	約翰娜	哇啊！！
Izana	イザナ	うわあああああ！！！！！	Izana	Waaah!	伊札娜	哇啊啊啊啊啊啊啊！！	伊札娜	哇啊啊啊啊啊啊！！！！！
Johanna	ヨハナ	あはは！　いい驚きっぷり！	Johanna	Haha! What a great reaction!	约翰娜	啊哈哈！把你吓了一大跳呢！	約翰娜	啊哈哈！妳嚇到的反應真棒！
Izana	イザナ	"ヨハナ！　もう、びっくりした！
驚かさないでよ！"	Izana	Johanna! Don't scare me like that!	伊札娜	"约翰娜！！吓死我了！
不要吓人家啦！"	伊札娜	"約翰娜！真是的，嚇了我一跳！
妳別嚇我啦！"
	選択肢	天才ならいるけど？	Selection	Only a genius here!	选项	她不在，但是有个天才在	選項	天才的話倒是在喔？
Johanna	ヨハナ	天才ならいるけど？	Johanna	There's only a genius here at the moment.	约翰娜	她不在，但是有个天才在。	約翰娜	天才的話倒是在喔？
Izana	イザナ	……	Izana	...	伊札娜	……	伊札娜	……
Izana	イザナ	"おーい、レスナちゃーん
……いないかあ"	Izana	Hey, Resna? Oh, guess she's not here.	伊札娜	"喂——！蕾斯娜！
不在啊……"	伊札娜	"喂──蕾斯娜，
……不在啊。"
Johanna	ヨハナ	天才を無視するんじゃないわよ！	Johanna	Stop ignoring the genius standing right in front of you!	约翰娜	不要无视天才啊！	約翰娜	不要無視天才！
Johanna	ヨハナ	……で、あんた一体何しに来たのよ	Johanna	Why are you here, anyway?	约翰娜	……所以说，你过来有何贵干？	約翰娜	……所以，妳到底來幹嘛的？
Izana	イザナ	特にこれといった用事はないんだけどね	Izana	Oh, no reason in particular.	伊札娜	没什么特别要紧的事。	伊札娜	倒也沒什麼特別的事啦。
Izana	イザナ	"新しく強い服を貰ったから、この服で何か
レスナちゃんのお手伝いをしたいと思って！"	Izana	Check out my new outfit! I feel stronger than ever wearing it, so I thought I'd put it to use helping Resna with something!	伊札娜	"我新得到了一件很厉害的新衣服，
想用这件衣服给蕾斯娜为蕾斯娜提供帮助！"	伊札娜	"因為我收到了一套強大的新衣服，
想穿這套衣服來幫忙蕾斯娜！"
Johanna	ヨハナ	ふーん	Johanna	Hmm.	约翰娜	是吗。	約翰娜	哦～
Izana	イザナ	"だってアタシは
レスナちゃんの騎士だからね！"	Izana	I'm Resna's knight, and that's what a knight is for!	伊札娜	毕竟我是蕾斯娜的骑士嘛！	伊札娜	因為我可是蕾斯娜的騎士啊！
Izana	イザナ	でもレスナちゃん、いないのかあ……	Izana	But she's not here...	伊札娜	可是蕾斯娜她不在啊……	伊札娜	不過蕾斯娜她不在嗎……
Izana	イザナ	"レスナちゃんが帰ってくる前に、
何かやっといたら
喜んでもらえるかな？"	Izana	I wonder if there is something I could do to brighten her day before she comes back.	伊札娜	"在蕾斯娜回来之前，
做些什么会让她高兴呢？"	伊札娜	"在蕾斯娜回來之前，
我先幫忙做點什麼，她會開心嗎？"
Johanna	ヨハナ	（今できる、レスナが喜ぶこと……）	Johanna	(Something that would brighten Resna's day?)	约翰娜	（现在能做到的，让蕾斯娜高兴的事……）	約翰娜	（現在能做，而且會讓蕾斯娜開心的事……）
	選択肢	食事の用意	Selection	Prepare some food	选项	准备餐食	選項	準備餐點。
Johanna	ヨハナ	"じゃあごはん作ってよ。
私お腹空いたし"	Johanna	How about making lunch? I'm hungry.	约翰娜	"那你就做饭吧。
我也饿了。"	約翰娜	那妳就做飯吧，我的肚子也餓了。
Izana	イザナ	"もー、しょうがないなー。
アタシの料理、大雑把だけどいい？"	Izana	Ugh, fine. But my cooking's not the best, just so you know!	伊札娜	"真拿你没办法。
我做饭很随意的，你能接受吗？"	伊札娜	"真是的，拿妳沒辦法耶～
我做的料理還滿粗糙的，沒關係嗎？"
Johanna	ヨハナ	見た目がどうだってお腹に入れば同じよ	Johanna	If it fills me up, I don't care what it looks like!	约翰娜	不管卖相如何，吃进肚子都是一样的。	約翰娜	外觀如何進到肚子裡都一樣啦。
Izana	イザナ	"じゃあ、折角だし
レスナちゃんの好きなもの
作ろうかなー？"	Izana	In that case, I'll make one of Resna's favorite dishes!	伊札娜	"那既然要做，
就做些蕾斯娜爱吃的菜吧。"	伊札娜	"那反正機會難得，
我就來做蕾斯娜喜歡的東西好了？"
Izana	イザナ	"……っと思ったけど何も食材がないや。
これはレスナちゃんに報告だね"	Izana	Oh wait. Looks like we're out of ingredients. Guess I'll have to report that to Resna...	伊札娜	"说是这么说，但什么食材都没有啊。
得和蕾斯娜说一声才行。"	伊札娜	"……雖然這麼想，但什麼食材都沒有嘛。
這要跟蕾斯娜說一聲才行了。"
	選択肢	アトリエの掃除	Selection	Clean the atelier	选项	打扫炼金工房	選項	打掃鍊金工房。
Johanna	ヨハナ	じゃあ掃除でもしたら？	Johanna	How about cleaning up the place?	约翰娜	那要不打扫卫生吧？	約翰娜	那打掃一下怎麼樣？
Izana	イザナ	"そうだね！　というか、
今日は本が散らかりすぎだよ！
これ、ヨハナが？"	Izana	Good idea! Just look at all these books scattered around! Did you leave these here?	伊札娜	"好主意！话说回来，
今天书也太乱了吧！
这是约翰娜你弄的？"	伊札娜	"對耶！
話說回來，今天書丟得到處都是！
這是約翰娜弄的嗎？"
Johanna	ヨハナ	"あ、後で片づけようと思ってたのよ！
この本はまだ読んでる途中だし……"	Johanna	I-I was going to put them away later! I'm still reading some of them...	约翰娜	"啊，我想着晚点再收拾的！
这本书我还在看呢……"	約翰娜	"我、我是想說等一下再收拾啊！
因為這本書我才讀到一半而已……"
Izana	イザナ	"もー。手伝ってあげるから、
後で一緒に片づけようね"	Izana	Oh, come on. Fine, I'll help, so let's get them cleaned up later, okay?	伊札娜	"真是的，一会儿一起收拾吧，
我会帮忙的。"	伊札娜	"真是的，我會幫妳啦，
晚點我們一起收拾吧。"
	選択肢	ヨハナに肩揉み	Selection	Give me a shoulder massage	选项	给约翰娜揉肩	選項	幫約翰娜按摩肩膀。
