romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Rorona	ロロナ	"（イクセくんにおつかいで頼まれたものは、
　これと、あと、えーっと……）"						
Rorona	ロロナ	"（あれ？　アンチュさん……泣いてる？
　どうしたんだろう）"						
Rorona	ロロナ	（お、追いかけよう！）						
	選択肢	どうしたんですか？						
Rorona	ロロナ	どうしたんですか？　大丈夫？						
Antje	アンチュ	"！　ど、どうして、ここに……
私の監視？"						
Rorona	ロロナ	ち、違います！　えっと、えっと……						
	選択肢	ハンカチどうぞ						
Rorona	ロロナ	あの、よかったら、ハンカチどうぞ						
Antje	アンチュ	"！　べ、別にいらないわ。
泣いてなんかないもの"						
Rorona	ロロナ	で、でも……						
	選択肢	食べたら笑顔になるパイです！						
Rorona	ロロナ	食べたら笑顔になるパイです！						
Antje	アンチュ	"！　……何それ。
怪しいったらないわ"						
Rorona	ロロナ	あ、あう……						
Rorona	ロロナ	"わたし、落ち込んだ顔で歩くアンチュさんを
見かけて、それで心配で……
何かあったんですか？"						
Antje	アンチュ	……						
YELLO	イェーロ	"実ハ、アンチュガ　楽シミニシテイタ本ノ
新刊発売日ガ　延期サレチャッテネ。
発売日未定ニ　ナッチャッタノヨ"						
MURASAKI	ムラサキ	"それだけじゃないのさ。突風で枝に髪の毛が
引っかかったり、落ち葉たまりかと思ったら
水たまりだったりね……"						
Antje	アンチュ	"と、とっても楽しみにしていたのに……
どうしていつもいつも……"						
	選択肢	延期の分、もっといい本になってるかも！						
Rorona	ロロナ	"確かに、延期は辛いですけど……
その分、もっといい作品になっているかも
しれません！"						
Antje	アンチュ	"貴方、随分お気楽なのね……
難産の可能性だってあるじゃない……"						
AONA	アオナ	"ロロナの考えは、アンチュちゃんには
少し辛いかも。ずっと前から今日を
とても楽しみにしていたから"						
	選択肢	嫌なことがあった分、いいこともあるかも！						
Rorona	ロロナ	"嫌なことがあっても、きっとその分
いいこともあると思います！"						
Antje	アンチュ	そうかしら……						
RUAKKA	ルアッカ	"それならこの先アンチュに嫌なことは
起きないはずだよなぁ！
適当言ってっと、オラ怒っちまうぞ！"						
Rorona	ロロナ	ひええ……						
	選択肢	パイ食べて、元気出してください！						
Rorona	ロロナ	"美味しいパイです！
これ食べて、元気出してください！"						
Antje	アンチュ	今はそういう気分じゃないわ……						
MURASAKI	ムラサキ	"んー、でもとってもいい匂い。
元気があるときに食べたいね"						
Antje	アンチュ	"貴方、私に構っていていいの？
その荷物、買い物中だったんじゃないの"						
Rorona	ロロナ	"あ、うん！
今、カフェのおつかい中なんです"						
Antje	アンチュ	"……帰りが遅れたこと、
私のせいにしてもいいわ……
そういうのは慣れてるもの……"						
Rorona	ロロナ	ええっ！？　し、しないですよ！						
	選択肢	わたしが勝手に心配でやったことだから						
Rorona	ロロナ	"わたしが、アンチュさんが心配で
勝手にやったことですから"						
Antje	アンチュ	！　そ、そう……						
YELLO	イェーロ	ロロナッテ　オ人好シ　ナノネ						
	選択肢	わたしの心配してくれてありがとう						
Rorona	ロロナ	"わたしのおつかいの心配してくれて
ありがとうございます"						
Antje	アンチュ	あ、貴方の心配なんてしてないわ						
RUAKKA	ルアッカ	勘違いすんじゃねぇぞ！						
	選択肢	じゃあ、わたしのせいにしてください！						
Rorona	ロロナ	"じゃあ、アンチュさんが困ったときは、
わたしのせいにしてください！"						
Antje	アンチュ	な、なんでそうなるのよ……						
AONA	アオナ	"アンチュちゃんを励ましてくれてるの？
ロロナ、優しいんだね"						
Antje	アンチュ	わ、私、帰るわ……						
Rorona	ロロナ	アンチュさん、またねー						
Rorona	ロロナ	"（アンチュさん、私のおつかいの心配を
　してくれたんだよね。いい人だなぁ）"						
