romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Izana	イザナ	おっじゃましまーす！	Izana	Hellooo!	伊札娜	我来了！	伊札娜	打擾了～！
Izana	イザナ	"レスナちゃーん！
ヨハナ、借りてくねー！"	Izana	Resna! I'm borrowing Johanna for a bit!	伊札娜	"蕾斯娜——！
我找约翰娜！"	伊札娜	蕾斯娜～！我借一下約翰娜喔～！
Johanna	ヨハナ	え、ちょっ！	Johanna	Wait, what?!	约翰娜	咦，等一下！	約翰娜	咦，等……！
Johanna	ヨハナ	"ちょっとイザナ！
いきなり何よ！"	Johanna	Hey, Izana! What are you doing?!	约翰娜	"等等，伊札娜！
突然这是干什么呀！"	約翰娜	等一下，伊札娜！妳急匆匆的幹嘛啦！
Izana	イザナ	"急にごめんね！
今日は、ヨハナにお礼が言いたくって"	Izana	Sorry for being so sudden! I just wanted to say thanks, Johanna.	伊札娜	"不好意思哦，这么突然！
今天我想和你道谢。"	伊札娜	"抱歉突然拉妳出來！
我今天是想向妳道謝。"
Johanna	ヨハナ	お礼？	Johanna	Thanks?	约翰娜	道谢？	約翰娜	道謝？
Izana	イザナ	"うん。
この間は話聞いてくれてありがとう！"	Izana	Yeah. Thanks for listening to me the other day!	伊札娜	"嗯。
谢谢你之前听我谈心！"	伊札娜	嗯，謝謝妳上次陪我說話！
Izana	イザナ	"ヨハナのおかげで悩んでいるのが
馬鹿らしくなって、
気持ちが軽くなったよ！"	Izana	After talking to you, worrying about it started to feel silly, and I felt the burden get a lot lighter.	伊札娜	"多亏了约翰娜，
我意识到我的烦恼很傻，
现在心情已经变好了！"	伊札娜	"多虧了妳，我才開始覺得煩惱是件很愚蠢的事，
心情都輕鬆起來了呢！"
Izana	イザナ	"心なしかハンマーも軽い気がするんだ！
ほら見て！　えい、えい！"	Izana	It even feels like my hammer got lighter! Look! Hyah! Yah!	伊札娜	"不知道是不是错觉，感觉锤子都变轻了！
看呀！嘿！嘿！"	伊札娜	"不知道是不是心理作用，感覺連錘子都變輕了！
來，妳看！嘿、嘿！"
Johanna	ヨハナ	よく振り回せるわね、そんな大きいもの……	Johanna	I still don't know how you manage to swing something so big...	约翰娜	真亏你能挥舞那样的大家伙啊……	約翰娜	真虧妳揮得動那麼大的東西……
Johanna	ヨハナ	そのハンマーも、服と同じで新しいのよね？	Johanna	That hammer—like your outfit—it's new, right?	约翰娜	那把锤子和你的衣服一样，都是新的吧？	約翰娜	那把錘子也和衣服一樣是新的吧？
Izana	イザナ	"うん！
これは鍛冶屋のお父さんと一緒に、
情熱込めて作ったんだ！"	Izana	Yeah! My dad and I put everything we had into making it at his smithy.	伊札娜	"嗯！
这是我和我做铁匠的爸爸一起
倾注热情做出来的！"	伊札娜	"嗯！這是我和經營鐵匠鋪的爸爸
一起傾注熱情打造出來的！"
Izana	イザナ	"今まで以上にレスナちゃんを
支えられるように、って"	Izana	We made it so I could support Resna even better than before!	伊札娜	这样就能比以往更好地协助蕾斯娜了！	伊札娜	可以讓我比以往更幫得上蕾斯娜的忙。
Izana	イザナ	"大切なハンマー、
よかったらヨハナも持ってみてよ"	Izana	It really is my most precious hammer. Do you want to try holding it?	伊札娜	"这是我最宝贵的锤子，
不嫌弃的话你也拿拿看吧。"	伊札娜	"這是很重要的錘子，
不介意的話，約翰娜也拿拿看吧。"
Johanna	ヨハナ	いいけど……	Johanna	Sure, I guess...	约翰娜	好吧……	約翰娜	是可以啦……
Johanna	ヨハナ	わっ、ちょ、お、重……！	Johanna	Whoa! Ugh, it's...so...heavy!	约翰娜	哇，咦，好、好重……！	約翰娜	哇，等……好、好重……！
Johanna	ヨハナ	（すっごく重い……）	Johanna	(And I mean HEAVY!)	约翰娜	（这也太重了……）	約翰娜	（真是重得要命……）
Johanna	ヨハナ	"（これは、レスナの騎士であるという
　イザナの覚悟の重さなのかもしれない）"	Johanna	(I guess this is the weight of Izana's resolve as Resna's knight.)	约翰娜	"（也许这就是伊札娜她
　身为蕾斯娜骑士的决心的重量吧。）"	約翰娜	"（這或許也代表了伊札娜身為蕾斯娜的騎士，
　那份決心具有多重的分量吧。）"
Johanna	ヨハナ	"ふー……
はい、返すわ"	Johanna	Phew... Here, take it back.	约翰娜	"呼……
好了，还给你。"	約翰娜	呼……來，還給妳。
Izana	イザナ	重かった？	Izana	Was it heavy?	伊札娜	很重吗？	伊札娜	很重嗎？
Johanna	ヨハナ	別に。これくらい余裕だけど	Johanna	Not really. Nothing I can't handle.	约翰娜	还行。这点程度小菜一碟。	約翰娜	不會啊，這點程度小意思啦。
Johanna	ヨハナ	"この先、
このハンマーが軽くなることがあったら"	Johanna	But if you ever go back to using a lighter hammer...	约翰娜	之后如果这把锤子变轻了……	約翰娜	只不過，以後這把錘子變得輕一點的話，
Johanna	ヨハナ	"その時は私がレスナの騎士の座を
奪っちゃうかもしれないわね！"	Johanna	That might be when I swoop in and steal your title as Resna's knight!	约翰娜	到时候也许我会夺走蕾斯娜骑士的位置哦！	約翰娜	"到時候我說不定就會奪走
蕾斯娜騎士的寶座喔！"
Izana	イザナ	"うん、望むところだよ！
まあ、そんな日は来ないと思うけどね！"	Izana	Bring it on! Not that I think that day will ever come!	伊札娜	"嗯，正合我意！
不过那一天应该不会到来了！"	伊札娜	"嗯，正合我意！
不過，我覺得妳是等不到那一天的！"
Izana	イザナ	"アタシはこれからもレスナちゃんの騎士で、
大親友だから！　ヨハナも一緒に頑張ろうね！"	Izana	I'll always be Resna's knight and her best friend! Let's both do whatever we can to help her!	伊札娜	"今后我也是蕾斯娜的骑士，
也是最好的朋友！约翰娜也一起加油吧！"	伊札娜	"我今後也會是蕾斯娜的騎士，當她的知心摯友！
約翰娜也一起加油吧！"
Johanna	ヨハナ	"私もレスナについていく！
言われなくたって負けないんだから！"	Johanna	I'll be at Resna's side too! And just know that I don't plan on losing to you!	约翰娜	"我也会追随蕾斯娜的！
不用你说我也不会输给你！"	約翰娜	"我也會跟上蕾斯娜的腳步！
就算妳不說，我也不會輸給妳的！"
Izana	イザナ	"じゃあアタシたち、
レスナちゃんも含めて三人で友達、仲良しだ！"	Izana	Then we'll just have to be a triangle of friends! Together to the end!	伊札娜	"那我们加上蕾斯娜，
三个人都是相亲相爱的好朋友！"	伊札娜	"那我們兩個再加上蕾斯娜，
三個人就是好朋友囉！"
Johanna	ヨハナ	"はあ？！　ちがっ！
私たちは……そう、協力者よ協力者！！"	Johanna	Huh?! No! We're allies! Nothing more!	约翰娜	"哈？才不是！
我们是……对了，是帮手，帮手啦！！"	約翰娜	"什麼？！才不是！我們是……
沒錯，是合作關係啦，合作關係！！"
Izana	イザナ	"あはは、照れちゃって～。
ヨハナの気持ちは分かってるよ！"	Izana	Haha, I can see you blushing! I think I know how you really feel, Johanna!	伊札娜	"哈哈哈，你害羞了。
我知道你的心思啦！"	伊札娜	"啊哈哈，害羞什麼啦～
我明白妳的心情喔！"
Izana	イザナ	"これからは一緒に
レスナちゃんを支えていこう！"	Izana	From here on out, let's work together to do whatever we can to support Resna.	伊札娜	今后我们也一起协助蕾斯娜吧！	伊札娜	我們今後就一起協助蕾斯娜吧！
Izana	イザナ	まずはかっこいい連携技考えようよ！	Izana	First, we need to come up with some powerful combo attacks!	伊札娜	要先想一个帅气的双人招式！	伊札娜	首先來想個帥氣的聯手招式！
