romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Logy	ロジー	"（今日もワルターの監視役を任された。
　最近、依頼されることが増えている気がする）"						
Logy	ロジー	"（もしかして、ワルターの要望なのか？
　信頼されているなら悪い気はしないが……）"						
Walther	ワルター	お待たせしました、ロジー殿						
Logy	ロジー	"いや、時間通りだ。それで、今日はどこへ向かうんだ？
事前の申請に具体的な場所は書いていなかったが……"						
Walther	ワルター	"ロジー殿の行きたい場所にお供したいと思いまして。
先日は私の行きたい場所に来ていただきましたから"						
Logy	ロジー	"俺の？　……いやダメだ、お前は研究の名目で
ある程度自由な行動が許されているんだから"						
Walther	ワルター	"では、異邦人の研究を行うという体で。
いかがでしょう？"						
Logy	ロジー	……仕方ないな。それなら……						
Logy	ロジー	……頂獣の痕跡はこんなところか。						
Walther	ワルター	"ロジー殿は頂獣について調べているのですね。
少し、お話をお伺いしても？"						
Logy	ロジー	ああ。なんだ？						
Walther	ワルター	"初めてお会いした時、ロジー殿は王国騎士に
協力していると言っていましたね。何故協力を？"						
Logy	ロジー	"俺はこの世界の未踏の地に興味があるんだ。
だがそこに向かうには、頂獣が障害だった"						
Logy	ロジー	"だからまずは頂獣について調べていて、そこで騎士と
知り合い、協力関係になったんだよ"						
Walther	ワルター	なるほど……この海の向こうに興味があるのですね						
Walther	ワルター	"あなたが未踏の地と考えているであろう、
無数島群域に私は行ったことがあります"						
Logy	ロジー	本当か？　どんな場所だった？						
Walther	ワルター	"そこの話でよければいくらでもしますよ。
その代わりと言ってはなんですが、私も聞きたいことが"						
Logy	ロジー	なるほど。俺のことが聞きたいんだな						
Walther	ワルター	"ええ。ロジー殿のこと。そして、あなたがいた
世界について興味があります"						
Logy	ロジー	……いいだろう。取引成立だ						
Logy	ロジー	"俺は元の世界では、未開発地方特別調査局の、
開発班の一員として働いている"						
Logy	ロジー	"分かりやすく言うと、そうだな……。
地方の町役場の職員と思ってもらえばいい"						
Logy	ロジー	"そこで俺達は、大地が痩せ、水が枯れる現象……
“黄昏”について調べていた――"						
Walther	ワルター	"……いやはや。大変興味深いお話でした。
そちらの世界の錬金術は興味深い発展を遂げていますね"						
Walther	ワルター	"ロジー殿の錬金剣にもそれが現れている。
ぜひ詳しく見てみたいものです"						
Logy	ロジー	"そちらも、無数島群域の話はとても参考になった。
なんとしてもそこへ行ってみたくなったよ"						
Walther	ワルター	それにしても、“黄昏”ですか……						
Walther	ワルター	"話を聞く限り、生物に死が来るように、世界の死という
現象そのものなのかもしれないですね"						
Walther	ワルター	"なんとかそちらの世界に行けるようにならないで
しょうか。ぜひその“黄昏”を調べてみたいものです"						
Walther	ワルター	"研究者の血が騒ぐのですよ。
“黄昏”の理を、錬金術の叡智で覆してみたいと！！"						
Logy	ロジー	（研究熱心なワルターらしい言葉だ）						
Logy	ロジー	"（ワルターならその理を極地まで突き詰めて、
　何かやってのけるかもしれない。だが……）"						
Logy	ロジー	"（“黄昏”はそういった錬金術士の驕りが生んだ罪。
　理を覆すなど……安易にやるのは危険だ）"						
Logy	ロジー	"（……まあ、それ以前にこっちの世界の遺跡に
　連れて行ったら興奮で倒れてしまいそうだけどな）"						
