romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Logy	ロジー	（元極夜の錬金党の一員、ワルター……）						
Logy	ロジー	"（その研究者としての腕を買われ、
　王国に利のある研究のためであれば一定の
　監視下において行動を許されている）"						
Logy	ロジー	"（その監視役の依頼が俺のもとにも
　舞い込んできた。
　最初は断ろうかと思ったが……）"						
Logy	ロジー	"（あの頂獣ウェルテックスを素材に
　人造頂獣を生み出した人物だ）"						
Logy	ロジー	"（そばにいれば、俺が調べている
　頂獣そのものについてもより理解が
　深まるかもしれない……）"						
Logy	ロジー	"（そう思い、監視役を引き受けることに
　した。そろそろ手続きが終わって
　城から出てくるはずだが……）"						
Walther	ワルター	"……おや。推察するに、あなたが今日の
監視役、ですか"						
Logy	ロジー	"（さて……相手は要注意人物だ。
　どこまで自分の素性を明かしたものか）"						
	選択肢	名乗るだけに留める						
Logy	ロジー	俺はロジーだ。よろしくな						
Walther	ワルター	"私はワルターと申します。
以後お見知りおきを"						
Walther	ワルター	"ところで、そのお名前……
もしかして異邦人の方ではないですか？"						
Logy	ロジー	！　ああ、そうだ						
Logy	ロジー	（知っていたのか……油断ならないな）						
	選択肢	監視役であると肯定する						
Logy	ロジー	そうだ。お前の監視役を任されている						
Walther	ワルター	"ご存じかとは思いますが、
私はワルター・マン"						
Walther	ワルター	"ところで……その出で立ち。
錬金術士はおやめになったのですか？
ロジー殿"						
Logy	ロジー	！　俺のことを知っているのか						
Walther	ワルター	"はい。異邦人の情報はある程度聞き及んで
いますので、もしかして、と"						
Logy	ロジー	"（研究者なだけある。情報集めと推測は
　お手の物というわけか）"						
	選択肢	異邦人であることまで明かす						
Logy	ロジー	"俺はロジー。別の世界から来た錬金術士だ。
異邦人なんて呼ばれているな"						
Walther	ワルター	"私はワルター・マン。
この世界の錬金術士です"						
Walther	ワルター	"あなたのお噂はかねがね。
お会いできて光栄です、ふふふ"						
Logy	ロジー	"（……この様子、一目見た時から
　俺のことは分かっていたんだろう。
　油断は禁物だ）"						
Logy	ロジー	"改めてだが、俺は今王国騎士に協力を
している。この出で立ちはその証だ"						
Logy	ロジー	"俺がお前の監視をすることになったのも
その延長線上だが、引き受けた以上
手を抜くつもりはない"						
Walther	ワルター	"私としても研究ができないのは困ります。
逆らうことはしません"						
Walther	ワルター	"しかし、どんな方に監視をされるのかと
思いましたが、異邦人の錬金術士の方とは。
私はなんてツイているのでしょう！"						
Walther	ワルター	"ぜひ色々ご教授いただきたいものです。
あなたの世界ではどのような錬金術が
扱われていたのかを"						
Logy	ロジー	"今日は遺跡の調査を行うと聞いているが、
それは必要なことなのか？"						
Walther	ワルター	"おっと、失礼。ではまた後日お伺いすると
しましょう"						
Logy	ロジー	"それでいい。
俺もあまりうるさく言うつもりはないんだ"						
Walther	ワルター	それではさっそく、遺跡へ向かいましょう						
Walther	ワルター	"……この部屋が貯蔵庫だったとすると、
この機構は長期保存を行うためのもの。
となると……"						
Logy	ロジー	"（……もう数時間ずっとあの調子で
　調査を続けている）"						
Logy	ロジー	"（根っからの研究者というのは
　本当のようだな）"						
