romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Lara	ララ	イザナ、待ちましたわ！						
Izana	イザナ	あっ。もしかして、お父さんの話？						
Lara	ララ	"あれから関連書をあたってみましたの。
知れば知るほど、鍛冶は奥深い技術ですわね"						
Izana	イザナ	"そうだよね！　細かいことは分かんないけど
アタシも打ってるときは楽しいよ！"						
Lara	ララ	"ええ、不思議ですわね。混じりけのある
脆い鉄が、鍛造という過程を経て……"						
Lara	ララ	"叩き、伸ばされることで不純物が除去され、
内部結晶が整い、強靭な鋼と化すなんて"						
Izana	イザナ	"（ララが話すと、錬金術みたい。
　本当に、興味を持ってくれてるんだなぁ）"						
Lara	ララ	そして、あなたのハンマーは……						
Lara	ララ	"明らかな合金であるにもかかわらず、
中心部までムラなく調和している"						
Lara	ララ	これは、非常に卓越した技術ですわ						
Izana	イザナ	"わぁぁぁぁ！
そこまで見抜くなんて、すごいよ！
だけど……"						
Lara	ララ	どうしましたの、イザナ？						
	選択肢	まさかララが鍛えるの？						
Izana	イザナ	まさか、ララが鍛えるの？						
Lara	ララ	"いいえ。ただし、鍛造への理解が深まれば、
道具に応用できるかもしれませんわね"						
Lara	ララ	"キングダムの民が高品質な道具を得れば、
より良い生活を送れるようになりますもの"						
Izana	イザナ	"（そっか。ララ自身も興味を持ってるけど、
　キングダムのみんなのためでもあるんだ）"						
	選択肢	まさかララが弟子入りするの？						
Izana	イザナ	まさかララが弟子入りするの？						
Lara	ララ	魅力的であることは否めませんわね						
Lara	ララ	"ですが、わたくしはあくまでも王……
役割が異なりますわ"						
Lara	ララ	"技術の会得を目指す民の力となり、
学びに専念できるよう後押しするつもりです"						
Izana	イザナ	（だから、弟子を取るのか聞いてたんだ）						
	選択肢	素材のあてはあるの？						
Izana	イザナ	"素材のあてはあるの？
品質管理とか大変だよ"						
Lara	ララ	"仰る通り、
職人の繋がりに入っていくのは困難ですわ"						
Lara	ララ	初めはわたくし自ら採取するつもりです						
Lara	ララ	"並行して、職人や組合と良好な関係を築けば
次第に入手方法も広がるでしょう"						
Izana	イザナ	"ララ、変わったよね。
前は素材を独占しようとしてたのにさ"						
Lara	ララ	"まあ。意地悪ですこと。
ですが……ふふ、誰かさんのせいですわ"						
Lara	ララ	"ところで、こちらを
お持ちいただいてもよろしくて？"						
Izana	イザナ	おっきい箱だねー。何が入って……						
Izana	イザナ	わっ！　見た目より、ずっと重いんだけど！						
Lara	ララ	"わたくしの実験内容をまとめた資料と、
それに伴って試作した合金ですわ"						
Izana	イザナ	え？　なんのために？						
Lara	ララ	"あなたのお父様からは、キングダムの農具を
鍛える技術を学びたいと思っています"						
Lara	ララ	"硬く、粘り強いだけでなく、
錆びや腐食に強い鋼が理想ですわ"						
Lara	ララ	"そのために、まずはあなたのハンマーに
近いものができないか試してきましたの"						
Lara	ララ	"取り急ぎ２０種ほど用意し、レシピと
耐久実験の結果をまとめたものが……"						
Izana	イザナ	この分厚い資料ってこと！？						
Lara	ララ	"ええ。農具に向いている配合について、
ご意見をお聞かせいただきたいのですわ"						
Izana	イザナ	おお……						
Lara	ララ	……イザナ？						
Lara	ララ	もしかして、ご迷惑だったかしら？						
	選択肢	びっくりしてるだけ						
Izana	イザナ	ううん、びっくりしてるだけ						
Izana	イザナ	"ララが錬金術士として
一流なのは知ってたよ。だけど……"						
Izana	イザナ	あれから数日で用意する量じゃないよね！？						
Lara	ララ	ふふ。鉄は熱いうちに打てと言うでしょう？						
Lara	ララ	"わたくしの探究心に火をつけたのは、
イザナ、あなたですわよ？"						
	選択肢	レスナちゃんみたいなとこがあるんだね						
Izana	イザナ	"意外に、レスナちゃんみたいなとこが
ララにもあるんだね"						
Izana	イザナ	"熱中すると止まらなくなるなんて……
錬金術士って、みんなそうなの？"						
Lara	ララ	"とりわけレスナは、常人以上の
集中力を発揮しているようですわね"						
Lara	ララ	"わたくしにも彼女のひたむきさを
見い出してくださるとは……"						
Lara	ララ	ふふ。光栄でしてよ						
	選択肢	勉強が得意なんだね						
Izana	イザナ	ララは勉強が得意なんだね						
Izana	イザナ	"アタシは苦手なほうだから、
分厚い資料なんてとても作れないよ"						
Lara	ララ	"否定はしませんが、こういった作業は
初めてではないというだけですわ"						
Lara	ララ	"そう、たとえば……
本を書いたときのように"						
Lara	ララ	"当時はあれでも、
苦心した箇所だらけでしたのよ"						
Lara	ララ	そうそう。これだけとは申しませんわ						
Lara	ララ	"王都で包んでいただきましたの。
こちらも、お持ちになって"						
Izana	イザナ	"こ、これは超高級店のお菓子～～～！？
アタシも食べたい！"						
Lara	ララ	よろしくてよ。ただし、成功報酬ですわ						
Izana	イザナ	うっ！						
Lara	ララ	"お父様とのお話は、
あなたにかかっておりますの"						
Lara	ララ	必ず、とりなしてくださいましね						
	選択肢	絶対にやり遂げてみせる！						
Izana	イザナ	"イザナ・ココシュカ、確かに承ったよ！
絶対にやり遂げてみせる！"						
Lara	ララ	"頼もしいですわ。成功した暁には、
レスナの分も用意して、皆で食べましょう"						
Izana	イザナ	えっ！　いいのー！？						
Lara	ララ	"もちろん。功労者には働きの分だけ
労いを与えるのが君主の役目でしてよ"						
Lara	ララ	"それに、祝いの席ですもの。
並ぶ彩りは多いほうが嬉しいものですわ"						
Lara	ララ	ふふ。大いに期待してらして						
	選択肢	お父さんびっくりしちゃうかも						
Izana	イザナ	"いいけど……
お父さんびっくりしちゃうかもよ？"						
Izana	イザナ	"ララの資料と試作品の熱意がすごいから、
張り合っちゃって、話すどころじゃないかも"						
Lara	ララ	まあ……！						
Lara	ララ	"ということは、熱い意見を交わすことが
できるかもしれないということですの？"						
Lara	ララ	"では、さらに知識を深めておかねば
失礼というもの"						
Lara	ララ	謹んで、挑ませていただきますわ						
Izana	イザナ	"（どうしてかな……
　手合わせみたいになってきちゃった）"						
	選択肢	いなかったらどうする？						
Izana	イザナ	分かった。でも、いなかったらどうする？						
Lara	ララ	"ふむ……わたくしだけであれば、
日を改めるところですが……"						
Lara	ララ	"何度もイザナの手を煩わせることに
なってしまいますものね……"						
Izana	イザナ	それなら、手土産のお菓子を食べていい？						
Lara	ララ	え？　ですが、こちらは成功報酬と……						
Izana	イザナ	今くれるなら、何度でも取り次ぐよ！						
Lara	ララ	"まあ……！　助かりますわ。
いくらでも召し上がって"						
Izana	イザナ	やった～！						
Izana	イザナ	とにかく、ララの熱意はよーく伝わったよ						
Izana	イザナ	"明日にでも行ってくるから、
続報を期待してて！"						
Lara	ララ	"今日はことさら、あなたのことを
頼もしく感じますわ"						
Lara	ララ	どうか頼みますわね、イザナ						
Izana	イザナ	"（ララがお父さんに興味を持って、
　アタシを頼るなんて想像もしなかった）"						
Izana	イザナ	"（だけど、すっごくワクワクしてる！
　よーし。頑張っちゃうぞ！）"						
