romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ryza	ライザ	"うーん。絶好の採取日和！
明日のレスナとの依頼に向けて、
お目当てが見つかりますように！"						
Resna	レスナ	ライザ先輩！　見てください！						
Resna	レスナ	"この花なんですが、アーシャ先輩が
探してませんでしたか！？"						
Ryza	ライザ	"あー。ちょーっと違うかも。
アーシャは甘い匂いのする花だって
言ってたけど、この花は匂いがしないし"						
Resna	レスナ	"た、確かに！
本を読むだけでは想像もできないことが
実際の採取では起こるんですね……"						
Resna	レスナ	"ああ……せっかく先輩がたの
お役に立てると思ったのに"						
Ryza	ライザ	まあまあ、よく似てたし。次、次！						
Resna	レスナ	"うう……私も早く、一人前の
錬金術士になりたいです。
近道って、あるんでしょうか？"						
	選択肢	経験を積みまくる						
Ryza	ライザ	"とにもかくにも経験を積むことだね。
どんなことにも意味があると思って、
なんでも挑戦してみる……かな"						
Resna	レスナ	"挑戦……今回の依頼もそうですね。
力不足なんて思わず、挑戦しなくちゃ"						
Resna	レスナ	……ちょっと怖いですけど						
	選択肢	助けたい人を思い浮かべる						
Ryza	ライザ	"助けたい人を思い浮かべるというのはどう？
この人のために頑張るんだ、って思うと、
力が湧いてこない？"						
Resna	レスナ	わかります！　絶対にやり遂げるぞって						
Resna	レスナ	"そう考えると、依頼を受けることは
上達への近道なのかもしれません"						
Resna	レスナ	必要とされてこそ一人前、ですもんね！						
	選択肢	近道なんかない						
Ryza	ライザ	"近道なんかなーい！
なんでもそうだけど、
結局は地道にやるしかないよ"						
Ryza	ライザ	"だけど積み上げてきたものは
後になって必ず役に立つ"						
Resna	レスナ	基本あってこその応用ですもんね						
Resna	レスナ	"それに、地道にやるのは得意ですから、
かえって希望が見えてきました！"						
Ryza	ライザ	"だけど、重要なのはレスナ自身だからね。
大事なのは、人と比べないこと"						
Resna	レスナ	はい、ライザ先輩！						
Ryza	ライザ	"でね、落ち込むことも
あるだろうけど……あっ"						
Ryza	ライザ	"（これ、欲しかった薬草だ～！
　根っこまで綺麗に採って……）"						
Ryza	ライザ	"そういうときは、喜んでくれた人の
顔を思い出すとー……ん？"						
Ryza	ライザ	"（この石、ロロナが探してたやつだ。
　割れやすいし、別にしとこ）"						
Ryza	ライザ	"あ～、ちゃんとやれてたな～って
実感が……"						
Resna	レスナ	お話し中、失礼します！						
Ryza	ライザ	な、なに！？						
Resna	レスナ	"今の手さばき、もう一度
お願いできますか！？"						
Ryza	ライザ	手さばきって？						
Resna	レスナ	"ご助言の最中に、葉と根を
一瞬で仕分けてましたよね！？"						
Resna	レスナ	"それに、見逃してませんよ！
土に紛れていた鉱石を
別の容器に分けていました！"						
Resna	レスナ	"どうして……いえ、この短時間に
どのようなご判断を！？"						
Ryza	ライザ	作業としては普通なんだけど……						
Resna	レスナ	ですが、驚異的な速度です！						
Resna	レスナ	"どうすればライザ先輩のように、
てきぱき作業できるんでしょう！？"						
	選択肢	起こりうることを想定しておく						
Ryza	ライザ	"起こりうることを想定しておくのが
大事かなあ"						
Resna	レスナ	"予習ということですか？
でも、それなら私も……"						
Ryza	ライザ	"ちょ～っと違うかな。
似た薬草があるとか、保存に適した容器を
知っていれば、迷う時間が減るよね"						
Resna	レスナ	"確かに！　魔物避けを用意して、
無用な戦いを避ける……とかもですかね？"						
Ryza	ライザ	そうそう！　飲み込みが早いね！						
Resna	レスナ	"勉強になりました！
次回からは心がけます！"						
	選択肢	誰かと競い合う						
Ryza	ライザ	"誰かと競い合うことを考えれば、
早くなれるよ"						
Resna	レスナ	もしかして……私とですか！？						
Ryza	ライザ	"あはは！　違う違う。
あたしの場合は、幼馴染かな"						
