romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Lara	ララ	"ふう、着きましたわね。
祭りで演じる音楽劇の
台本を探しますわよ"						
Diona	ディオーナ	"わざわざありがとうございます。
私の台本探しに付き合ってくださって"						
Lara	ララ	"臣下を見守るのも王の務め。
問題ありませんわ"						
Lara	ララ	それにしても……						
	選択肢	何度訪れてもいい島ですわね						
Lara	ララ	"何度訪れてもいい島ですわね。
海も近いですし、創造性が刺激されますわ"						
Diona	ディオーナ	"ああ、私、この島に生まれてよかったです！
こうしてララ様にお褒めいただける
なんて……！"						
Diona	ディオーナ	"しかし、ララ・キングダムの素晴らしさには
及びません。豊かさも規模もいつか
追い抜きましょう、ララ様"						
Lara	ララ	"もちろん。まだまだ課題があるとはいえ、
ララ・キングダムは世界一になる国ですもの"						
	選択肢	ディオーナの服を着ている人がいますわ						
Lara	ララ	"ディオーナの作った服を着ている人が
いますわね。あなたの名が広まっていると
思うと嬉しい限りですわ"						
Diona	ディオーナ	"ここでは私とミーケちゃんの服が
若い女の子を中心に
人気になっているようでして……"						
Diona	ディオーナ	"ああやって着てもらっているのを
実際に見ると、嬉しいものですね"						
	選択肢	あなたの出身地なのでしたわね						
Lara	ララ	あなたの出身地なのでしたわね						
Diona	ディオーナ	"はい。この島は芸術が盛んで……
だからこそ私は歌や服を
学べたのだと思います"						
Diona	ディオーナ	"この島に生まれていなかったらきっと……。
今とは違う人生でしたでしょう"						
Diona	ディオーナ	"……さて、時間を無駄にしては
居られません。さっそく台本を
探しに行きましょう！"						
Lara	ララ	"ええ。手分けして探すとしましょうか。
また後程、ここに集まりますわよ"						
Diona	ディオーナ	"ララ様、戻りました。
待たせてしまいましたでしょうか……？"						
Lara	ララ	"わたくしも今戻ったところですわ。
では、わたくしが見つけたものを
共有しましょうか"						
Lara	ララ	中でも気になったのは……						
	選択肢	歌が好きなカエルの話						
Lara	ララ	"歌が好きなカエルが、音を探して旅に出る
おとぎ話ですわ"						
Diona	ディオーナ	"子供に人気の演目ですね。
見逃しがちな日常の些細な音を
カエルの視点で愉快に描いたものです"						
Diona	ディオーナ	"小さな幸せを見つめるその内容は、
ララ・キングダムの子たちにも
見せたいものではありますが……"						
Diona	ディオーナ	"問題は衣装ですね。
私にカエルの衣装を着こなすことが
できるか……"						
	選択肢	愛を歌う女性の話						
Lara	ララ	"愛する夫の帰りを待ち望み、
日々歌う女性の話ですわ"						
Diona	ディオーナ	"実話を基にしたという演目ですね。
愛を歌う……素敵です"						
Diona	ディオーナ	"愛……。改めて歌詞を咀嚼すると
恥ずかしい箇所も多いですね。
前は平気で歌っていたのですが"						
Lara	ララ	"あら。いい傾向ではありませんか。
人として深みが増したのでは"						
	選択肢	美しいお姫様の冒険譚						
Lara	ララ	"美しいお姫様が、十人の従者と共に
旅をする話ですわ"						
Diona	ディオーナ	"……私が大好きな演目です。
小さい頃は、このお姫様に憧れて
歌や所作を真似ていました"						
Lara	ララ	"あら、ではその夢は叶ったのではなくて？
今では歌姫となったじゃありませんか"						
Diona	ディオーナ	"呼ばれているだけで、
姫などでは決して……！"						
Diona	ディオーナ	"と、とにかく、これを演じようと思ったら
役者がたくさん必要そうです。
今回の祭りでは扱いきれないかと"						
Diona	ディオーナ	"私もいくつか見繕って来たんです。
こちらについても相談させて
もらえませんか？"						
Lara	ララ	ええ。今日中に全部見ますわよ！						
Lara	ララ	"ふむ……なかなかにしっくりくるものが
ないですわね"						
Diona	ディオーナ	"……こうなったら、私が一から
作ろうかと思います"						
Lara	ララ	"思い切りましたわね。
作ったことがありまして？"						
Diona	ディオーナ	"いえ、ありません……ですが、
作詞も作曲も問題ありません。
衣装だって作れます"						
Diona	ディオーナ	"私が伝えたいことを伝えるには、
これが一番だと思うんです"						
Lara	ララ	ディオーナ……						
	選択肢	その覚悟……たしかに受け取りましたわ！						
Lara	ララ	"その覚悟……たしかに受け取りましたわ！
あなたが作る音楽劇、楽しみに
していますわよ"						
Diona	ディオーナ	"お任せください、ララ様！
このディオーナ、歌と劇で我が王と
ララ・キングダムを称え広めてみせます！"						
Lara	ララ	"その意気ですわ、ディオーナ。
ララ・キングダムに栄光あれ！"						
Diona	ディオーナ	栄光あれ！						
	選択肢	どんな作品にするんですの？						
Lara	ララ	どんな作品にするんですの？						
Diona	ディオーナ	"ララ様への想いを音楽劇にしようかと。
音楽で表現することは私の本領ですから"						
Lara	ララ	"あら、前もわたくしの歌を歌ってました
わよね？　わたくしにこだわらなくとも
よいですのに"						
Diona	ディオーナ	"いいえ！　まだまだララ様への想いは
形にしつくせていませんので！"						
	選択肢	わたくしの出番はあるかしら？						
Lara	ララ	"わたくしの出番はあるのかしら？
国王自ら、出演す……"						
Diona	ディオーナ	ララ様の出番ですか！？						
Diona	ディオーナ	"すみません、申し出はありがたいのですが、
今回は私一人で……！"						
Diona	ディオーナ	"ララ様には観客の一人として
私のステージを見ていただきたいのです"						
Lara	ララ	"なるほど。よく分かりましたわ。
わたくしに協力できることがあれば
なんでも言いなさいな"						
Diona	ディオーナ	"ありがとうございます！
こうしてはいられません、さっそく戻って
執筆を開始します！"						
Lara	ララ	"ふふ、楽しみですわね。
どんなものを書いてくるのか"						
