file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
Date_NPC11_01ID	0	Totori	トトリ	（ここに来るの、\n　少し久しぶりな気がするな）	Totori	(It's been a long time since I was last here...)	托托莉	（好久没来这里了。）	托托莉	（似乎有一陣子沒來這裡了。）
Date_NPC11_01ID	1	Totori	トトリ	（あれ？　向こうのほう、\n　なんか崩れてる……？）	Totori	(Huh? What's that over there?)	托托莉	（咦？对面好像有什么东西崩塌了……？）	托托莉	（奇怪？對面那邊怎麼有東西崩塌了……？）
Date_NPC11_01ID	2	Totori	トトリ	あれ？　どうしたんですか、この壁！\nぼろぼろに崩れちゃってますけど	Totori	Oh, no! What happened to this wall? It's falling apart...	托托莉	咦！这面墙是怎么回事？\n变得破破烂烂的了。	托托莉	奇怪？這道牆是怎麼回事？\n竟然變得這麼殘破不堪。
Date_NPC11_01ID	3		家主の男	お、トトリちゃんじゃねえか。\nいやぁ、実はそこにいる喧嘩屋が\nやらかしやがってよぉ……	Homeowner	Hey, Totori! Isn't it awful? The Brawl Master over there did a number on the wall.	房子男主人	哦，这不是托托莉嘛。\n哎，这其实是那边那个打手干的好事……	男性家主	哦，托托莉妳來了啊。\n哎呀～這都得怪那邊那個打架專家闖了禍……
Date_NPC11_01ID	4	Totori	トトリ	（喧嘩屋……！\n　噂には聞いていた、あの……！）	Totori	"(""Brawl Master""? I think I've heard of someone like that...)"	托托莉	（打手……！我听过她的传闻……！）	托托莉	（打架專家……！就是那個傳聞中的……！）
Date_NPC11_01ID	5		選択肢	あなたが喧嘩屋さんですか？	Selection	Are you the Brawl Master?	选项	你就是打手吗？	選項	請問妳就是打架專家嗎？
Date_NPC11_01ID	6	Totori	トトリ	あなたが喧嘩屋さんですか？	Totori	Are you the Brawl Master?	托托莉	你就是打手吗？	托托莉	請問妳就是打架專家嗎？
Date_NPC11_01ID	7	???	？？？	おー？\nこのマクダ様から強者の雰囲気を\n感じたか？	???	Oho... Felt my overpowering aura, huh?	？？？	哦？你从本玛格达大人身上\n感受到了强者的气息吗？	？？？	哦～？難道是從瑪格達大人我身上\n感受到強者氣場了嗎？
Date_NPC11_01ID	8	???	？？？	見る目があるじゃねえか	???	That means you've got a good eye.	？？？	眼光不错啊。	？？？	妳很有眼光嘛。
Date_NPC11_01ID	9		選択肢	わ、わたし、ケンカ弱いですから！	Selection	Eek, please don't hurt me!	选项	我、我打架很弱的！	選項	我、我很不會打架喔！
Date_NPC11_01ID	10	Totori	トトリ	わ、わたし、ケンカ弱いですから！	Totori	Eek, please don't hurt me!	托托莉	我、我打架很弱的！	托托莉	我、我很不會打架喔！
Date_NPC11_01ID	11	???	？？？	ん－？\nマクダ様は喧嘩屋だが、\n誰彼構わず殴ったりはしないぜ	???	Hurt you? I may be Brawl Master Magda, but I'd never hurt an innocent.	？？？	嗯？玛格达大人虽然是打手，\n但不是不分青红皂白谁都打的。	？？？	嗯～？瑪格達大人我雖然是打架專家，\n但可不會亂打人。
Date_NPC11_01ID	12	???	？？？	だからそんなに硬くなるなよ	???	C'mon, don't look so scared!	？？？	你不用那么紧张。	？？？	所以妳別那麼緊張啦。
Date_NPC11_01ID	13		選択肢	で、その喧嘩屋さんは、どこに……？	Selection	Where can I find the Brawl Master?	选项	那位打手在哪儿……？	選項	所以，那位打架專家在哪裡……？
Date_NPC11_01ID	14	Totori	トトリ	で、その喧嘩屋さんは、どこに……？	Totori	Do you know where I can find the Brawl Master?	托托莉	那位打手在哪儿……？	托托莉	所以，那位打架專家在哪裡……？
Date_NPC11_01ID	15	???	？？？	ここだここ！　目の前にいるだろ！	???	You're lookin' at her! In the flesh!	？？？	就在这儿！就在你跟前啊！	？？？	這裡啦這裡！就在妳眼前啊！
Date_NPC11_01ID	16	???	？？？	喧嘩屋とは、このマクダ様のことだ	???	Feast your eyes on Brawl Master Magda!	？？？	本玛格达大人就是传说中的打手。	？？？	瑪格達大人我就是大名鼎鼎的打架專家。
