romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Rorona	ロロナ	"いらっしゃいませー。
あ、アンチュさん！"						
Rorona	ロロナ	"今ならちょうどお客さんも少ないから、
すぐ用意できますよー"						
Antje	アンチュ	……パイ、お願いするわ						
Rorona	ロロナ	ご注文ありがとうございまーす！						
Rorona	ロロナ	"どんなパイがいいですか？
あまーいパイからお肉の入ったものまで、
なんでも任せてください！"						
Antje	アンチュ	あ、甘いのがいいわ						
YELLO	イェーロ	トビッキリ甘ク　シチャッテ						
Rorona	ロロナ	"はーい。パイが焼けるまで、
お好きなお席についてお待ちくださーい！"						
Rorona	ロロナ	"とびっきり甘く、だよね……
よーし、甘いのいっぱい入れちゃえ！"						
Rorona	ロロナ	"お待たせしましたー。
こちら、ご注文のパイです！"						
Rorona	ロロナ	"とってもあまーくなるように焼きました！
みんなの分もと思って、
まるまる焼いたんだけど……"						
AONA	アオナ	ちょ、ちょっと多すぎるかも……						
RUAKKA	ルアッカ	ロロナはアンチュを太らせてぇのか！？						
MURASAKI	ムラサキ	責任取って、ロロナも食べるの手伝いなよ						
Rorona	ロロナ	"じゃあ、ちょうど休憩時間になるから、
ここで一緒に食べてもいいですか？"						
Antje	アンチュ	い、いいわよ						
Antje	アンチュ	"やっぱり、美味しいわ……
生地がサクサクで、とっても美味しい"						
Rorona	ロロナ	"えへへ、嬉しいな。
そこが焼きたてパイのいいところなんです！
それじゃわたしも……ぱくっ"						
Rorona	ロロナ	"（！　何これ！　すっごーく甘い！
　でもイエちゃん、とびっきり甘くして
　って言ってたよね……）"						
	選択肢	とっても甘くて美味しい！						
Rorona	ロロナ	とっても甘くて、美味しい！						
Antje	アンチュ	うん。いい甘さ						
RUAKKA	ルアッカ	"甘くてサイコーだな！
ロロナ、いい腕してるじゃねぇか"						
	選択肢	甘くしすぎちゃったかも？						
Rorona	ロロナ	うーん、ちょっと甘くしすぎちゃったかも？						
YELLO	イェーロ	コレクライノ　甘サガ　イイノヨ						
Antje	アンチュ	……こんなに甘いの、変、かな						
	選択肢	もーっと甘くすればよかったかな						
Rorona	ロロナ	もーっと甘くすればよかったかな						
MURASAKI	ムラサキ	"ロロナ、君って
カフェで働いてるのに味覚音痴なの？"						
Antje	アンチュ	こ、これ以上は甘すぎると思うわ……						
AONA	アオナ	アンチュちゃんは甘いものが大好きなの						
MURASAKI	ムラサキ	毎日、おやつも欠かさないよね						
Rorona	ロロナ	"そうなんだー。
アンチュさんは甘いものが好きなんだね！"						
Antje	アンチュ	……なんでそんなに嬉しそうなのよ						
Rorona	ロロナ	えっと、それは……						
	選択肢	わたしも甘いものが好きだから						
Rorona	ロロナ	わたしも甘いものが好きだから、です！						
Antje	アンチュ	ふーん。別に、興味ないわ……						
