romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Valeria	ヴァレリア	"レスナー！　ってあら。
今日は出かけてるのかしら"						
Antje	アンチュ	"（……うるさいのが来た。
　クリセルダの気を引く、不届き者）"						
Valeria	ヴァレリア	"あ、そこにいるのはアンチュじゃない。
ねえ、レスナどこに行ったか知らない？"						
	選択肢	正直に知らないと答える						
Antje	アンチュ	"知らないわ……。
私があの子のことを知るわけないじゃない"						
Valeria	ヴァレリア	"でも、最近レスナと仲いいわよね？
だから何か聞いてたりしないかと思って"						
Valeria	ヴァレリア	"今日アトリエにいるのだって、
レスナに会いに来たんじゃないの？"						
Antje	アンチュ	違う……本を読みに来ただけ						
	選択肢	教えないと言って意地悪する						
Antje	アンチュ	知ってたとしても、教える義理はないわ						
Valeria	ヴァレリア	"確かにそうかもしれないけれど……。
意地悪しないでよ"						
Antje	アンチュ	"ふん……貴方に優しくする
理由なんか、ない。ふ、ふふふ"						
Valeria	ヴァレリア	"そんなこと言わずに。
ねえ、アンチュ～"						
Antje	アンチュ	……う。すり寄らないで						
	選択肢	貴方から逃げた						
Antje	アンチュ	"きっと貴方から逃げたのよ。
近くにいると、持っている食べ物
全部取られてしまうから……"						
Valeria	ヴァレリア	う……レスナ、怒ってたのかしら						
Antje	アンチュ	（思ったよりしゅんとしているわ……）						
Antje	アンチュ	"……とにかく、今日はレスナは見てないわ。
残念だったわね"						
Valeria	ヴァレリア	"そっか。最初からそう言ってくれれば
いいのに。アンチュ、私のこと嫌いなの？"						
Antje	アンチュ	……好きになれないのは確かよ						
Valeria	ヴァレリア	"どうして？
何か恨まれるようなことしたかしら"						
Antje	アンチュ	"（どうして……か。
　そんなの、私にも分からないけど……）"						
Antje	アンチュ	"とにかく気に食わないのよ。
特に……"						
	選択肢	クリセルダを惑わせるところ						
Antje	アンチュ	"クリセルダの気を引いて……
惑わせてるところとかね"						
Valeria	ヴァレリア	"別にそんなことしてないわよ。
向こうがやたら突っかかってくるというか"						
Antje	アンチュ	"クリセルダは懐っこいところもあるから。
ただ、貴方には特になのよ"						
Valeria	ヴァレリア	うーんそう言われてもねぇ						
	選択肢	レスナを独占しているところ						
Antje	アンチュ	レスナを独占しているところとか						
Valeria	ヴァレリア	"独占しているつもりはなかったけど……。
イザナのほうがレスナとずっと一緒に
いるじゃない"						
Antje	アンチュ	"イザナは、もはやそういう空気というか。
一緒にいても、気にならないわ"						
Valeria	ヴァレリア	まー、そういう域にいるわね						
	選択肢	悩みがなさそうなところ						
Antje	アンチュ	"悩みごとなんてなさそうなところが
気に食わない"						
Valeria	ヴァレリア	"そう？　これでも色々悩んでるわ。
今だって悩んでることがあるもの"						
Antje	アンチュ	"ふうん。何も考えてなさそうな
ボーっとした表情してるけど"						
Valeria	ヴァレリア	……それは元々の顔の問題な気がするわ						
Valeria	ヴァレリア	"……やっぱり、操られてみんなに
迷惑かけたのが良くなかった？"						
Antje	アンチュ	"別に……。
まあ、そうならないようにしたほうが
面倒はなくていいけど"						
Valeria	ヴァレリア	"ねえ、操られないようにするためには
どうしたらいいと思う？"						
Antje	アンチュ	私は、そういうの詳しくないわ						
Valeria	ヴァレリア	"いいじゃない。色んな人の話を
参考にしたいのよ"						
Antje	アンチュ	"……そう。
有効かは分からないけど……"						
	選択肢	意思を強く持つ						
Antje	アンチュ	"何より意思を強く持つことじゃない？
何かの術をかけられたとしても……
心を奪われない強さがあればいいのよ"						
Valeria	ヴァレリア	"やっぱりそうよね……そしたら
修行しないと"						
Valeria	ヴァレリア	"美味しそうなご飯があっても、
平静を保って飛びつかないようにする
修行でいいかしら……"						
Antje	アンチュ	（……いいわけがない）						
	選択肢	武力を身につける						
Antje	アンチュ	"そもそも相手に操る隙を与えるのが
良くないと思うわ"						
Antje	アンチュ	"戦う力をもっと磨いて、操られる前に倒す。
貴方にはそれが一番
分かりやすいんじゃないの"						
Valeria	ヴァレリア	"確かにそうね！
もっと素早く動けるように特訓しないと"						
	選択肢	一人にならない						
Antje	アンチュ	"一人にならないことね。
貴方を操ろうとするなら
一人きりのときを狙ってくるはず"						
Antje	アンチュ	常に誰かと一緒にいればいいのよ						
Valeria	ヴァレリア	"いい考えね！　じゃあ
一人で出かけることになりそうなときは
アンチュを誘うことにするわ"						
Antje	アンチュ	（……言わなければよかった）						
Valeria	ヴァレリア	"ありがとアンチュ！
おかけで色んなことに気付けたわ！"						
Antje	アンチュ	"好きじゃないって言ってる相手にも、
礼を言うのね"						
Valeria	ヴァレリア	"まあ、人には好き嫌いあるから。
それじゃ！"						
Antje	アンチュ	"（なんでヴァレリアは、こんなに
　前向きなの……？）"						
