romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Valeria	ヴァレリア	…………						
Criselda	クリセルダ	"情報によれば、
もうすぐここにレスナたちが現れるわ"						
Criselda	クリセルダ	恐らく、アンチュも一緒ね						
Valeria	ヴァレリア	…………						
Criselda	クリセルダ	準備はいいかしら？						
Valeria	ヴァレリア	"もちろん。
とっくにできてる"						
Criselda	クリセルダ	心のほうも？						
Valeria	ヴァレリア	……当然よ						
Criselda	クリセルダ	そう――						
Criselda	クリセルダ	ヴァレリア						
Criselda	クリセルダ	"あなたが私たち、錬金党の元へ
来てくれたことは本当に嬉しかったわ"						
Criselda	クリセルダ	"すぐにでもあなたとの約束を
果たしてあげてもいいと思いもした"						
Valeria	ヴァレリア	…………						
Criselda	クリセルダ	"できれば、これからもずっと
一緒にいてほしいと思ってる"						
Criselda	クリセルダ	"約束を果たしたあとも、
ずっと私の隣に……"						
Criselda	クリセルダ	"だけど、それではダメ。
それではあなたの渇望は満たせない"						
Valeria	ヴァレリア	クリセルダ、私の渇望は――						
Criselda	クリセルダ	言ったでしょう？						
Criselda	クリセルダ	"私はみんなの渇望が満たされることを
願っているって"						
Criselda	クリセルダ	そこに嘘偽りがあってはならないの						
Criselda	クリセルダ	"まずは、あなた自身がどうなっているのかを調べて、
あなた自身を取り戻さないとね"						
Criselda	クリセルダ	私ができるか、やってみるわ						
Criselda	クリセルダ	さあ、行くのよ						
Criselda	クリセルダ	"自由になるために。
まずは一歩、踏み出してみなさい"						
Valeria	ヴァレリア	まずは、一歩……						
Criselda	クリセルダ	そう						
Criselda	クリセルダ	"あの子たちに挨拶をしてきなさい。
新しいあなたを見せてあげるのよ"						
Valeria	ヴァレリア	……分かった						
Valeria	ヴァレリア	行ってくる						
Criselda	クリセルダ	"さて……
これで状況がどう転ぶのか……"						
Criselda	クリセルダ	"そして、どこまであなたの
操り糸が保つのか……"						
Criselda	クリセルダ	"出会えるのは近いわね、
姿の見えない人形遣いさん"						
Criselda	クリセルダ	ふふ……						
