romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
	ナレーション	祭り当日	Narrator	Day of the Festival	旁白	庆典当天	旁白	祭典當天。
Lanze	ランツェ	（おかしい、全然見当たらない）	Lanze	(Weird, I don't see her at all.)	兰泽	（奇怪了，怎么找不到。）	藍澤	（真奇怪，完全找不到。）
Flocke	フロッケ	"あっ、ランツェさん！
遊びに来てくださったんですね"	Flocke	Oh! Lanze! Thank you for stopping by!	芙洛可	"啊，兰泽先生！
你来玩啦！"	芙洛可	啊，藍澤先生！你來找我玩了呀。
Lanze	ランツェ	"天使ちゃん！
こんなところにいたのか"	Lanze	There you are! I've been lookin' everywhere for ya!	兰泽	"小天使！
原来你在这里啊。"	藍澤	小天使！原來妳在這裡啊。
Flocke	フロッケ	すみません、分かりづらかったですよね	Flocke	Sorry, it's not the easiest spot to find.	芙洛可	抱歉，这里不好找吧。	芙洛可	不好意思，我的位置很難找吧。
Lanze	ランツェ	"なんで天使ちゃんの店はこんな隅なんだ？
他の店はもっと広場の近くとか……
ああ、在庫もたくさん残っちまってるな"	Lanze	What're you doin' crammed into a corner like this anyway? Most folks're way closer to the square. Yeesh, you've got a bunch of stuff left to sell, too.	兰泽	"为什么小天使的摊子在这种角落里？
别的摊子都离广场更近……
啊，商品也有好多没卖出去。"	藍澤	"妳的攤位怎麼會在這麼不起眼的地方？
其他人都在廣場附近……
啊，庫存也還剩下好多。"
Flocke	フロッケ	"実は、場所決めのくじ引きで、
一番端の場所を引いてしまいまして……"	Flocke	Um, they actually assign the spaces through a lottery...and I drew the worst one.	芙洛可	其实是我抽签的时候抽到了最偏僻的位置……	芙洛可	其實是因為，我剛好抽到了最角落的位置……
Lanze	ランツェ	"くじか……ツイてなかったな。
俺でよければ何か力になるぜ。
まずはこの在庫をどうするか考えないとだな"	Lanze	Ah, so luck just ain't on your side today. Well, maybe I can help ya somehow. There's gotta be a way to get that stock down.	兰泽	"抽签啊……那真是运气不好。
我也来帮忙。
先想想怎么处理积压的商品吧。"	藍澤	"原來是抽籤的啊……真是不走運。
不介意的話，我可以幫忙喔。
得先想個辦法處理這些庫存才行。"
Flocke	フロッケ	"ありがとうございます、ランツェさん。
でも大丈夫です。
フロッケは一人で頑張ります"	Flocke	Thank you, but I'll manage. I can figure this out on my own!	芙洛可	"谢谢你，兰泽先生。
不过没关系，芙洛可一个人可以的。"	芙洛可	"謝謝你，藍澤先生。
不過沒關係，芙洛可會自己努力的。"
	選択肢	冷静だ、大人だな	Selection	Look at you, all cool and mature.	选项	真是冷静又成熟啊	選項	真冷靜，妳長大了呢。
Lanze	ランツェ	冷静だ、大人だな	Lanze	Look at you, bein' all cool and mature about it.	兰泽	真是冷静又成熟啊。	藍澤	真冷靜，妳長大了呢。
Flocke	フロッケ	"そうですよ、フロッケは大人なのです。
商人たるもの、これくらいの困難
乗り越えてみせます！"	Flocke	That's right! I'm a real grown-up! A good merchant can deal with these sorts of setbacks!	芙洛可	"是啊，芙洛可已经是大人了。
身为商人，这点小困难不在话下！"	芙洛可	"沒錯，芙洛可已經是大人了。
身為商人，這點困難一定能克服的！"
Lanze	ランツェ	"（なんてことなさそうに言っているが、
　空元気な感じがする）"	Lanze	(She's tryin' to brush it off like it's no big deal, but I get the feeling that she's fakin' it.)	兰泽	"（虽然她嘴上说没事，
　但看起来只是在故作精神。）"	藍澤	"（她說得一派輕鬆，
　但聽起來卻有種故作堅強的感覺。）"
		無理はするな		Don't push yourself too hard, y'hear?		别勉强自己		不要勉強。
Lanze	ランツェ	わかった。だが無理はするなよ	Lanze	If you say so. Just don't push yourself too hard, y'hear?	兰泽	我知道，但你不要勉强自己。	藍澤	我知道了，不要勉強自己喔。
Flocke	フロッケ	！　……はい	Flocke	Oh! I won't.	芙洛可	唔……！好的……	芙洛可	……嗯！
Flocke	フロッケ	"フロッケはこなしてみせます。
大丈夫です"	Flocke	Don't worry, I'll be okay.	芙洛可	芙洛可会想办法的，没关系。	芙洛可	沒問題，芙洛可會把庫存通通賣光。
Lanze	ランツェ	"（天使ちゃんの気持ちを尊重しよう。
　だがやっぱり少し不安だ）"	Lanze	(As much as I wanna respect her resolve, I'm still kinda worried.)	兰泽	"（我想尊重小天使的想法，
　但总归有些放不下心。）"	藍澤	"（尊重小天使的決定吧。
　不過，我還是有點擔心。）"
	選択肢	腕の見せどころだな！	Selection	This is your time to shine!	选项	正是大显身手的时候！	選項	正是展現實力的機會！
Lanze	ランツェ	こういう時こそ、腕の見せどころだな！	Lanze	This is your time to shine! You've got the skills to turn this around!	兰泽	现在正是大显身手的时候！	藍澤	這種時候才是展現實力的機會啊！
Flocke	フロッケ	"ええ、そうです。
こういう時のために鍛えてきたので！
やってみせます！"	Flocke	Yeah, you're right. Like they say, pressure makes diamonds! I'm going to give it my all!	芙洛可	"没错。养兵千日用兵一时！
芙洛可会努力的！"	芙洛可	"嗯，沒錯。
每天的訓練就是為了這一刻！
我一定會好好表現的！"
Lanze	ランツェ	"（前向きな口ぶりだが……
　自分に言い聞かせているみたいだ）"	Lanze	(That all sounds good and positive, but I'm not really hearin' much conviction in her voice.)	兰泽	"（虽然态度很积极……
　但像是说给自己打气听的。）"	藍澤	"（這語氣聽來很積極樂觀……
　但就像是說給自己聽的一樣。）"
Lanze	ランツェ	（しばらく近くで様子を見てみるか）	Lanze	(Maybe I'll kick around for a bit. See how things go.)	兰泽	（在附近观察一会儿吧。）	藍澤	（暫時先在附近觀察一下吧。）
Flocke	フロッケ	"いらっしゃいませ！
新鮮で美味しいお魚、ご用意してます！"	Flocke	Welcome! Come browse our fresh and tasty fish!	芙洛可	"瞧一瞧看一看！
新鲜美味的鱼肉！"	芙洛可	歡迎光臨！這裡有新鮮美味的魚喔！
Lanze	ランツェ	"（あれから天使ちゃんが必死に呼びかけを
　しているが……立地のせいもあって、
　なかなか在庫が減らないな……）"	Lanze	(She keeps callin' out to passersby, but that location really isn't doin' her any favors. Barely anyone's stopping.)	兰泽	"（那之后小天使一直在拼命吆喝……
　但位置太偏僻，卖得还是不好……）"	藍澤	"（在那之後，小天使卯足了勁大聲叫賣……
　無奈地點實在太偏僻了，
　庫存還是賣不完……）"
Lanze	ランツェ	"天使ちゃん、やっぱり手伝うぜ。
一人じゃきついだろ"	Lanze	C'mon, angel. Lemme help ya. Workin' on your own like that can't be easy.	兰泽	"小天使，还是让我帮你吧。
一个人很辛苦吧。"	藍澤	"小天使，還是讓我來幫忙吧。
妳一個人太辛苦了。"
Flocke	フロッケ	"ランツェさん……
いえ、フロッケは大丈夫ですから"	Flocke	Lanze... No, it's okay. I'm fine.	芙洛可	"兰泽先生……
不，芙洛可没事的。"	芙洛可	藍澤先生……不，芙洛可沒問題的。
Flocke	フロッケ	"売れないのはフロッケの頑張りが
足りないせいですから、
フロッケが頑張らないといけないんです"	Flocke	If I'm not selling things, that's because I'm not trying hard enough. I just have to do better.	芙洛可	"卖不出去是因为芙洛可还不够努力。
芙洛可一定要更努力才行。"	芙洛可	"東西賣不出去是因為芙洛可不夠勤奮，
所以還得更努力才行。"
	選択肢	えらいな、天使ちゃんは	Selection	You're a one-in-a-million merchant, Flocke.	选项	小天使真了不起啊	選項	小天使真了不起。
Lanze	ランツェ	えらいな、天使ちゃんは	Lanze	You're a one-in-a-million merchant, Flocke.	兰泽	小天使真了不起啊。	藍澤	小天使真了不起。
Flocke	フロッケ	いえ、そんなことないですよ	Flocke	No, I'm nothing special.	芙洛可	才没这回事呢。	芙洛可	不，才沒這回事呢。
Lanze	ランツェ	（あれ、褒めたつもりなんだが……）	Lanze	(Huh? She shot that compliment right down.)	兰泽	（咦，我是想夸她来着……）	藍澤	（咦，我明明是在稱讚她……）
	選択肢	いや、運が悪かっただけだ	Selection	Nah, you were just dealt a bad hand this time.	选项	不，你只是运气不好	選項	不，只是運氣不好而已。
Lanze	ランツェ	"いや、運が悪かっただけだ。
天使ちゃんは充分頑張ってるよ"	Lanze	Nah, you were just dealt a bad hand this time. You've been workin' plenty hard.	兰泽	"不，你只是运气不好。
小天使已经够努力了。"	藍澤	"不，妳已經很努力了，
只是運氣不好而已。"
Flocke	フロッケ	"でも、運を言い訳にはしたくないんです。
運も実力のうち、ですよ！"	Flocke	I don't want to blame it all on luck, though. I can make my own luck!	芙洛可	"但芙洛可不想把运气当做借口。
运气也是实力的一部分！"	芙洛可	"我不想拿運氣當失敗的藉口。
俗話說，運氣也是實力的一環！"
Lanze	ランツェ	"（殊勝な心掛けだが……
　本心というより、自分に言い聞かせている
　感じだ）"	Lanze	(That's a fine outlook to have, but it sounds more like she's tryin' to talk herself into it.)	兰泽	"（她很坚强……
　但与其说这是真心话，更像是在自我安慰。）"	藍澤	"（很棒的心態……
　只可惜，這句話聽起來
　更像是在說服自己。）"
	選択肢	それは本心か？	Selection	Is that really how ya feel?	选项	你真的这么想吗？	選項	妳真心這麼覺得嗎？
Lanze	ランツェ	それは本心か？	Lanze	Is that really how ya feel?	兰泽	你真的这么想吗？	藍澤	妳真心這麼覺得嗎？
Flocke	フロッケ	本心です	Flocke	Yep.	芙洛可	真的。	芙洛可	是的。
