romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Mieke	ミーケ	こんにちは、ララ様！						
Lara	ララ	"こんにちは、ミーケ。先日見せてもらった
あなたの衣装案から素材を考えてきましたわ"						
Lara	ララ	"今日は滑りのいい布と、衝撃で色が変化する布を
調合しましょう。まずはそのための素材が必要ですわ"						
Mieke	ミーケ	"おー！　すごい！　錬金術ならではの布だね！
それがあれば、最強の早着替え衣装ができるよ！"						
Mieke	ミーケ	"それじゃ、ミーケ素材の採取に行ってくる！
ララ様のお手を煩わせられないからねぇ"						
Mieke	ミーケ	"硬貨を投げて、表が出たらディオたんを誘って一緒に、
裏だったらミーケ一人でちゃちゃっと……そーれっ！"						
Mieke	ミーケ	"裏だぁ！　うー、一人は寂しいけど、
ちゃちゃっと採取してくるね！　待っててララ様！"						
Lara	ララ	"待ってミーケ。わたくしもついて行っていいかしら？
せっかくですから、ミーケと一緒に採取したいですわ"						
Mieke	ミーケ	"うん！　ララ様がいいなら！　えへへ、やったぁ！
ララ様と一緒に探索、探索！"						
Mieke	ミーケ	"ララ様と一緒の時は、ディオたんもいることが多いから
二人だけってのは新鮮だなぁ"						
Mieke	ミーケ	"今度ディオたんに自慢しちゃお！
自慢がすぎると、結構怒るから注意！"						
Lara	ララ	ふふ、本当仲がいいですわね						
	子ども	わっ……うぅ						
Lara	ララ	あら、転んでしまったのね。大丈夫かしら						
Mieke	ミーケ	"大丈夫？　おっ、泣いてない！　強いね、偉いね！
泣かない強い子は大きくなれるよ！"						
	子ども	お姉ちゃん、誰……？						
Mieke	ミーケ	"ビッグマンの弟子、ミーケたんだよ！
夢はでっかく！　ビーッグ！！"						
	子ども	ビーッグ……？						
Mieke	ミーケ	うん！　勇気が出る魔法の言葉だよ！						
Lara	ララ	"（勇気が出る魔法の言葉……
　きっと、この子どもの心に響いたでしょうね）"						
Mieke	ミーケ	"お友達にも教えてあげてねー！
ビーッグ！！"						
Lara	ララ	見事でしたわ。お父様の宣伝にもなりましたわね						
Mieke	ミーケ	"えへへ、ばーちゃんの定食屋をお手伝いしていたから、
初対面の人とお話しするのは得意なんだ！"						
Mieke	ミーケ	"それに、とーちゃんの芸を広めるいい機会だと
思ったし！　世界に広まれ、ビーッグ！！"						
Mieke	ミーケ	あれ、分かれ道だ！　どっちが正解？						
Lara	ララ	"どっちも正解ですわ。ただ、片方は危険だけど近道で、
もう一方は安全だけど遠回りなのです"						
Mieke	ミーケ	"うーん、近道の方がいいけど、ララ様の安全も大事……
こーんな時こそ！　じゃじゃん、硬貨投げ！"						
Mieke	ミーケ	"そーおれっ、と！　表だ！
ララ様、近道で行こ！　何があってもミーケが守るよ！"						
Lara	ララ	"民を守るのが王の役目ですわ。
でも、そう言ってくれるのならお願いしましょうかしら"						
Mieke	ミーケ	"ついたー！　わぁ、きれーい！
ララ様、これなんていう花？　これは？　あ、あれは？"						
Lara	ララ	"こら、落ち着きなさい。
全部答えますから、一つずつね"						
Mieke	ミーケ	"全部分かるなんて、やっぱりララ様すごい！
あ、この配色すっごくいい！　使えそう！"						
Lara	ララ	"先に採取を済ませてしまいますわよ。
ほら、ミーケ"						
Mieke	ミーケ	はーい						
Mieke	ミーケ	"……はち、きゅう、じゅう！
ララ様！　必要な分、全部採取できたよ！"						
Mieke	ミーケ	素材の状態もいいと思う！　どう？　ララ様						
Lara	ララ	"ええ、完璧ですわ。さすがミーケ。
頭を撫でてあげましょう"						
Mieke	ミーケ	えへへ～						
Lara	ララ	"さ、そろそろ暗くなってしまいますから帰りましょう。
調合はまた後日ですわね"						
Mieke	ミーケ	わかった！　帰り道もお供するよ！						
Lara	ララ	よろしくお願いしますわ						
Mieke	ミーケ	まっかせて！						
Lara	ララ	"（ミーケは自由奔放で、素直で、
　かわいいですわね）"						
