file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
Date_NPC5_01ID	0	Lanze	ランツェ	（うっかりこんな時間に目覚めちまった。\n　いつもよりだいぶ早いな、まだ夜か）	Lanze	(Ugh, I'm wide awake. It's so dang early, it ain't even day yet.)	兰泽	（一不小心在这个点醒了。\n　比平时早了很多，天好像还没亮。）	藍澤	（不小心在這個時間醒來了。\n　比平時早了很多，天還沒亮啊。）
Date_NPC5_01ID	1	Lanze	ランツェ	（今から寝直すにも中途半端な時間だしな。\n　軽く走り込みでも行くか）	Lanze	(Well, it's too late to try to go back to sleep. Guess I'll go for a run or somethin'.)	兰泽	（现在睡回笼觉也不上不下的。\n　干脆去跑两圈吧。）	藍澤	（現在再躺回去也睡不了多久，\n　去跑個步好了。）
Date_NPC5_01ID	2	???	？？？	こっちは売り物にして、こっちは家用に……	???	I'll sell this one, keep this one for home...	？？？	这些拿出去卖，这些留着自用……	？？？	這邊是要拿去賣的，這邊是家裡用的……
Date_NPC5_01ID	3	Lanze	ランツェ	ん？　この声は……	Lanze	Hm? That sounds like...	兰泽	嗯？这声音是……	藍澤	嗯？這聲音是……
Date_NPC5_01ID	4		選択肢	仕入れか？	Selection	Flocke takin' stock of stuff?	选项	进货了吗？	選項	採買嗎？
Date_NPC5_01ID	5	Lanze	ランツェ	おはよう、天使ちゃん。\n今日も早くから仕入れに行ってたのか？	Lanze	You're up early, little angel. Startin' the day off by gettin' your stock in order?	兰泽	早啊，小天使。\n今天也一大早去进货了吗？	藍澤	小天使，早安。\n妳今天也一大早就去採買了嗎？
Date_NPC5_01ID	6	Flocke	フロッケ	あっ、ランツェさん。おはようございます。\nはい、ちょっと市場まで	Flocke	Oh! Hello, Lanze. Yep, just making a quick trip to the market.	芙洛可	啊，兰泽先生。早上好。\n是的，我刚从市场回来。	芙洛可	啊，藍澤先生，早安。\n是的，我去了一下市場。
Date_NPC5_01ID	7	Lanze	ランツェ	こんな早くから大変だな	Lanze	Yeah, but this early? That's rough.	兰泽	天都没亮就这么辛苦啊。	藍澤	這麼早就去，很辛苦吧。
Date_NPC5_01ID	8	Flocke	フロッケ	いえいえ、いつものことですから！\n行商人の一日の始まりは早いのです	Flocke	No, not at all! I'm used to it, really! Every merchant starts before the sun comes out!	芙洛可	不会，我平时都是这个时间进货的！\n旅行商人都起得很早。	芙洛可	不會不會，我習慣了！\n旅行商人的一天都開始得很早。
Date_NPC5_01ID	9		選択肢	一人で出かけていたのか？	Selection	Flocke gettin' back from shoppin' on her own?	选项	你一个人出门了吗？	選項	妳是一個人出門的嗎？
Date_NPC5_01ID	10	Lanze	ランツェ	おはよう、天使ちゃん。\nまだ暗いが、一人で出かけていたのか？	Lanze	Hey there, little angel. Didja already go out shopping in the dark? All by yourself?	兰泽	早啊，小天使。\n天还黑着你就一个人出门了吗？	藍澤	小天使，早安。\n天色還很暗，妳是一個人出門的嗎？
Date_NPC5_01ID	11	Flocke	フロッケ	おはようございます、ランツェさん。\nいえ、一人じゃありませんでした	Flocke	Hello, Lanze. And no, there was someone with me.	芙洛可	早上好，兰泽先生。\n我不是一个人去的。	芙洛可	藍澤先生，早安。\n不，我不是一個人去的。
Date_NPC5_01ID	12	Flocke	フロッケ	今日はイザナさんが早起きハンマー\nとのことでしたので、\n一緒に行動していました	Flocke	Izana was up early to do training, so we went together.	芙洛可	今天伊札娜小姐要早起锻炼，\n所以我和她一起。	芙洛可	今天伊札娜小姐說要早起練練錘子，\n所以我們就一起行動了。
Date_NPC5_01ID	13	Flocke	フロッケ	星明かりの下でハンマーを振り回す\nイザナさん、とてもかっこよかったです！	Flocke	She looked so cool swinging her hammer under the stars!	芙洛可	伊札娜小姐在星空下挥动锤子的样子\n实在是太帅气了！	芙洛可	在星光下揮舞錘子的伊札娜小姐，非常帥氣！
Date_NPC5_01ID	14	Lanze	ランツェ	イザナが一緒だったんなら、安心だな	Lanze	Ah, so that's who you were with. Good, that's a load off my mind.	兰泽	有她和你一起我就放心了。	藍澤	有伊札娜陪妳，我就放心了。
