romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Izana	イザナ	"（ふう……素材も集まって
　ようやく一段落。
　レスナちゃんも頑張ってる）"						
Izana	イザナ	"（みんなの力を結集させて、
　ヴァレリアを治す。
　絶対に成功させなくちゃ）"						
Izana	イザナ	（だけど、意外だったのが……）						
Lara	ララ	ごきげんよう、イザナ						
Izana	イザナ	わっ、ララ！？						
Lara	ララ	"あら。どうしましたの、そんなに驚いて。
何かやましいことでも？"						
Izana	イザナ	違うよ。この間のことを思い出してたんだ						
Izana	イザナ	"ヴァレリアが大変な時、レスナちゃんに
情報を提供してくれてありがとう"						
Lara	ララ	何かと思えば……						
Lara	ララ	"あの時は、皆さんの叡智を
１つにする必要がありましたから"						
Lara	ララ	あなたも、よく頑張ってらしたわね						
Lara	ララ	"ハンマーを２つに増やした時よりも
ずっと成長したように見えましてよ"						
Lara	ララ	"……ハンマーは最強、２つならもっと最強。
あの結論には、意表を突かれたものですわ"						
Izana	イザナ	"でも、ますますアタシが
欲しくなったって言ってたよ！"						
Lara	ララ	ええ。今も変わりありませんわ						
Lara	ララ	ですが、叶わぬ望みでしょうから……						
Lara	ララ	"せめて、そのハンマーを見せて
いただけませんこと？"						
Izana	イザナ	"え、興味あるの！？
ハンマーに目を付けるとは、
さすが王様だね！　ハンマーキング！"						
Izana	イザナ	"じゃあ、これどうぞ！
ハンマーに敬意を払って気を付けて持ってね"						
Lara	ララ	ええ。丁重に拝見しますわ						
Lara	ララ	"ふむ……目算よりずっと重く、
密度は内部に至るまで均質を保っている"						
Izana	イザナ	どうどう？　どんな感じ？						
Lara	ララ	"大変興味深いですわ。
鋳造もまた、錬金術の範囲にあるもの"						
Lara	ララ	"あれだけ振るっても欠けず、粘りがあるなら
さぞ高名な錬金術士の手によるものかしら？"						
Izana	イザナ	錬金術士！？　いやぁ……						
Lara	ララ	ふふ。大体の察しはつきますわ						
Lara	ララ	"ただ、なぜハンマーを使うことになったかは
気になるところですわね"						
	選択肢	ハンマーが最強だから！						
Izana	イザナ	だって、ハンマーが最強だから！						
Lara	ララ	"あの時も仰ってましたわね。
これだけ立派な武器があれば頷けますわ"						
Izana	イザナ	"ユナさんみたいな槍や、ロマン君みたいな
剣もかっこいいとは思うよ"						
Izana	イザナ	"だけどハンマーはぴかぴかしてみっちりで、
いつだってアタシを最強にしてくれるんだ！"						
