romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Lara	ララ	"（元気な民の表情、
　今日もララ・キングダムは平和ですわ）"						
???	？？？	ララ様ー！						
Lara	ララ	（あら？この声は……）						
Lara	ララ	ごきげんよう、ミーケ						
	選択肢	今日も元気ですわね						
Lara	ララ	今日も元気ですわね						
Mieke	ミーケ	"ララ様こんにちは！
今日もミーケは元気だよ！"						
Mieke	ミーケ	"実はちょっと
ミーケ的ビーッグなお知らせがあってねぇ"						
Lara	ララ	あら、なんですの？						
	選択肢	走っては危ないでしょう						
Lara	ララ	走っては危ないでしょう						
Mieke	ミーケ	はーい、ごめんなさい……						
Lara	ララ	"ミーケが転んでケガをしてしまったら
わたくし、辛いですもの"						
Mieke	ミーケ	"ララ様、ミーケのために……！
ミーケ、感激だよぉ"						
Lara	ララ	ところで、急いでどうしたんですの？						
	選択肢	落ち着きなさいな、子猫ちゃん						
Lara	ララ	落ち着きなさいな、子猫ちゃん						
Mieke	ミーケ	"にゃーんごろごろ。
ララ様、なでなでしてぇー"						
Lara	ララ	ふふ、かわいらしい子猫だこと						
Lara	ララ	"ところで、
そんなに慌ててどうしたんですの？"						
Mieke	ミーケ	"あのね、ミーケのとーちゃんが
お笑いの大会に出場することになったの！"						
Mieke	ミーケ	"今まで以上の大勝負になるから、
ミーケ、とーちゃんに一張羅を仕立てて
贈ろうかなって思ってるんだ！"						
Lara	ララ	あら、それは素敵ですわね						
Lara	ララ	（ミーケのお父様……）						
	選択肢	ビーッグな方ですわよね						
Lara	ララ	ビーッグな方ですわよね						
Mieke	ミーケ	うん！　ちょービーッグなんだよ！						
Mieke	ミーケ	"ララ様に覚えてもらえて
ミーケ、とても誇らしいよ！"						
Lara	ララ	"ミーケが何度も話していますから、
覚えているに決まっていますわ"						
	選択肢	興行の旅に出ているのですわよね						
Lara	ララ	興行の旅に出ているのですわよね						
Mieke	ミーケ	うん！　かーちゃんはそれを支えてるんだ！						
Mieke	ミーケ	"頑張っている二人を、
ミーケはすっごく応援しているんだ"						
Lara	ララ	ふふ、素敵ですわね						
	選択肢	お父様のことが大好きですのね						
Lara	ララ	ミーケは、お父様のことが大好きですのね						
Mieke	ミーケ	"うん！
大きい夢を追いかけるとーちゃん、
すっごくかっこいい！　ビッグ！"						
Mieke	ミーケ	ララ様もかっこいい！　大好き！						
Lara	ララ	あらあら。わたくしもですわ						
Mieke	ミーケ	えへへ、ララ様ありがとぉ						
Mieke	ミーケ	"それでねぇ、とーちゃんに
贈る一張羅の制作にこだわりたいから、
少しの間、仕事に集中しようかなって思って"						
Mieke	ミーケ	"少しだけ、
ララ様に会うの我慢しなくちゃ……"						
	選択肢	応援していますわ						
Lara	ララ	"応援していますわ。
終わればまた会えますから"						
Mieke	ミーケ	"ララ様ありがとう！
ミーケ、とーちゃんのために頑張る！"						
Mieke	ミーケ	とーちゃんの大会優勝を、助けるぞー！						
Mieke	ミーケ	よーし！　やる気がビッグに出てきたっ！						
	選択肢	それは寂しいですわね						
Lara	ララ	それは寂しいですわね						
Mieke	ミーケ	"ミーケも寂しい……
やっぱり二日に一回は、
ララ様に会いに来てもいい？"						
Lara	ララ	"それでは制作が進みませんわよ。
任務でもっと離れる時もあるでしょう。
我慢なさい"						
Mieke	ミーケ	うー、そうだけどぉ						
	選択肢	たまに様子を見に行ってもいいかしら？						
Lara	ララ	たまに様子を見に行ってもいいかしら？						
Mieke	ミーケ	"もちろん！
ララ様が来てくれたらやる気も倍増だよぉ！"						
Mieke	ミーケ	差し入れがあったらもっと嬉しいかも……						
Lara	ララ	"ふふ、ララ・キングダム一の
甘えん坊ですわねぇ。
分かりましたわ"						
Mieke	ミーケ	やたっ！						
Mieke	ミーケ	"それじゃあララ様、
ミーケ頑張ってくるよ！"						
Mieke	ミーケ	ララ様大好き―！						
Lara	ララ	ふふ、かわいいですわね						
Lara	ララ	"（大好きなお父様のための一張羅。
　いったいどんなものができるのか、
　興味が出ますわね）"						
