romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Ryza	ライザ	"（まずいなあ……
　この依頼、まだ残ってる）"						
Ryza	ライザ	"（期日も迫ってるし、
　断るくらいなら、いっそ……）"						
Resna	レスナ	"こんにちは、ライザ先輩！
あれ、難しい顔ですね、どうしました？"						
Ryza	ライザ	"いやー、期日の近い依頼があるんだけど、
受ける人がいないんだよね"						
Resna	レスナ	わっ。ここは、強い魔物が出るという！？						
Ryza	ライザ	そう……レスナ、どう？						
Resna	レスナ	"ライザ先輩直々のご指名、
身に余る光栄です！ 欣喜雀躍！"						
Resna	レスナ	"でもですね、いささか自信が……
失敗したら、ご迷惑をおかけしてしまい
そうで……"						
Ryza	ライザ	"そっかぁ。……じゃあ、
あたしが受けちゃおうかな"						
Resna	レスナ	"おぉ！！
さすがライザ先輩、なんて頼もしい！"						
Resna	レスナ	"その腕前を間近で拝見したく、
恐怖心が吹き飛んでしまいました！"						
Resna	レスナ	"若輩者で恐縮ですが、
このレスナ・シュテルネンリヒト！
お供させてください！"						
	選択肢	用心棒に任命						
Ryza	ライザ	うむ！　では用心棒に任命しよう！						
Resna	レスナ	恐悦至極！						
Resna	レスナ	すぐに爆弾や薬を大量に用意しますね！						
	選択肢	荷物持ちに任命						
Ryza	ライザ	いい心がけだ！ 荷物持ちを頼む！						
Resna	レスナ	お任せください！						
Resna	レスナ	"あらん限りの！　かごや容器をば！！
かき集めてまいります！！！　やー！！！！"						
	選択肢	お弁当係に任命						
Ryza	ライザ	"ならば、お弁当係に任命する！
レスナの手料理、楽しみだな～"						
Resna	レスナ	"料理なら、少しは覚えがあります！
腕によりをかけて、ご用意しますね"						
Resna	レスナ	"一部の材料は、現地調達してもいいですね。
調味料はどうしようかな……"						
Ryza	ライザ	"いやいや、冗談だって！
ちゃんと頼りにしてるからね"						
Resna	レスナ	えへへ。勇み足でしたね						
Resna	レスナ	"難所の不安はありますが、ライザ先輩との
旅程を思うだけで胸が高鳴ります"						
Resna	レスナ	"ですが、ほんの少し心配なんです。
ちゃんとお供できるかどうか"						
Ryza	ライザ	え、どうして？						
Resna	レスナ	"私、まだまだ未熟者ですから……
ライザ先輩のお役に立てるでしょうか"						
	選択肢	力を合わせれば問題ない！						
Ryza	ライザ	力を合わせれば問題ないよ！						
Ryza	ライザ	"レスナの不安はわかるけど、
強ければ一人でも万全ってわけじゃないし"						
Ryza	ライザ	だから、一緒に頑張ろ！						
Resna	レスナ	"はい！　不肖の後輩ではありますが、
精一杯ついてゆきます！"						
Resna	レスナ	"とはいえ、９割方は先輩のお力に
なりそうな気はしますが……"						
Ryza	ライザ	まさか～！　頼りにしてるよ！						
	選択肢	自分で考えてるよりも、実力があるよ！						
Ryza	ライザ	"なーに言ってるの！
自分で考えてるよりも、実力があるよ！"						
Resna	レスナ	ええっ！？　私がですか？						
Resna	レスナ	"まだ成功しない調合も、
噛み砕けない理論もたくさんあるのに……"						
Ryza	ライザ	みんなそうだって！						
Ryza	ライザ	"出会ったときからレスナはぐんぐん
成長してるよ"						
Resna	レスナ	"ライザ先輩……
まだまだ先輩には遠く及びませんが……"						
Resna	レスナ	"ご期待に沿えるよう、
粉骨砕身の覚悟で挑みます！"						
Ryza	ライザ	その意気、その意気～！						
	選択肢	この世界の知識が必要						
Ryza	ライザ	"もちろん！　レスナの持ってる、
この世界の知識が必要なんだから"						
Ryza	ライザ	"そりゃあたしはレスナより
長く錬金術に触れてるけど"						
Ryza	ライザ	"この世界のことは
知らないことが多いもん"						
Ryza	ライザ	だから、助けてくれないかな？						
Resna	レスナ	私が、ライザ先輩を……！？						
Resna	レスナ	ですが、仰るとおりかもしれません						
Resna	レスナ	"私のほうがすこーしだけ長く
この世界に住んでますもんね……"						
Ryza	ライザ	いや、少しどころじゃないけどね？						
Resna	レスナ	"しかし！　それに甘んじることなく、
念入りに下調べしておきます！"						
Ryza	ライザ	おっ、やる気になってきたね～						
Resna	レスナ	……ふふ。本当に楽しみです						
Resna	レスナ	"ライザ先輩には、私よりずっと
多くのものが見えているんでしょうね"						
Resna	レスナ	"同じ素材でも、土地によって
形や生育度が異なりますし……
あっ、魔物も違いますよね"						
Resna	レスナ	一緒に、研究できたら嬉しいです！						
Ryza	ライザ	そうだね、レスナ。だけど……						
	選択肢	早く寝るんだよ						
Ryza	ライザ	早く寝るんだよ						
Resna	レスナ	えっ！　ど、どうしてご存じなんですか？						
Resna	レスナ	"次の日が楽しみすぎると、
なかなか寝付けないって！"						
Ryza	ライザ	あはは。なんとなーく、ね						
	選択肢	しっかり食べておいでね						
Ryza	ライザ	"しっかり食べておいでね。
魔物も出るし、体力には気をつけよう"						
Resna	レスナ	"それはもう！
起き抜けに、１日分食べてきます！"						
Ryza	ライザ	そ、それは食べすぎなんじゃ……						
Resna	レスナ	もちろん、おやつも持っていきます！						
Ryza	ライザ	あっ。それはよろしく！						
	選択肢	依頼内容を確認しておいてね						
Ryza	ライザ	依頼の内容はちゃんと確認しておくこと！						
Resna	レスナ	そ、そうでした！						
Resna	レスナ	"自分のことで舞い上がってましたが、
依頼あってのお供ですもんね"						
Resna	レスナ	"苦難の渦中にいる方のため、
しっかり頑張ります！"						
Ryza	ライザ	うん。二人で喜んでもらおう！						
Resna	レスナ	"では、しばしお暇をちょうだいいたします。
当日までに、準備しておきますね！"						
Ryza	ライザ	うーん！　張り切ってるね～						
Ryza	ライザ	"（だけどあたしも、レスナとの旅に
　やっぱりドキドキしてる。
　それに……久しぶりの冒険だ）"						
Ryza	ライザ	よーし！　楽しむぞ～！						
